Gene_1,Gene_2
ADH1C,ADH1B
ANKRD17,AFF1
ANKRD50,ANKRD17
ANKRD50,ADH1B
ANKRD50,ALPK1
ANXA3,ANK2
ANXA3,AIMP1
AP1AR,ANK2
ARSJ,ANKRD17
BBS7,ADH1B
BBS7,ARSJ
BDH2,ADH5
C4orf33,ADH1B
C4orf36,AP1AR
CCNA2,BMP2K
CCNA2,BDH2
CCNA2,CASP6
CCNG2,ABCE1
CCNG2,ANXA5
CCNI,C4orf3
CCNI,ARSJ
CCNI,ADH5
CCNI,ALPK1
CDKL2,BDH2
CDS1,CAMK2D
CDS1,ADH1C
CDS1,CCNG2
CDS1,CCNI
CFI,BDH2
CFI,BTC
CFI,ALPK1
CFI,CDKL2
CFI,BANK1
CISD2,ANKRD17
CISD2,CFI
CISD2,CDKL2
CISD2,BMP3
CNOT6L,ARSJ
CNOT6L,AFF1
CNOT6L,CDKL2
CNOT6L,ANXA3
COPS4,ANAPC10
COPS4,CISD2
COPS4,CCNI
COPS4,CNOT6L
COPS4,CCNG2
COQ2,AIMP1
COX18,AFF1
CXCL11,CXCL10
CXCL2,CXCL1
CXCL3,CXCL2
CXCL3,CXCL1
CXCL3,CCNG2
CXCL9,ANAPC10
CXCL9,CXCL10
CXCL9,ANKRD50
CYP2U1,ADH5
CYP2U1,CCNG2
CYP2U1,ADH1C
CYP2U1,BBS7
CYP2U1,ANTXR2
CYP2U1,ANK2
DAPP1,CXCL1
DAPP1,BBS12
DAPP1,BANK1
DKK2,CYP2U1
DKK2,ANKRD50
DNAJB14,AFF1
DNAJB14,BMP2K
DNAJB14,CASP6
EIF4E,BDH2
EIF4E,AP1AR
EIF4E,ARHGAP24
EIF4E,AIMP1
ELF2,EIF4E
ELMOD2,AIMP1
ELMOD2,CCNI
ELOVL6,C4orf3
ELOVL6,CCNI
EMCN,ALPK1
EMCN,ANXA3
ENOPH1,ANAPC10
ENOPH1,DAPP1
ENOPH1,ANXA3
ENPEP,EMCN
EXOSC9,C4orf3
FAM13A,ANXA5
FAM13A,AFF1
FAT4,AFF1
FAT4,ARHGAP24
FAT4,ANK2
FAT4,ELF2
FGF2,CASP6
FGF2,FAM13A
FGF2,ELF2
FRAS1,EMCN
FRAS1,ANKRD50
FRAS1,DKK2
FRAS1,ABCG2
G3BP2,DNAJB14
G3BP2,BDH2
GAR1,ADH5
GAR1,EIF4E
GAR1,ABCE1
GAR1,BDH2
GAR1,BTC
GAR1,CNOT6L
GAR1,G3BP2
GPRIN3,G3BP2
GPRIN3,C4orf3
GPRIN3,CDKL2
GPRIN3,BMP2K
GPRIN3,COQ2
GPRIN3,DKK2
GYPE,ANXA3
GYPE,FRAS1
GYPE,DAPP1
GYPE,BDH2
HADH,ELF2
HADH,DNAJB14
HADH,FAT4
HADH,FRAS1
HADH,C4orf3
HADH,ADH1B
HELQ,C4orf3
HERC3,CFI
HERC3,CDS1
HERC3,C4orf3
HERC3,ALPK1
HERC3,FAM13A
HERC5,ALPK1
HERC5,BANK1
HERC6,ABCE1
HERC6,HERC5
HERC6,FRAS1
HERC6,C4orf33
HHIP,CDKL2
HHIP,CFI
HHIP,CDS1
HHIP,GAB1
HPGDS,HHIP
HPGDS,ANK2
HPGDS,BMP2K
HPGDS,DAPP1
HPGDS,EMCN
HPSE,ANXA3
HPSE,AIMP1
HPSE,BMP2K
HPSE,ABCG2
HSD17B11,ANKRD50
HSD17B11,CDKL2
HSD17B11,DNAJB14
HSD17B11,HPGDS
HSPA4L,BBS12
HSPA4L,ANXA3
IL15,ELF2
IL15,HERC5
IL15,GPRIN3
INPP4B,HERC5
INPP4B,CNOT6L
INPP4B,HSPA4L
INPP4B,BTC
INTS12,ABCE1
INTS12,DAPP1
INTS12,CXCL11
INTS12,EIF4E
INTS12,CCNI
INTU,BBS12
INTU,GAR1
INTU,BBS7
KLHL8,CCNG2
KLHL8,CAMK2D
KLHL8,HERC3
KLHL8,ABCG2
KLHL8,AFF1
