Gene_1,Gene_2
ADH1C,ADH1B
ANKRD50,ADH1B
ANTXR2,ANKRD50
ANXA3,ALPK1
ANXA3,ANK2
ANXA3,ADH5
ANXA3,ANKRD17
AP1AR,ANKRD17
ARHGAP24,ANKRD17
ARSJ,ANXA3
BBS12,ADH5
BBS7,ANXA5
BBS7,ALPK1
BDH2,ADH5
BMP2K,BDH2
BMP2K,ANXA3
BMP2K,ANK2
BMP3,AFF1
BTC,AP1AR
BTC,BMP2K
BTC,ABCG2
C4orf3,ANXA3
C4orf3,ADH5
C4orf33,ALPK1
C4orf36,ANXA3
CASP6,ABCE1
CASP6,AIMP1
CCNA2,AIMP1
CCNI,C4orf3
CCNI,ABCG2
CCNI,BTC
CDKL2,ADH1C
CDKL2,C4orf33
CDS1,ANKRD50
CDS1,ANKRD17
CDS1,ANK2
CFI,BDH2
CFI,BANK1
CFI,CDKL2
CISD2,C4orf3
CNOT6L,AFF1
COPS4,CCNI
COPS4,ANAPC10
COQ2,CCNI
COQ2,C4orf3
COQ2,ANXA3
COQ2,BTC
COQ2,ANXA5
COQ2,BMP2K
CXCL1,C4orf3
CXCL1,AP1AR
CXCL1,COQ2
CXCL11,CXCL10
CXCL2,CXCL1
CXCL3,ARSJ
CXCL3,BMP3
CXCL3,CXCL1
CXCL3,CXCL2
CXCL3,C4orf3
CXCL5,CXCL2
CXCL5,CXCL3
CXCL9,CXCL10
CXCL9,CCNI
CYP2U1,ANKRD17
DAPP1,ADH1C
DAPP1,CXCL2
DAPP1,BANK1
DKK2,CNOT6L
DKK2,ANKRD50
DKK2,CYP2U1
DNAJB14,CCNI
DNAJB14,BDH2
DNAJB14,ARSJ
DNAJB14,AP1AR
EIF4E,AP1AR
EIF4E,ARSJ
EIF4E,ALPK1
EIF4E,DAPP1
EIF4E,CCNG2
EIF4E,CCNI
EIF4E,ANXA3
EIF4E,ANK2
ELMOD2,C4orf36
ELMOD2,AIMP1
ELMOD2,C4orf3
ELOVL6,CFI
EMCN,CYP2U1
EMCN,ANXA3
EMCN,ADH1C
ENOPH1,EIF4E
ENOPH1,COPS4
EXOSC9,C4orf3
EXOSC9,DNAJB14
EXOSC9,AIMP1
EXOSC9,CCNI
FAM13A,AFF1
FAM13A,CXCL11
FAT4,CYP2U1
FAT4,DKK2
FAT4,ADH5
FAT4,ANK2
FAT4,ARSJ
FGF2,CASP6
FGF2,FAM13A
FGF2,ARSJ
FGF2,ADH5
FGF2,EIF4E
FRAS1,ADH5
G3BP2,BBS12
G3BP2,AFF1
G3BP2,FGF2
G3BP2,ADH1B
GAB1,FRAS1
GAB1,CFI
GAB1,COQ2
GAB1,EIF4E
GAR1,ARHGAP24
GAR1,ARSJ
GAR1,CCNG2
GAR1,ADH5
GPRIN3,G3BP2
GPRIN3,EIF4E
GPRIN3,ALPK1
GPRIN3,BTC
GPRIN3,COQ2
GPRIN3,ABCG2
GYPE,CXCL9
GYPE,ANKRD50
HADH,CAMK2D
HADH,CYP2U1
HADH,FAT4
HADH,ARSJ
HADH,ANKRD50
HERC3,C4orf3
HERC3,GAR1
HERC3,CDS1
HERC3,CISD2
HERC5,ANKRD50
HERC5,HADH
HERC6,HERC5
HERC6,CXCL9
HERC6,CXCL10
HERC6,CCNI
HHIP,ARSJ
HHIP,CDKL2
HHIP,FAT4
HPGDS,CFI
HPGDS,ELF2
HPGDS,BMP2K
HPSE,EMCN
HPSE,CCNA2
HPSE,BMP2K
HPSE,ANTXR2
HSD17B11,CDKL2
HSD17B11,ANK2
HSD17B11,FGF2
HSPA4L,EXOSC9
HSPA4L,HHIP
HSPA4L,ADH1C
HSPA4L,CDKL2
HSPA4L,ARSJ
IL15,HHIP
IL15,EIF4E
IL15,ANXA3
INPP4B,ANXA5
INPP4B,HSPA4L
INTS12,AP1AR
INTS12,ARHGAP24
INTS12,ANKRD17
INTS12,CXCL11
INTS12,ARSJ
INTU,HSPA4L
INTU,ANXA5
INTU,ANK2
KLHL8,AFF1
KLHL8,ANXA3
KLHL8,ELF2
KLHL8,EMCN
KLHL8,CAMK2D
KLHL8,CXCL3
LARP1B,HPGDS
LARP1B,ELF2
LARP7,KLHL8
LARP7,GAR1
LARP7,CXCL11
LIN54,ENOPH1
LIN54,GPRIN3
LIN54,BBS12
LIN54,HHIP
LSM6,ANK2
LSM6,HERC5
LSM6,CXCL2
LSM6,ANXA5
LSM6,CFI
LSM6,LARP1B
LSM6,ANTXR2
LSM6,HERC6
LSM6,CCNI
LSM6,HSPA4L
MAD2L1,CCNA2
MAD2L1,LIN54
MANBA,HERC5
MANBA,CDKL2
MANBA,CXCL3
MANBA,COQ2
MANBA,HHIP
MANBA,ALPK1
MANBA,CCNG2
MANBA,ANKRD50
MANBA,GPRIN3
MANBA,BDH2
MANBA,HPGDS
MAPK10,ANK2
MAPK10,HPSE
MAPK10,BTC
MAPK10,ADH1B
MAPK10,DKK2
MAPK10,CFI
MAPK10,ADH1C
MAPK10,BBS12
MAPK10,CXCL2
MAPK10,HADH
MAPK10,ANXA3
METAP1,CAMK2D
METAP1,MAPK10
METAP1,BDH2
METAP1,ANKRD17
METTL14,DNAJB14
METTL14,HERC5
METTL14,HERC3
METTL14,COPS4
METTL14,MAD2L1
MFSD8,LSM6
MFSD8,LIN54
MGST2,METTL14
MGST2,LSM6
MGST2,CXCL2
MGST2,HERC3
MGST2,CXCL1
MGST2,FGF2
MGST2,BANK1
MGST2,LARP1B
MMAA,BBS7
MMAA,MGST2
MMAA,INTU
MMAA,ADH1B
MMAA,FAM13A
MMAA,EXOSC9
MMAA,INTS12
MMAA,MFSD8
MMRN1,ANK2
MMRN1,CFI
MRPL1,ANKRD17
MRPL1,MAPK10
MRPL1,ANXA5
MRPL1,INTS12
MRPL1,HERC5
MRPL1,LARP1B
MRPS18C,CNOT6L
MRPS18C,BMP2K
MRPS18C,ADH1B
MRPS18C,GAR1
MTHFD2L,ADH5
NAA15,FGF2
NAA15,CFI
NAA15,FAT4
NAA15,CCNG2
NAA15,LARP1B
NAA15,EIF4E
NAAA,C4orf3
NAAA,CXCL9
NAAA,CDKL2
NAP1L5,ANXA3
NAP1L5,ANK2
NAP1L5,HERC3
NAP1L5,EIF4E
NAP1L5,CFI
NAP1L5,CASP6
NDUFC1,MAPK10
NFKB1,C4orf3
NFKB1,CXCL1
NFKB1,MTHFD2L
NFKB1,ANK2
NFKB1,HERC3
NFKB1,ELF2
NPNT,LARP1B
NPNT,HSPA4L
NPNT,FAT4
NPNT,INPP4B
NPNT,NAA15
NPNT,ANKRD17
NPNT,FAM13A
NPNT,BDH2
NPNT,EMCN
NPNT,CISD2
NPNT,MGST2
NPNT,ANK2
NPNT,ADH1C
NPNT,MRPL1
NPNT,COQ2
NPNT,LSM6
NPNT,FRAS1
NPNT,NDUFC1
