Gene_1,Gene_2
ADH1C,ADH1B
ANTXR2,ANKRD50
ANXA3,ANK2
ANXA3,ANKRD17
ANXA3,ALPK1
AP1AR,ANKRD17
AP1AR,ANXA5
ARHGAP24,ANKRD17
ARSJ,ANXA3
BBS7,ANXA5
BBS7,ALPK1
BDH2,ADH5
BMP2K,BDH2
BMP2K,ANK2
BMP2K,ANXA3
BMP3,AFF1
BTC,ABCG2
BTC,AP1AR
C4orf3,ANXA3
C4orf33,ALPK1
C4orf36,ANXA3
CASP6,ABCE1
CASP6,AIMP1
CCNA2,AIMP1
CCNI,C4orf3
CCNI,BTC
CDKL2,C4orf33
CDKL2,ADH1B
CDS1,ANK2
CDS1,ANKRD17
CDS1,ANKRD50
CFI,CDKL2
CFI,BANK1
CFI,BDH2
CISD2,C4orf3
CISD2,CDKL2
CNOT6L,AFF1
COPS4,ANAPC10
COPS4,CCNI
COQ2,CCNI
COQ2,BTC
COQ2,ANXA5
COQ2,BMP2K
COQ2,ANXA3
COQ2,C4orf3
CXCL1,AP1AR
CXCL1,COQ2
CXCL1,C4orf3
CXCL11,CXCL10
CXCL2,CXCL1
CXCL3,C4orf3
CXCL3,ARSJ
CXCL3,CXCL1
CXCL3,BMP3
CXCL3,CXCL2
CXCL5,CXCL3
CXCL5,CXCL2
CXCL9,CXCL10
DAPP1,BANK1
DAPP1,ADH1C
DAPP1,CXCL2
DKK2,ANKRD50
DNAJB14,CCNI
DNAJB14,BDH2
DNAJB14,AIMP1
DNAJB14,ARSJ
DNAJB14,AP1AR
EIF4E,CCNI
EIF4E,AP1AR
EIF4E,ANXA5
EIF4E,DAPP1
EIF4E,CCNG2
EIF4E,ANK2
EIF4E,ARSJ
EIF4E,ALPK1
ELMOD2,AIMP1
ELMOD2,C4orf36
ELMOD2,C4orf3
ELOVL6,CFI
EMCN,ADH1C
EMCN,ANXA3
ENOPH1,EIF4E
ENOPH1,COPS4
ENOPH1,CXCL3
EXOSC9,CCNI
EXOSC9,C4orf3
EXOSC9,DNAJB14
EXOSC9,AIMP1
FAM13A,CXCL11
FAM13A,AFF1
FAT4,ANK2
FAT4,DKK2
FAT4,ADH5
FAT4,CYP2U1
FAT4,ARSJ
FGF2,ARSJ
FGF2,FAM13A
FGF2,EIF4E
FGF2,ADH5
FGF2,CASP6
FRAS1,ANXA3
G3BP2,BBS12
G3BP2,FGF2
G3BP2,AFF1
GAB1,COQ2
GAB1,EIF4E
GAB1,CFI
GAR1,ADH5
GAR1,ARHGAP24
GAR1,ARSJ
GAR1,ANKRD17
GPRIN3,ABCG2
GPRIN3,COQ2
GPRIN3,ALPK1
GPRIN3,BTC
GPRIN3,G3BP2
GYPE,ANKRD50
HADH,ARSJ
HADH,ANKRD50
HADH,FAT4
HADH,CAMK2D
HADH,CYP2U1
HERC3,CDS1
HERC3,C4orf3
HERC3,CISD2
HERC5,ANKRD50
HERC5,HADH
HERC6,CXCL10
HERC6,CXCL9
HERC6,CCNI
HERC6,HERC5
HHIP,ARSJ
HHIP,CDKL2
HHIP,FAT4
HPGDS,CFI
HPGDS,BMP2K
HPSE,ANTXR2
HPSE,BMP2K
HPSE,CCNA2
HPSE,EMCN
HSD17B11,FGF2
HSD17B11,ANK2
HSPA4L,CDKL2
HSPA4L,HHIP
HSPA4L,EXOSC9
HSPA4L,ARSJ
IL15,EIF4E
IL15,HHIP
IL15,ANXA3
INPP4B,ANXA5
INPP4B,HSPA4L
INTS12,ANKRD17
INTS12,CNOT6L
INTS12,ARSJ
INTS12,AP1AR
INTS12,ARHGAP24
INTS12,CXCL11
INTU,HSPA4L
INTU,ANXA5
INTU,CXCL1
INTU,ANK2
KLHL8,AFF1
KLHL8,ANXA3
KLHL8,CAMK2D
KLHL8,EMCN
KLHL8,ELF2
LARP1B,ELF2
LARP1B,HPGDS
LARP7,KLHL8
LARP7,CXCL11
LIN54,GPRIN3
LSM6,LARP1B
LSM6,HSPA4L
LSM6,CCNI
LSM6,HERC6
LSM6,ANK2
LSM6,HSD17B11
LSM6,HERC5
LSM6,ANXA5
LSM6,CFI
LSM6,ANTXR2
MAD2L1,CCNA2
MAD2L1,LIN54
MANBA,CXCL3
MANBA,CCNG2
MANBA,ALPK1
MANBA,BDH2
MANBA,COQ2
MANBA,HHIP
MANBA,CDKL2
MANBA,HERC5
MANBA,GPRIN3
MANBA,HPGDS
MANBA,ANKRD50
MAPK10,ANXA3
MAPK10,BTC
MAPK10,ADH1B
MAPK10,DKK2
MAPK10,ADH1C
MAPK10,CFI
MAPK10,HADH
MAPK10,ANK2
MAPK10,BBS12
MAPK10,HPSE
METAP1,BDH2
METAP1,ANKRD17
METAP1,CAMK2D
METAP1,MAPK10
METTL14,DNAJB14
METTL14,HERC5
METTL14,HERC3
METTL14,COPS4
METTL14,MAD2L1
MFSD8,LSM6
MGST2,LARP1B
MGST2,CYP2U1
MGST2,BANK1
MGST2,FGF2
MGST2,LSM6
MGST2,CXCL1
MMAA,FAM13A
MMAA,ADH1B
MMAA,INTU
MMAA,MGST2
MMAA,INTS12
MMAA,EXOSC9
MMRN1,ANK2
MMRN1,CFI
MRPL1,INTS12
MRPL1,ANKRD17
MRPL1,LARP1B
MRPL1,ANXA5
MRPL1,HERC5
MRPS18C,BMP2K
NAA15,FGF2
NAA15,ADH5
NAA15,CCNG2
NAAA,C4orf3
NAAA,CDKL2
NAP1L5,EIF4E
NAP1L5,CFI
NAP1L5,CASP6
NAP1L5,HERC3
NAP1L5,ANXA3
NAP1L5,ANK2
NDUFC1,MAPK10
NFKB1,ELF2
NFKB1,MTHFD2L
NFKB1,CXCL1
NFKB1,C4orf3
NFKB1,ANK2
NPNT,ANXA3
NPNT,EMCN
NPNT,INPP4B
NPNT,FRAS1
NPNT,HHIP
