Gene_1,Gene_2
ADH1C,ADH1B
ANK2,ABCG2
ANKRD50,ADH1B
ANTXR2,ANKRD50
ANXA3,ADH5
ARSJ,ANXA3
BBS12,ADH5
BBS12,ARSJ
BBS7,ANXA5
BBS7,ALPK1
BDH2,ADH5
BMP2K,ANXA3
BMP3,AFF1
BTC,ABCG2
C4orf3,ANXA3
CASP6,ABCE1
CASP6,AIMP1
CCNA2,AIMP1
CCNI,ABCG2
CCNI,C4orf3
CDKL2,ADH1C
CDS1,ANK2
CDS1,ANKRD17
CFI,BANK1
CFI,ANK2
CFI,BDH2
CFI,ANKRD50
CISD2,C4orf3
CNOT6L,AFF1
COPS4,CCNI
COPS4,ANAPC10
COPS4,ARHGAP24
COQ2,CCNI
COQ2,BMP2K
COQ2,ANXA5
CXCL1,C4orf3
CXCL1,AP1AR
CXCL1,COQ2
CXCL11,CXCL10
CXCL2,CXCL1
CXCL3,BMP3
CXCL3,CCNG2
CXCL3,CXCL2
CXCL3,ARSJ
CXCL3,C4orf3
CXCL3,CXCL1
CXCL5,CXCL3
CXCL5,CXCL2
CXCL9,CXCL10
DAPP1,ANKRD17
DAPP1,CXCL2
DAPP1,ADH1C
DAPP1,BANK1
DKK2,CYP2U1
DKK2,ANKRD50
DKK2,CNOT6L
DNAJB14,CCNI
DNAJB14,AIMP1
DNAJB14,ARSJ
DNAJB14,AP1AR
EIF4E,ANXA3
EIF4E,ANK2
EIF4E,AP1AR
EIF4E,ALPK1
EIF4E,CCNG2
ELF2,CXCL1
ELMOD2,C4orf3
ELMOD2,C4orf36
ELOVL6,CFI
EMCN,CYP2U1
EMCN,ANXA3
EMCN,ADH1C
ENPEP,CDKL2
EXOSC9,CCNI
EXOSC9,AIMP1
EXOSC9,C4orf3
FAM13A,CXCL11
FAM13A,AFF1
FAT4,CYP2U1
FAT4,ANKRD50
FAT4,ARSJ
FAT4,DKK2
FAT4,ADH5
FAT4,CFI
FGF2,ADH5
FGF2,EIF4E
FGF2,FAM13A
FGF2,CASP6
FGF2,ARSJ
FGF2,CAMK2D
FRAS1,ADH5
G3BP2,BBS12
G3BP2,ADH1B
G3BP2,AFF1
GAB1,EIF4E
GAB1,FRAS1
GAB1,CFI
GAR1,ARHGAP24
GAR1,ARSJ
GAR1,ADH5
GPRIN3,BTC
GPRIN3,COPS4
GPRIN3,G3BP2
GPRIN3,COQ2
GPRIN3,ABCG2
GPRIN3,CAMK2D
GYPE,CXCL9
GYPE,BTC
GYPE,ANKRD50
HADH,CAMK2D
HADH,CYP2U1
HADH,ANKRD50
HERC3,CDS1
HERC3,CISD2
HERC3,CFI
HERC3,C4orf3
HERC3,GAR1
HERC5,ANKRD50
HERC5,CCNI
HERC5,HADH
HERC6,HERC5
HERC6,CXCL9
HERC6,CXCL10
HERC6,ANXA5
HERC6,CCNI
HHIP,FAT4
HHIP,CAMK2D
HHIP,CDKL2
HPGDS,CFI
HPGDS,ELF2
HPGDS,BMP2K
HPSE,ANTXR2
HPSE,BMP2K
HPSE,CCNA2
HPSE,EMCN
HPSE,HPGDS
HSD17B11,CDKL2
HSPA4L,HHIP
HSPA4L,ARSJ
HSPA4L,ADH1C
IL15,ABCE1
IL15,ANXA3
INPP4B,BANK1
INPP4B,ADH1C
INPP4B,ANXA5
INTS12,CXCL11
INTS12,AP1AR
INTU,HSPA4L
INTU,ANXA5
INTU,ANK2
KLHL8,CXCL3
KLHL8,AFF1
LARP1B,ELF2
LARP1B,ANK2
LARP1B,HPGDS
LARP7,CXCL11
LARP7,KLHL8
LIN54,GPRIN3
LIN54,BBS12
LSM6,ANTXR2
LSM6,ANXA5
LSM6,LARP1B
LSM6,HERC6
LSM6,EIF4E
LSM6,CCNI
LSM6,HSPA4L
LSM6,CXCL2
LSM6,HERC5
MAD2L1,CCNA2
MAD2L1,LIN54
MAML3,ANTXR2
MAML3,LSM6
MANBA,HHIP
MANBA,HERC5
MANBA,GPRIN3
MANBA,HPGDS
MANBA,COQ2
MANBA,BDH2
MANBA,ALPK1
