Gene_1,Gene_2
ADH5,ADH1B
AFF1,ADH1C
AIMP1,AFF1
ANKRD17,ANAPC10
ANKRD50,ADH1B
ANTXR2,AFF1
ANXA3,AIMP1
ANXA5,ABCG2
AP1AR,ANAPC10
ARHGAP24,ADH1C
ARSJ,ANXA3
BANK1,ANKRD50
BANK1,ANXA5
BBS12,ADH1C
BBS12,ANK2
BBS7,ALPK1
BBS7,ANAPC10
BDH2,AIMP1
BDH2,ANTXR2
BDH2,ADH5
BMP2K,ANXA3
BMP2K,AIMP1
BMP2K,AFF1
BTC,ANK2
BTC,ADH1C
C4orf3,BDH2
C4orf3,ANTXR2
C4orf3,AFF1
C4orf33,ADH1B
CASP6,ANKRD17
CASP6,ADH1C
CASP6,AIMP1
CCNA2,AP1AR
CCNA2,ADH5
CCNA2,BMP2K
CCNA2,ADH1C
CCNG2,ANTXR2
CCNG2,ABCE1
CCNI,C4orf3
CCNI,ANTXR2
CCNI,CCNG2
CCNI,ALPK1
CCNI,ANAPC10
CCNI,C4orf33
CDKL2,BMP3
CDKL2,BDH2
CDKL2,CAMK2D
CDS1,ADH1C
CDS1,BMP2K
CDS1,ANKRD50
CDS1,BBS12
CDS1,ANK2
CFI,CASP6
CFI,ANTXR2
CFI,BDH2
CISD2,CASP6
CNOT6L,BMP2K
CNOT6L,ANXA3
CNOT6L,CDKL2
CNOT6L,CCNG2
CNOT6L,ADH5
CNOT6L,AIMP1
CNOT6L,CDS1
CNOT6L,AFF1
COPS4,CCNA2
COPS4,ANAPC10
COQ2,ANXA5
COQ2,BMP2K
COQ2,AIMP1
COQ2,ADH1B
COQ2,ANKRD17
COX18,ANAPC10
COX18,AFF1
CXCL1,ADH1C
CXCL1,COQ2
CXCL11,ARHGAP24
CXCL11,COX18
CXCL11,CXCL10
CXCL11,ANAPC10
CXCL11,ANTXR2
CXCL2,ANKRD17
CXCL3,ANKRD17
CXCL3,CXCL1
CXCL3,CXCL2
CXCL5,CXCL3
