Gene_1,Gene_2
ANKRD50,ANK2
ANXA3,ANKRD17
ANXA3,ADH5
ANXA3,ANK2
AP1AR,ADH5
ARSJ,ANXA3
BANK1,ANXA5
BBS12,ANK2
BBS12,ALPK1
BBS7,ANXA3
BBS7,ALPK1
BBS7,ANXA5
BDH2,ADH5
BMP2K,ANXA3
BMP2K,ANK2
BMP3,ANKRD17
BTC,BMP2K
BTC,ANKRD17
C4orf3,ADH5
C4orf3,ALPK1
C4orf3,ABCE1
CAMK2D,ANXA3
CASP6,ABCE1
CCNA2,BDH2
CCNG2,ADH5
CCNG2,ANTXR2
CCNI,C4orf3
CCNI,BTC
CDKL2,ADH1C
CDKL2,C4orf33
CDKL2,CAMK2D
CDKL2,ADH1B
CDS1,BBS12
CDS1,ADH1C
CDS1,ANK2
CFI,ANK2
CFI,BDH2
CISD2,ADH1B
CISD2,C4orf3
CNOT6L,AFF1
CNOT6L,ADH5
CNOT6L,BMP2K
CNOT6L,AIMP1
COPS4,CCNI
COPS4,ANAPC10
COQ2,CCNI
COQ2,BMP2K
COQ2,ANXA3
COQ2,C4orf3
COQ2,ANXA5
COQ2,CCNG2
CXCL1,ADH1C
CXCL11,CXCL10
CXCL2,CXCL1
CXCL2,CISD2
CXCL2,BBS12
CXCL3,ANXA3
CXCL3,CXCL2
CXCL3,CXCL1
CXCL3,C4orf3
CXCL3,CISD2
CXCL3,ARSJ
CXCL5,CXCL3
CXCL9,CXCL10
CXCL9,ANXA5
CYP2U1,ADH5
CYP2U1,CCNG2
CYP2U1,ANKRD17
DAPP1,CXCL2
DAPP1,BANK1
DAPP1,ADH5
DKK2,ANXA3
DKK2,BBS7
DKK2,ANKRD50
DKK2,CYP2U1
DNAJB14,AIMP1
DNAJB14,AP1AR
DNAJB14,ARSJ
DNAJB14,CCNI
DNAJB14,BDH2
DNAJB14,AFF1
EIF4E,ANK2
EIF4E,AP1AR
EIF4E,ALPK1
EIF4E,CCNI
EIF4E,ANXA3
ELF2,CXCL3
ELMOD2,C4orf3
ELMOD2,ANAPC10
ELMOD2,AIMP1
ELMOD2,BBS7
ELMOD2,BBS12
EMCN,ANXA3
EMCN,CXCL3
EMCN,ADH1C
EMCN,CYP2U1
ENOPH1,ANAPC10
