Gene_1,Gene_2
ADH1C,ADH1B
ADH5,ADH1B
AIMP1,ABCG2
ANTXR2,ANAPC10
ANTXR2,ANKRD50
ANXA3,ANK2
ANXA3,ADH5
ANXA3,ANKRD17
AP1AR,ANKRD17
AP1AR,ADH5
ARHGAP24,ANKRD17
ARSJ,ANXA3
BANK1,ANXA5
BBS12,ADH5
BBS12,ANK2
BBS12,ALPK1
BBS7,ANXA3
BBS7,ANXA5
BBS7,ALPK1
BDH2,ADH5
BMP2K,BDH2
BMP2K,ANXA3
BMP2K,ANK2
BMP3,AFF1
BMP3,ANKRD17
BTC,ANKRD17
BTC,BMP2K
C4orf3,ABCE1
C4orf3,ANAPC10
C4orf3,BBS12
C4orf3,ANXA3
C4orf3,ADH5
CAMK2D,ANXA3
CASP6,ABCE1
CCNA2,AIMP1
CCNG2,ADH5
CCNI,BTC
CCNI,C4orf3
CDKL2,ADH1C
CDKL2,ADH1B
CDKL2,C4orf33
CDS1,ANK2
CDS1,BBS12
CDS1,ADH1C
CDS1,ANKRD17
CFI,ANK2
CFI,BDH2
CISD2,C4orf3
CNOT6L,BMP2K
CNOT6L,AIMP1
CNOT6L,AFF1
CNOT6L,ADH5
COPS4,ANAPC10
COPS4,CCNI
COQ2,ANXA3
COQ2,BMP2K
COQ2,ANXA5
COQ2,CCNG2
COQ2,CCNI
COQ2,C4orf3
CXCL1,ADH1C
CXCL11,CXCL10
CXCL2,CISD2
CXCL2,BBS12
CXCL2,CXCL1
CXCL3,ARSJ
CXCL3,CXCL1
CXCL3,ANXA3
CXCL3,CISD2
CXCL3,C4orf3
CXCL3,CXCL2
CXCL5,CXCL3
CXCL5,CXCL2
CXCL9,CXCL10
CXCL9,ANXA5
CXCL9,CNOT6L
CYP2U1,ADH5
CYP2U1,ANKRD17
DAPP1,BANK1
DAPP1,CXCL2
DAPP1,CXCL1
DAPP1,ADH5
DKK2,ANKRD50
DKK2,CYP2U1
DKK2,ANXA3
DNAJB14,AP1AR
DNAJB14,ARSJ
DNAJB14,AIMP1
DNAJB14,CCNI
EIF4E,ANKRD50
EIF4E,CCNG2
EIF4E,CCNI
EIF4E,ARSJ
EIF4E,AP1AR
EIF4E,ANK2
EIF4E,ANXA3
EIF4E,ALPK1
ELF2,CXCL3
ELMOD2,ANAPC10
ELMOD2,BBS12
ELMOD2,C4orf3
ELMOD2,BBS7
ELMOD2,AIMP1
EMCN,CYP2U1
EMCN,CXCL3
EMCN,ADH1C
ENOPH1,ADH5
ENOPH1,EIF4E
ENOPH1,ANAPC10
EXOSC9,AFF1
EXOSC9,ADH1C
EXOSC9,DNAJB14
EXOSC9,C4orf3
EXOSC9,CCNI
EXOSC9,AIMP1
FAM13A,CXCL11
FAT4,DKK2
FAT4,ADH5
FAT4,BBS7
FAT4,CYP2U1
FAT4,ARSJ
FGF2,ARSJ
FGF2,CASP6
FGF2,EIF4E
FGF2,ADH5
FRAS1,CXCL5
FRAS1,BANK1
FRAS1,CDKL2
FRAS1,AP1AR
FRAS1,DAPP1
FRAS1,CDS1
G3BP2,BBS12
G3BP2,ADH1B
G3BP2,FGF2
G3BP2,AFF1
G3BP2,FRAS1
GAB1,FRAS1
GAB1,CFI
GAB1,ANXA3
GAB1,BBS7
GAB1,COQ2
GAB1,EIF4E
GAR1,ADH1B
GAR1,ARSJ
GAR1,G3BP2
GAR1,GAB1
GPRIN3,EIF4E
GPRIN3,CXCL3
GPRIN3,ANAPC10
GPRIN3,CAMK2D
GPRIN3,ABCG2
GPRIN3,COQ2
GPRIN3,BTC
GPRIN3,ALPK1
GPRIN3,G3BP2
GPRIN3,BMP2K
GYPE,CXCL9
GYPE,ANKRD50
HADH,ANKRD50
HADH,FAT4
HADH,COQ2
HADH,ADH1C
HERC3,CFI
HERC3,CDS1
HERC3,C4orf3
HERC3,DNAJB14
HERC3,BBS12
HERC3,CNOT6L
HERC3,GAR1
HERC3,CISD2
HERC6,HERC5
HERC6,HADH
HERC6,CXCL9
HERC6,CNOT6L
HERC6,CXCL10
HERC6,CCNI
HHIP,ARSJ
HHIP,FAT4
HHIP,CDKL2
HPGDS,CFI
HPGDS,BMP2K
HPGDS,ELF2
HPSE,EMCN
HPSE,CXCL3
HPSE,CCNA2
HPSE,BMP2K
HPSE,ANTXR2
HSD17B11,ANKRD50
HSD17B11,ELMOD2
HSD17B11,ANK2
