Gene_1,Gene_2
ADH1C,ADH1B
ANKRD50,ANK2
ANKRD50,ADH1B
ANXA3,ANK2
ANXA3,ANKRD17
ANXA3,ADH5
ARHGAP24,ANKRD17
ARSJ,ANXA3
BBS12,ADH5
BDH2,ADH5
BMP2K,ANK2
BMP2K,ANXA3
BMP3,ANKRD17
BTC,BMP2K
C4orf3,ADH5
C4orf3,ANXA3
C4orf3,ALPK1
C4orf33,ALPK1
CAMK2D,ANKRD50
CAMK2D,ADH1C
CAMK2D,ANXA3
CASP6,ABCE1
CCNA2,BDH2
CCNA2,BANK1
CCNG2,ADH5
CCNG2,ANTXR2
CCNI,C4orf3
CCNI,BTC
CDKL2,ADH1C
CDKL2,C4orf33
CDKL2,CAMK2D
CDS1,ANKRD50
CDS1,ANK2
CFI,ANK2
CFI,ANKRD50
CISD2,BBS7
CISD2,C4orf3
CISD2,ADH1B
CNOT6L,AFF1
CNOT6L,ADH5
COPS4,ARHGAP24
COPS4,ANAPC10
COPS4,CCNI
COQ2,CCNI
COQ2,CCNG2
COQ2,ANXA5
COQ2,BTC
COQ2,C4orf3
COQ2,BMP2K
COQ2,ANXA3
CXCL1,COQ2
CXCL11,CXCL10
CXCL2,CXCL1
CXCL2,BMP3
CXCL3,CXCL2
CXCL3,ARSJ
CXCL3,CXCL1
CXCL3,C4orf3
CXCL3,BMP3
CXCL5,CXCL3
CXCL5,CXCL2
CXCL9,CXCL10
CYP2U1,CCNG2
CYP2U1,ANKRD17
DAPP1,CXCL2
DAPP1,COQ2
DAPP1,BANK1
DKK2,CYP2U1
DKK2,ANKRD50
DKK2,ANXA3
DKK2,CNOT6L
DNAJB14,AIMP1
DNAJB14,BTC
DNAJB14,BDH2
DNAJB14,AFF1
DNAJB14,AP1AR
DNAJB14,ARSJ
DNAJB14,CCNI
EIF4E,ANK2
EIF4E,CCNI
EIF4E,ALPK1
EIF4E,AP1AR
EIF4E,DNAJB14
ELMOD2,C4orf36
ELMOD2,C4orf3
ELMOD2,BBS7
ELOVL6,CFI
EMCN,ADH1C
EMCN,CYP2U1
EMCN,ANXA3
ENOPH1,COPS4
EXOSC9,CCNI
EXOSC9,AFF1
EXOSC9,AIMP1
EXOSC9,DNAJB14
EXOSC9,C4orf3
FAM13A,CXCL11
FAM13A,COQ2
FAT4,DKK2
FAT4,ADH5
FAT4,CYP2U1
FAT4,ELF2
FAT4,ARSJ
FGF2,CAMK2D
FGF2,ARSJ
FGF2,CASP6
FGF2,EIF4E
FGF2,ADH5
FRAS1,ADH5
G3BP2,FGF2
G3BP2,BBS12
G3BP2,AFF1
G3BP2,ADH1B
G3BP2,CDKL2
GAB1,EIF4E
GAB1,ANXA3
GAB1,COQ2
GAB1,CFI
GAR1,ADH1B
GAR1,CCNG2
GAR1,ARSJ
GAR1,GAB1
GPRIN3,EIF4E
GPRIN3,ALPK1
GPRIN3,BMP2K
GPRIN3,ABCG2
GPRIN3,CAMK2D
GPRIN3,G3BP2
GPRIN3,DAPP1
GPRIN3,COQ2
GPRIN3,BTC
GSTCD,FAT4
GYPE,ANKRD50
GYPE,CXCL9
HADH,ANKRD50
HADH,COQ2
HERC3,CDS1
HERC3,GAR1
HERC3,C4orf3
HERC3,CISD2
HERC5,HADH
HERC5,BTC
HERC6,HADH
HERC6,HERC5
HERC6,CXCL10
HERC6,CCNI
HERC6,CXCL9
HHIP,CDKL2
HHIP,CDS1
HHIP,FAT4
HHIP,ANK2
HHIP,ARSJ
HHIP,DNAJB14
HHIP,CAMK2D
HPGDS,ELF2
HPGDS,BMP2K
HPSE,ANTXR2
HPSE,BMP2K
HPSE,CCNA2
HPSE,EMCN
HSD17B11,FGF2
HSD17B11,CDKL2
HSPA4L,HHIP
HSPA4L,ANKRD17
HSPA4L,ADH1C
HSPA4L,CDKL2
HSPA4L,ARSJ
HSPA4L,BTC
IL15,ARSJ
IL15,ANXA3
IL15,AFF1
IL15,EIF4E
IL15,ANXA5
INPP4B,IL15
INPP4B,HSPA4L
INPP4B,CISD2
INPP4B,HSD17B11
INPP4B,CDKL2
INPP4B,CNOT6L
INPP4B,ANXA5
INPP4B,ELF2
INTS12,ANXA5
INTS12,ARSJ
INTS12,AP1AR
INTS12,CXCL11
INTS12,ANKRD17
INTU,COQ2
INTU,HSPA4L
INTU,ANXA5
KLHL8,ANXA3
KLHL8,ARSJ
KLHL8,CDKL2
KLHL8,CXCL3
KLHL8,ELF2
KLHL8,AFF1
KLHL8,CAMK2D
KLHL8,IL15
LARP1B,ELF2
LARP1B,CCNG2
LARP7,CXCL11
LARP7,KLHL8
LARP7,ANXA5
LARP7,G3BP2
LIN54,ENOPH1
LIN54,HHIP
LIN54,BBS12
LIN54,GPRIN3
LSM6,LARP1B
LSM6,HSPA4L
LSM6,CCNI
LSM6,HERC6
LSM6,ANKRD17
LSM6,COPS4
LSM6,CXCL2
LSM6,HERC5
LSM6,HSD17B11
LSM6,HADH
LSM6,ANK2
MAD2L1,LIN54
MAD2L1,CCNA2
MANBA,COQ2
MANBA,BMP2K
MANBA,ALPK1
MANBA,CXCL3
MANBA,GPRIN3
MANBA,EMCN
MANBA,HERC5
MANBA,ARSJ
MANBA,HHIP
MANBA,CDKL2
MAPK10,CAMK2D
MAPK10,ANXA3
MAPK10,CFI
MAPK10,DKK2
MAPK10,ADH1B
MAPK10,BANK1
MAPK10,ADH1C
MAPK10,BBS12
MAPK10,CXCL9
MAPK10,HADH
MAPK10,INTU
MAPK10,BTC
METAP1,ANKRD17
METAP1,BDH2
METAP1,CAMK2D
METTL14,ANKRD50
METTL14,FAT4
METTL14,ANKRD17
METTL14,MAD2L1
METTL14,COPS4
METTL14,DNAJB14
MFSD8,IL15
MFSD8,LSM6
MFSD8,LIN54
MGST2,HERC3
MGST2,BANK1
MGST2,LSM6
MGST2,METTL14
MGST2,FGF2
MGST2,LARP1B
MGST2,CXCL5
MMAA,CXCL3
MMAA,EXOSC9
MMAA,BBS7
MMAA,ADH1B
MMAA,INTS12
MMAA,MGST2
MMAA,MFSD8
MMAA,CISD2
MMAA,INTU
MMRN1,CFI
MMRN1,ANK2
MRPL1,INTS12
MRPL1,METAP1
MRPL1,ANXA5
MRPL1,ANKRD17
MRPL1,HERC5
MRPL1,MAPK10
MRPS18C,INPP4B
MRPS18C,GAR1
MRPS18C,BMP2K
MRPS18C,CNOT6L
MRPS18C,EIF4E
MTHFD2L,ADH5
NAA15,FAT4
NAA15,CFI
NAA15,LARP1B
NAA15,EIF4E
NAA15,CCNG2
