Gene_1,Gene_2
ADH1C,ADH1B
ALPK1,ADH5
ANKRD17,AFF1
ANTXR2,ANKRD17
ANXA3,AIMP1
ARHGAP24,AP1AR
BBS12,ANK2
BDH2,ALPK1
BDH2,ADH5
BMP2K,ANXA3
BTC,ANXA3
BTC,BMP2K
BTC,ARSJ
C4orf3,ADH5
C4orf33,ADH1B
CCNA2,BMP2K
CCNA2,BDH2
CCNA2,ANXA3
CCNG2,ABCE1
CCNG2,ANXA5
CCNG2,ANTXR2
CCNG2,C4orf3
CCNI,ANAPC10
CCNI,ANTXR2
CCNI,ALPK1
CCNI,ABCE1
CCNI,CCNG2
CCNI,C4orf3
CCNI,ADH5
CDKL2,BDH2
CDS1,CCNI
CDS1,CCNG2
CDS1,BMP2K
CDS1,ADH1C
CFI,BDH2
CFI,CDKL2
CFI,BTC
CFI,BANK1
CISD2,CFI
CISD2,CDKL2
CISD2,BMP3
CNOT6L,ARSJ
CNOT6L,ANXA3
CNOT6L,AIMP1
CNOT6L,AFF1
COPS4,CISD2
COPS4,CCNI
COPS4,ANAPC10
COPS4,CNOT6L
COPS4,AFF1
COQ2,BANK1
COQ2,AIMP1
COX18,AFF1
CXCL11,CXCL10
CXCL2,CXCL1
CXCL3,CXCL1
CXCL3,ABCE1
CXCL3,CXCL2
CXCL9,CXCL10
CXCL9,ANAPC10
CYP2U1,ANTXR2
CYP2U1,BBS7
CYP2U1,CCNG2
CYP2U1,ADH5
DAPP1,AIMP1
DAPP1,ADH5
DAPP1,BANK1
DAPP1,CXCL1
DAPP1,BBS12
DKK2,ANKRD50
DKK2,ANTXR2
DKK2,CYP2U1
DNAJB14,AFF1
DNAJB14,DKK2
EIF4E,AP1AR
EIF4E,AIMP1
ELF2,DNAJB14
ELF2,CDKL2
ELF2,ADH1B
ELF2,EIF4E
ELF2,CISD2
ELMOD2,CCNI
ELMOD2,AIMP1
ELOVL6,C4orf3
ELOVL6,CCNI
EMCN,ALPK1
EMCN,ANXA3
ENOPH1,ELF2
ENOPH1,ANK2
ENOPH1,ANAPC10
ENPEP,EMCN
EXOSC9,C4orf3
FAM13A,ARSJ
FAM13A,ANXA5
FAM13A,AFF1
FAM13A,ANKRD50
FAT4,ELF2
FAT4,ARHGAP24
FAT4,EMCN
FAT4,CDKL2
FGF2,BBS7
FGF2,ARSJ
FGF2,CCNG2
FGF2,FAM13A
FGF2,CASP6
FRAS1,EMCN
FRAS1,ANKRD50
G3BP2,FGF2
G3BP2,COPS4
G3BP2,CCNA2
G3BP2,BDH2
GAB1,BBS7
GAB1,ANXA3
GAB1,CYP2U1
GAB1,ADH1C
GAR1,EIF4E
GAR1,BDH2
GAR1,GAB1
GAR1,ARSJ
GAR1,BTC
GAR1,ELF2
GAR1,ABCG2
GAR1,CNOT6L
GPRIN3,DKK2
GPRIN3,COQ2
GPRIN3,ADH5
GPRIN3,CDKL2
GPRIN3,C4orf3
GPRIN3,G3BP2
GPRIN3,BMP2K
GYPE,FRAS1
GYPE,BDH2
HADH,C4orf3
HADH,DNAJB14
HADH,FAT4
HADH,ADH1B
HADH,FRAS1
HADH,AFF1
HADH,COQ2
HADH,ELF2
HERC3,CCNG2
HERC3,ALPK1
HERC3,ANKRD17
HERC3,CCNI
HERC3,CDS1
HERC3,CFI
HERC3,C4orf3
HERC3,CISD2
HERC3,FAM13A
HERC5,GAB1
HERC5,BANK1
HERC6,C4orf33
HERC6,ABCE1
HERC6,COPS4
HERC6,HERC5
HERC6,AP1AR
HHIP,CDS1
HHIP,HERC3
HHIP,CDKL2
HHIP,CNOT6L
HHIP,ANXA3
HPGDS,HHIP
HPGDS,DAPP1
HPGDS,ELF2
HPGDS,BMP2K
HPGDS,EMCN
HPSE,ANXA3
HPSE,DAPP1
HPSE,BMP2K
HSD17B11,HPGDS
HSD17B11,CDKL2
HSPA4L,BTC
HSPA4L,ANXA3
HSPA4L,BBS12
IL15,HSPA4L
IL15,ELF2
IL15,HERC5
IL15,GPRIN3
INPP4B,HSPA4L
INPP4B,BDH2
INPP4B,CNOT6L
INPP4B,CDKL2
INTS12,CASP6
