Gene_1,Gene_2
AFF1,ADH5
AIMP1,AFF1
ANAPC10,ABCE1
ANKRD50,ADH1B
ANTXR2,ALPK1
ANTXR2,ANKRD17
ANTXR2,ANAPC10
ANXA3,ANK2
ANXA3,AIMP1
ANXA3,ALPK1
ANXA3,AFF1
ANXA3,ANKRD50
ARHGAP24,ANKRD17
BANK1,ANXA5
BBS12,ADH1C
BBS7,ALPK1
BDH2,AIMP1
BDH2,AFF1
BDH2,ANTXR2
BDH2,ANKRD50
BDH2,ADH5
BMP2K,AP1AR
BMP2K,AIMP1
BMP2K,ANXA3
C4orf3,ANTXR2
C4orf3,AFF1
C4orf33,ADH1B
CASP6,ANAPC10
CASP6,ADH1C
CCNA2,BTC
CCNA2,ADH1B
CCNA2,ADH1C
CCNA2,ADH5
CCNG2,ANXA3
CCNG2,ANTXR2
CCNG2,ABCE1
CCNI,CCNG2
CCNI,ALPK1
CCNI,ANTXR2
CCNI,CASP6
CCNI,ANAPC10
CCNI,C4orf3
CDKL2,BDH2
CDKL2,CASP6
CDKL2,ANKRD50
CDKL2,AFF1
CDS1,BBS12
CDS1,ADH1C
CDS1,BMP2K
CFI,ANTXR2
CFI,CDKL2
CFI,BDH2
CISD2,CASP6
CISD2,AFF1
CNOT6L,AFF1
CNOT6L,AIMP1
CNOT6L,BMP2K
CNOT6L,ADH5
CNOT6L,CDS1
COPS4,ANAPC10
COPS4,AFF1
COQ2,ALPK1
COQ2,C4orf33
COQ2,CASP6
COQ2,ADH1B
COQ2,ANXA5
COQ2,BMP2K
COQ2,ABCG2
COX18,CISD2
COX18,ANTXR2
CXCL1,CDS1
CXCL1,BTC
CXCL1,ARHGAP24
CXCL1,ADH1C
CXCL11,CCNI
CXCL11,ANAPC10
CXCL11,CXCL10
CXCL11,COPS4
CXCL11,ANTXR2
CXCL3,CXCL2
CXCL5,CXCL3
CXCL9,CXCL10
DAPP1,ANXA3
DAPP1,BMP2K
DAPP1,AIMP1
DAPP1,ADH5
DAPP1,C4orf33
DNAJB14,CNOT6L
DNAJB14,BMP2K
DNAJB14,CDS1
DNAJB14,AP1AR
DNAJB14,AFF1
EIF4E,CXCL9
EIF4E,CCNI
EIF4E,CXCL5
EIF4E,ANKRD17
EIF4E,CFI
EIF4E,ALPK1
EIF4E,CISD2
EIF4E,AIMP1
EIF4E,ABCE1
EIF4E,CDS1
EIF4E,ANTXR2
EIF4E,CXCL10
EIF4E,ANXA5
ELF2,CISD2
ELF2,CXCL10
ELF2,COQ2
ELF2,ADH1B
ELF2,AFF1
ELF2,EIF4E
ELMOD2,AIMP1
ELMOD2,CASP6
ELMOD2,COQ2
ELMOD2,COPS4
ELMOD2,CCNI
ELMOD2,ANXA3
ELOVL6,CYP2U1
EMCN,AIMP1
EMCN,BMP2K
EMCN,ANXA3
EMCN,C4orf3
EMCN,ALPK1
EMCN,COQ2
EMCN,AP1AR
