Gene_1,Gene_2
ABCE1,NOCT
ABCG2,SEPTIN11
ABHD18,H2AZ1
ABHD18,BLTP1
ABHD18,OSTC
ABHD18,C4orf3
ABHD18,GTF2IP12
ABHD18,CCNI
ABHD18,SEPTIN7P14
ABHD18,INTU
ABHD18,ANTXR2
ABHD18,PYURF
ABHD18,MGST2
ABHD18,PGRMC2
ABHD18,ANXA5
ABRAXAS1,BMP3
ABRAXAS1,NOCT
ABRAXAS1,ABCE1
ABRAXAS1,PCDH18
ABRAXAS1,CXCL8
ABRAXAS1,OTUD4
ABRAXAS1,WDFY3-AS2
ABRAXAS1,THAP9
ABRAXAS1,PPM1K
ABRAXAS1,HNRNPDL
ABRAXAS1,SGMS2
ABRAXAS1,PDE5A
ABRAXAS1,NAA15
ABRAXAS1,HNRNPD
ABRAXAS1,ADH1C
ABRAXAS1,RNF150
ABRAXAS1,UBE2D3
ABRAXAS1,ZNF330
ABRAXAS1,INPP4B
ABRAXAS1,EIF4E
ABRAXAS1,ELMOD2
ABRAXAS1,CYP2U1
ABRAXAS1,ADH1B
ABRAXAS1,ADH5
ABRAXAS1,LARP1B
ABRAXAS1,AREG
ABRAXAS1,NUDT6
ABRAXAS1,ARSJ
ABRAXAS1,ANXA5
ABRAXAS1,CXCL5
ABRAXAS1,NFKB1
ADH1B,PCDH18
ADH1B,PPM1K
ADH1B,CXCL8
ADH1B,OTUD4
ADH1B,ANTXR2
ADH1B,BMP3
ADH1B,LARP1B
ADH1B,RAB33B
ADH1B,ARSJ
ADH1B,AREG
ADH1B,ADH5
ADH1B,ABCE1
ADH1B,HNRNPDL
ADH1B,NOCT
ADH1B,WDFY3-AS2
ADH5,OTUD4
ADH5,NOCT
ADH5,ABCE1
ADH5,PCDH18
ADH5,CXCL8
ADH5,NDNF
ADH5,LARP1B
ADH5,AREG
ADH5,MGST2
ADH5,ARSJ
ADH5,C4orf3
ADH5,HNRNPDL
ADH5,BMP3
ADH5,WDFY3-AS2
ADH5,ANTXR2
ADH5,NUDT6
AIMP1,HNRNPDL
AIMP1,ABCE1
AIMP1,BMP3
ALPK1,ABHD18
ALPK1,C4orf3
ALPK1,GTF2IP12
ALPK1,CCNI
ALPK1,ANTXR2
ALPK1,PYURF
ALPK1,PGRMC2
ANAPC10,MRPL1
ANAPC10,GTF2IP12
ANAPC10,LSM6
ANAPC10,PPA2
ANAPC10,LAMTOR3
ANK2,TIGD2
ANK2,NFKB1
ANK2,SPRY1
ANK2,LINC02615
ANK2,HERC5
ANK2,HERC6
ANK2,SEC24D
ANK2,HHIP-AS1
ANK2,FAM241A
ANK2,CFI
ANK2,SPARCL1
ANK2,NAP1L5
ANK2,PDLIM5
ANK2,THAP6
ANK2,HADH
ANK2,SLC9B2
ANK2,FGF2
ANK2,CASP6
ANK2,ANXA3
ANK2,NPNT
ANK2,NOCT
ANK2,ABCE1
ANK2,ARHGEF38
ANK2,PPM1K
ANK2,NUDT6
ANK2,BMP3
ANK2,CDS1
ANK2,PLAC8
ANK2,COX18
ANKRD17,ABCE1
ANKRD17,COX18
ANKRD17,AFF1
ANKRD17,MGST2
ANKRD17,OTUD4
ANKRD17,SEC24B
ANKRD17,ADH5
ANKRD17,ELF2
ANKRD17,MANBA
ANKRD17,NDUFC1
ANKRD17,NAA15
ANKRD17,FLJ20021
ANKRD17,NUDT6
ANKRD17,SDAD1
