Gene_1,Gene_2
ADH1C,ADH1B
ADH5,ABCE1
AIMP1,ABCE1
ALPK1,ADH5
ANK2,AIMP1
ANKRD50,AFF1
ANKRD50,ADH1C
ANXA3,AIMP1
AP1AR,ADH1C
AP1AR,ANTXR2
ARHGAP24,AP1AR
BANK1,ADH1C
BANK1,ANXA5
BBS7,BBS12
BBS7,AP1AR
BBS7,ARSJ
BDH2,ADH5
BDH2,ALPK1
BMP2K,ADH1C
C4orf3,ADH5
C4orf3,ABCE1
C4orf3,BANK1
C4orf33,ALPK1
CCNA2,ADH1C
CCNA2,ANXA3
CCNA2,AIMP1
CCNA2,BDH2
CCNG2,ABCE1
CCNG2,C4orf3
CCNI,CCNG2
CCNI,ALPK1
CCNI,C4orf3
CCNI,C4orf33
CCNI,ABCE1
CDKL2,BDH2
CDKL2,AFF1
CDKL2,ANKRD50
CDS1,BMP2K
CDS1,ADH1C
CDS1,BBS12
CFI,CDKL2
CFI,BTC
CFI,BDH2
CISD2,CCNI
CISD2,CDKL2
CISD2,CFI
CNOT6L,CISD2
CNOT6L,ARSJ
CNOT6L,CDKL2
CNOT6L,BMP2K
CNOT6L,BANK1
CNOT6L,ANXA3
CNOT6L,AFF1
CNOT6L,AIMP1
COPS4,CNOT6L
COPS4,CCNG2
COPS4,CCNI
COPS4,CISD2
COPS4,ANAPC10
COX18,CISD2
COX18,AFF1
CXCL1,ADH1C
CXCL11,CXCL10
CXCL11,C4orf3
CXCL2,ANTXR2
CXCL2,CXCL1
CXCL2,CCNA2
CXCL2,BBS12
CXCL3,AFF1
CXCL3,COQ2
CXCL3,CXCL2
CXCL3,ANKRD50
CXCL9,ANAPC10
CXCL9,CXCL10
CXCL9,ANKRD50
CYP2U1,BBS7
CYP2U1,ANTXR2
CYP2U1,ADH5
DAPP1,CXCL1
DAPP1,COPS4
DAPP1,BANK1
DKK2,ANKRD50
DKK2,CYP2U1
DKK2,ANTXR2
DNAJB14,ADH1C
DNAJB14,CASP6
DNAJB14,ANKRD50
DNAJB14,BMP2K
DNAJB14,AFF1
EIF4E,AP1AR
EIF4E,ARHGAP24
ELF2,CNOT6L
ELF2,CFI
ELF2,EIF4E
ELF2,CDKL2
ELF2,DNAJB14
ELF2,ADH1B
ELF2,AFF1
ELMOD2,BBS12
ELMOD2,CYP2U1
ELMOD2,ANAPC10
ELMOD2,DNAJB14
ELMOD2,ANXA3
ELMOD2,CISD2
ELMOD2,BBS7
EMCN,ALPK1
EMCN,ADH1B
EMCN,DKK2
EMCN,C4orf3
EMCN,ANXA3
ENOPH1,CASP6
ENOPH1,ANAPC10
ENOPH1,AP1AR
ENOPH1,ANXA3
ENPEP,EMCN
EXOSC9,DNAJB14
FAM13A,DNAJB14
FAM13A,ANXA5
FAM13A,AFF1
FAM13A,ANKRD50
FAT4,BBS7
FAT4,COPS4
FAT4,ELF2
FAT4,ARSJ
FAT4,EMCN
FGF2,ARSJ
FGF2,ANK2
FGF2,CASP6
FGF2,BBS7
FGF2,FAM13A
FGF2,FAT4
FRAS1,EMCN
FRAS1,ADH1C
FRAS1,ANKRD50
G3BP2,CDKL2
G3BP2,CCNA2
G3BP2,FGF2
G3BP2,AFF1
GAB1,ANXA3
GAB1,EMCN
GAB1,ADH1C
GAB1,ADH1B
GAB1,BBS7
GAB1,CCNG2
GAB1,FAT4
GAB1,ANKRD50
GAB1,CYP2U1
GAR1,CNOT6L
GAR1,ARSJ
GAR1,ADH1B
GAR1,BTC
GAR1,GAB1
GAR1,EIF4E
GPRIN3,G3BP2
GPRIN3,CDKL2
GPRIN3,COQ2
GPRIN3,BMP2K
GPRIN3,DAPP1
GPRIN3,ADH1C
GSTCD,BBS7
GYPE,BDH2
GYPE,ELF2
HADH,DNAJB14
HADH,ANKRD50
HADH,FAT4
HADH,EXOSC9
HADH,FGF2
HADH,FRAS1
HADH,ADH1B
HADH,DKK2
HADH,ELF2
HADH,BMP2K
HADH,CNOT6L
HADH,EMCN
HADH,ADH1C
HELQ,DNAJB14
HELQ,EIF4E
HELQ,FAM13A
HERC3,ALPK1
HERC3,DNAJB14
HERC3,C4orf3
HERC3,AP1AR
HERC3,ADH1C
HERC3,C4orf33
HERC3,CCNI
HERC3,CCNG2
HERC3,GSTCD
HERC3,FAM13A
HERC3,ELF2
HERC3,CFI
HERC5,ADH1B
HERC6,HERC5
HERC6,AP1AR
HERC6,C4orf33
HERC6,COPS4
HHIP,ANXA3
HHIP,BDH2
HHIP,ELF2
HHIP,AIMP1
HHIP,DAPP1
HHIP,CNOT6L
HHIP,CDKL2
HNRNPD,GPRIN3
HNRNPD,DAPP1
HNRNPD,BMP2K
HPGDS,AFF1
HPGDS,BDH2
HPGDS,ELF2
HPGDS,CFI
HPGDS,BMP2K
HPGDS,ABCG2
HPGDS,GSTCD
HPGDS,HHIP
HPGDS,FAM13A
HPGDS,EMCN
HPSE,AFF1
HPSE,BMP2K
HSD17B11,CDKL2
HSD17B11,ANXA3
HSD17B11,HADH
HSD17B11,GPRIN3
HSD17B11,ADH1C
HSD17B11,HPGDS
HSD17B11,COQ2
HSD17B11,FGF2
HSD17B11,FAT4
HSD17B11,ANKRD50
HSD17B11,CASP6
HSPA4L,EIF4E
HSPA4L,ANKRD17
HSPA4L,HHIP
HSPA4L,ADH1C
HSPA4L,BBS12
HSPA4L,ANXA3
HSPA4L,C4orf33
IL15,BANK1
IL15,AP1AR
IL15,CCNG2
INPP4B,CNOT6L
INPP4B,HHIP
INPP4B,BDH2
INPP4B,HSPA4L
INPP4B,HSD17B11
INPP4B,CDKL2
INTS12,DAPP1
INTS12,HERC6
INTS12,COPS4
INTS12,AIMP1
INTS12,CASP6
INTS12,CNOT6L
INTU,ELOVL6
INTU,BBS7
INTU,HSPA4L
KLHL8,ANK2
LARP1B,HPGDS
LARP1B,CCNI
LARP1B,HERC6
LARP1B,ABCE1
LARP1B,C4orf3
LARP1B,BBS12
LARP1B,ABCG2
LARP1B,CFI
LARP1B,ELF2
LARP1B,GYPE
LARP1B,CYP2U1
LARP1B,BDH2
LARP1B,ANTXR2
LARP1B,EXOSC9
LARP1B,CCNG2
LARP7,GAR1
LARP7,CCNI
LEF1,AIMP1
LEF1,HADH
LIN54,CASP6
LIN54,CYP2U1
