Gene_1,Gene_2
ANK2,ADH5
ANXA3,ANK2
ANXA3,ANKRD17
ANXA3,ALPK1
ANXA3,ADH5
AP1AR,ADH5
ARSJ,ANXA3
BANK1,ANXA5
BBS12,ANK2
BBS7,ANXA3
BBS7,BBS12
BBS7,ADH1B
BBS7,ALPK1
BDH2,ADH5
BMP2K,ANK2
BMP2K,ANXA3
BMP2K,ADH5
BMP3,ANKRD17
BTC,ANKRD17
BTC,BMP2K
C4orf3,ALPK1
C4orf36,ANXA3
CAMK2D,ANXA3
CASP6,BBS12
CCNG2,ADH5
CCNG2,ABCE1
CCNI,AIMP1
CCNI,BMP2K
CCNI,C4orf3
CCNI,BTC
CDKL2,ADH1B
CDKL2,CAMK2D
CDKL2,BDH2
CDS1,ADH1C
CDS1,ANK2
CFI,ANK2
CISD2,ADH1B
CISD2,C4orf3
CNOT6L,AFF1
COPS4,ANAPC10
COPS4,ANXA5
COPS4,CCNI
COQ2,ANXA3
COQ2,C4orf3
COQ2,AIMP1
COQ2,CCNI
COQ2,ANXA5
COQ2,BMP2K
CXCL1,ADH1C
CXCL11,CXCL10
CXCL2,CISD2
CXCL2,CXCL1
CXCL2,BBS12
CXCL3,C4orf3
CXCL3,CXCL1
CXCL3,ARSJ
CXCL3,ANXA3
CXCL3,CXCL2
CXCL5,CXCL3
CXCL9,ANXA5
CXCL9,CXCL10
CYP2U1,CCNG2
CYP2U1,ADH5
DAPP1,CXCL2
DAPP1,BANK1
DAPP1,COQ2
DKK2,CYP2U1
DKK2,BBS7
DKK2,ANXA3
DKK2,CCNG2
DKK2,ADH5
DNAJB14,CDKL2
DNAJB14,AIMP1
DNAJB14,BDH2
DNAJB14,AFF1
DNAJB14,ANKRD50
DNAJB14,ARSJ
DNAJB14,AP1AR
EIF4E,ANK2
EIF4E,CYP2U1
EIF4E,ALPK1
EIF4E,CCNI
EIF4E,ANKRD50
EIF4E,AP1AR
ELF2,CFI
ELF2,CXCL3
ELMOD2,C4orf3
ELMOD2,AIMP1
ELMOD2,BANK1
ELMOD2,ANAPC10
ELMOD2,BBS12
ELMOD2,ANXA3
ELMOD2,BBS7
ELMOD2,CISD2
EMCN,COQ2
EMCN,DKK2
EMCN,CXCL3
EMCN,ANXA3
ENOPH1,EIF4E
ENOPH1,C4orf3
ENOPH1,ELMOD2
ENOPH1,ANXA3
ENOPH1,ANK2
ENOPH1,ANAPC10
ENOPH1,BANK1
ENOPH1,BBS7
ENOPH1,CISD2
ENOPH1,ADH5
ENOPH1,CXCL10
EXOSC9,C4orf3
EXOSC9,DNAJB14
EXOSC9,AIMP1
EXOSC9,CCNI
FAM13A,CXCL11
FAM13A,COQ2
FAT4,ARSJ
FAT4,DKK2
FAT4,CYP2U1
FAT4,BBS7
FAT4,CCNG2
FAT4,ADH5
FAT4,DNAJB14
