Gene_1,Gene_2
USO1,CCNI
USO1,TIFA
USO1,RAB33B
USO1,OTUD4
USO1,TIGD2
USO1,PPP3CA
USO1,SEC31A
USO1,PPM1K
USO1,MFSD8
ANKRD50,MRPS18C
ANKRD50,BBS7
ANKRD50,SCARB2
ANKRD50,GAR1
ANKRD50,RAB33B
ANKRD50,FRAS1
ANKRD50,ADH1C
ANKRD50,CXCL3
ANKRD50,ARSJ
INTS12,LIN54
INTS12,METAP1
INTS12,MRPS18C
INTS12,HERC6
INTS12,TBCK
INTS12,ANKRD17
INTS12,SCARB2
INTS12,TIFA
INTS12,LARP1B
INTS12,MANBA
INTS12,RAB33B
INTS12,NUDT9
INTS12,LSM6
INTS12,ANXA5
INTS12,MRPL1
INTS12,PPM1K
INTS12,HADH
INTS12,HPSE
RASGEF1B,TET2
RASGEF1B,PDE5A
RASGEF1B,NAA15
RASGEF1B,BDH2
RASGEF1B,SEC24B
RASGEF1B,NPNT
RASGEF1B,SNCA
RASGEF1B,KLHL8
RASGEF1B,CYP2U1
RASGEF1B,RAB33B
RASGEF1B,SCD5
RASGEF1B,PKD2
RASGEF1B,ADH1B
RASGEF1B,ELF2
RASGEF1B,CXCL1
RASGEF1B,USP38
RASGEF1B,SETD7
RASGEF1B,PDLIM5
RASGEF1B,HELQ
RASGEF1B,CXCL2
RASGEF1B,MAPK10
RASGEF1B,TNIP3
RASGEF1B,MGST2
RASGEF1B,NUP54
RASGEF1B,EMCN
PARM1,MRPS18C
PARM1,NPNT
PARM1,GYPE
PARM1,BANK1
PARM1,BMP2K
PARM1,PTPN13
PARM1,PLK4
HSPA4L,C4orf33
HSPA4L,SYNPO2
HSPA4L,NDUFC1
HSPA4L,SCARB2
HSPA4L,USP38
HSPA4L,SEC24D
HSPA4L,BBS12
HSPA4L,TMEM150C
C4orf33,HSPA4L
C4orf33,METAP1
C4orf33,TBCK
C4orf33,LARP1B
C4orf33,GYPE
CCNI,USO1
CCNI,EIF4E
CCNI,PPA2
CCNI,ABCE1
CCNI,RCHY1
CCNI,PGRMC2
CCNI,ALPK1
CCNI,BDH2
CCNI,MAD2L1
CCNI,PPBP
CCNI,C4orf36
CCNI,HERC3
CCNI,PDLIM5
CCNI,CDKL2
CCNI,DNAJB14
CCNI,TMEM150C
CCNI,MFSD8
CCNI,RNF150
CCNI,C4orf3
MAML3,BTC
MAML3,CFI
MAML3,BBS12
TET2,RASGEF1B
TET2,CCNG2
TET2,NAA15
TET2,AFF1
TET2,PPA2
TET2,MRPS18C
TET2,TBC1D9
TET2,TSPAN5
TET2,BDH2
TET2,MAD2L1
TET2,PKD2
TET2,MTHFD2L
TET2,SMARCAD1
TET2,CASP6
TET2,ENOPH1
TET2,LARP7
TET2,PDLIM5
TET2,AP1AR
TET2,SGMS2
ADH5,PAQR3
ADH5,PDE5A
ADH5,THAP6
ADH5,RCHY1
ADH5,ANTXR2
ADH5,USP53
ADH5,SCD5
ADH5,DKK2
ADH5,PLAC8
ADH5,C4orf36
ADH5,SMARCAD1
ADH5,PDLIM5
ADH5,SEC31A
ADH5,MFSD8
ADH5,ANXA3
ADH5,SPRY1
PAQR3,ADH5
PAQR3,PDE5A
PAQR3,ANKRD17
PAQR3,RAB33B
PAQR3,SCD5
PAQR3,PF4
