Gene_1,Gene_2
ADH1C,ADH1B
ANKRD50,ADH1B
ANTXR2,ANKRD50
ARSJ,ANXA3
BBS12,ADH5
BBS7,ANXA5
BBS7,ALPK1
BDH2,ADH5
BMP2K,ANXA3
BMP3,AFF1
BTC,ABCG2
C4orf3,ANXA3
CASP6,AIMP1
CASP6,ABCE1
CCNI,ABCG2
CCNI,C4orf3
CDKL2,ADH1B
CDS1,ANK2
CDS1,ANAPC10
CFI,BANK1
CFI,ANK2
CFI,ANKRD50
CFI,BDH2
CISD2,C4orf3
CNOT6L,AFF1
COPS4,ANAPC10
COPS4,ARHGAP24
COPS4,CCNI
COPS4,AP1AR
COQ2,BMP2K
COQ2,CCNI
CXCL1,C4orf3
CXCL1,AP1AR
CXCL1,COQ2
CXCL11,CXCL10
CXCL2,CXCL1
CXCL3,BMP3
CXCL3,CXCL1
CXCL3,CXCL2
CXCL3,ARSJ
CXCL3,C4orf3
CXCL5,CXCL2
CXCL5,CXCL3
CXCL9,ANXA5
CXCL9,CXCL10
DAPP1,CXCL2
DAPP1,BANK1
DAPP1,COQ2
DAPP1,ANKRD17
DKK2,CYP2U1
DKK2,ANKRD50
DNAJB14,AP1AR
DNAJB14,AIMP1
DNAJB14,CCNI
EIF4E,CCNG2
EIF4E,ALPK1
EIF4E,ANXA5
EIF4E,AP1AR
EIF4E,ANK2
EIF4E,ANXA3
ELMOD2,C4orf36
ELMOD2,C4orf3
ELOVL6,BDH2
ELOVL6,CFI
EMCN,ADH1C
EMCN,CYP2U1
EMCN,ANXA3
ENPEP,CDKL2
EXOSC9,CCNI
EXOSC9,AIMP1
EXOSC9,C4orf3
FAM13A,CXCL11
FAT4,ANKRD50
FAT4,CFI
FAT4,ARSJ
FAT4,DKK2
FGF2,ARSJ
FGF2,CASP6
FGF2,FAM13A
FGF2,EIF4E
FGF2,CAMK2D
FRAS1,ADH5
G3BP2,ADH1B
G3BP2,BBS12
G3BP2,AFF1
GAB1,CFI
GAB1,EIF4E
GAR1,CNOT6L
GAR1,ARSJ
GAR1,ADH5
GPRIN3,G3BP2
GPRIN3,CAMK2D
GPRIN3,COPS4
GPRIN3,BTC
GPRIN3,ABCG2
GYPE,ANKRD50
GYPE,BTC
HADH,CYP2U1
HADH,CAMK2D
HADH,ANKRD50
HERC3,CISD2
HERC3,C4orf3
HERC3,BBS12
HERC3,CDS1
HERC5,ANKRD50
HERC5,HADH
HERC6,HERC5
HERC6,CXCL9
HERC6,CXCL10
HERC6,CCNI
HHIP,FAT4
HHIP,CDKL2
HHIP,CAMK2D
HNRNPD,ABCG2
HPGDS,BMP2K
HPGDS,CFI
HPSE,CCNA2
HPSE,EMCN
HPSE,ANTXR2
HPSE,BMP2K
HPSE,HPGDS
HSPA4L,ARSJ
HSPA4L,HHIP
IL15,CXCL11
IL15,ABCE1
IL15,ANXA3
INPP4B,ANXA5
INPP4B,HERC5
INPP4B,BANK1
INTS12,CNOT6L
INTS12,AP1AR
INTU,ANK2
INTU,ANXA5
KLHL8,AFF1
LARP1B,ELF2
LARP1B,ANK2
LARP7,KLHL8
LARP7,CXCL11
LIN54,GPRIN3
LSM6,CXCL2
LSM6,HSPA4L
LSM6,CCNI
LSM6,EIF4E
LSM6,HERC6
LSM6,ANXA5
LSM6,HERC5
MAD2L1,ANKRD17
MAD2L1,LIN54
MAD2L1,CCNA2
MAD2L1,BANK1
MAML3,LSM6
MAML3,ANTXR2
MANBA,BDH2
MANBA,ALPK1
MANBA,COQ2
MANBA,HHIP
MANBA,CXCL3
MANBA,CDKL2
MANBA,ANKRD50
MANBA,GPRIN3
MAPK10,HPSE
MAPK10,C4orf33
MAPK10,GAB1
MAPK10,ADH1B
MAPK10,DKK2
MAPK10,ADH1C
MAPK10,CXCL2
MAPK10,HADH
MAPK10,ANK2
METAP1,ANKRD17
METAP1,AP1AR
METAP1,CAMK2D
METTL14,COPS4
METTL14,HERC5
METTL14,DNAJB14
METTL14,MAD2L1
MFSD8,CDS1
MFSD8,DAPP1
MGST2,ANKRD50
MGST2,LARP1B
MGST2,HERC3
MGST2,LSM6
MGST2,FGF2
MGST2,CXCL1
MGST2,BANK1
MMAA,INTS12
MMAA,MGST2
MMRN1,ENPEP
MMRN1,CFI
MRPL1,ABCG2
MRPL1,INTS12
MRPL1,HERC5
MRPL1,ANKRD17
MRPL1,ANXA5
MRPS18C,BMP2K
NAA15,LARP1B
NAA15,EIF4E
NAAA,CDKL2
NAAA,C4orf3
NAP1L5,HERC3
NAP1L5,CASP6
NDUFC1,NAAA
NFKB1,ANK2
NFKB1,CXCL1
NFKB1,ANAPC10
NFKB1,MTHFD2L
NFKB1,ELF2
NFKB1,C4orf3
NPNT,ANXA3
NPNT,EMCN
NPNT,ANKRD17
NPNT,FRAS1
NUDT9,ADH1C
NUDT9,COQ2
NUDT9,LSM6
NUP54,CFI
NUP54,CYP2U1
NUP54,BBS12
OSTC,BTC
OSTC,NAP1L5
OSTC,ANKRD17
OSTC,INTS12
OSTC,CCNI
OSTC,BMP3
OSTC,EIF4E
OSTC,METAP1
OSTC,NAA15
OSTC,ANAPC10
OSTC,ENOPH1
OSTC,FGF2
OSTC,NUP54
OTUD4,HHIP
OTUD4,ELF2
PAPSS1,ANXA3
PAPSS1,MMRN1
PAPSS1,HPSE
PAQR3,NFKB1
PAQR3,ANXA3
PAQR3,HSD17B11
PAQR3,ARSJ
PAQR3,METTL14
PARM1,COPS4
PARM1,MANBA
PARM1,CFI
PARM1,CXCL10
PARM1,CDKL2
PARM1,MMRN1
PARM1,ANXA3
PARM1,CASP6
PCDH18,MGST2
PCDH18,NAP1L5
PCDH18,FAT4
PCDH18,CFI
PCDH18,CXCL2
PCDH18,AFF1
PDE5A,PCDH18
PDE5A,ANKRD50
PDE5A,FAT4
PDE5A,CYP2U1
PDE5A,AFF1
PDE5A,LSM6
PDE5A,HADH
PDE5A,COX18
PDE5A,HERC3
PDLIM5,C4orf3
PDLIM5,INTU
PDLIM5,FGF2
PDLIM5,COPS4
PDLIM5,HSD17B11
PF4,CXCL5
PF4,BTC
PGRMC2,LSM6
PGRMC2,MANBA
PGRMC2,OSTC
PGRMC2,NPNT
PGRMC2,BMP2K
PGRMC2,MFSD8
PGRMC2,FGF2
PGRMC2,NFKB1
PGRMC2,GAR1
PGRMC2,METAP1
PKD2,ANK2
PKD2,ADH5
PKD2,OSTC
PKD2,NPNT
PKD2,COX18
PKD2,FGF2
PKD2,MMRN1
PKD2,HHIP
PKD2,INPP4B
PKD2,PDLIM5
PKD2,PDE5A
PLA2G12A,LIN54
PLA2G12A,NFKB1
PLA2G12A,CAMK2D
PLA2G12A,PARM1
PLA2G12A,LSM6
PLAC8,ANXA3
PLAC8,HPSE
PLAC8,LSM6
PLAC8,CXCL1
PLK4,C4orf3
