Gene_1,Gene_2
AFF1,ADH1C
AFF1,ADH5
AIMP1,ADH5
AIMP1,AFF1
ANK2,ANAPC10
ANKRD17,ALPK1
ANKRD50,ABCG2
ANTXR2,ANKRD17
ANTXR2,ALPK1
ANXA3,ANKRD50
ANXA3,ANK2
ANXA3,AIMP1
ANXA5,ANTXR2
ANXA5,ANKRD17
ANXA5,ALPK1
AP1AR,ANXA5
AP1AR,ANAPC10
ARHGAP24,ANKRD17
ARHGAP24,AP1AR
BANK1,ARSJ
BBS12,AFF1
BBS12,ANXA5
BBS12,ADH1C
BBS12,ANK2
BBS7,ALPK1
BBS7,ANAPC10
BDH2,ANXA3
BDH2,AIMP1
BDH2,AFF1
BDH2,ADH5
BDH2,ABCE1
BDH2,ANKRD50
BMP2K,AIMP1
BMP2K,BBS12
BMP2K,ANXA3
BTC,ADH1C
BTC,ABCE1
C4orf3,ALPK1
C4orf3,ANTXR2
C4orf33,ADH1B
CASP6,ANK2
CCNA2,ADH5
CCNA2,BDH2
CCNG2,ANTXR2
CCNI,CCNG2
CCNI,ALPK1
CCNI,C4orf3
CCNI,CASP6
CCNI,ANTXR2
CDKL2,BMP3
CDKL2,BDH2
CDKL2,ANXA3
CDKL2,ANKRD50
CDKL2,AFF1
CDS1,ABCE1
CDS1,CCNG2
CDS1,ADH1C
CDS1,BBS12
CDS1,ANTXR2
CDS1,ANXA5
CDS1,BMP2K
CDS1,ANKRD50
CFI,ANTXR2
CNOT6L,CDS1
CNOT6L,ADH5
CNOT6L,AIMP1
CNOT6L,AFF1
CNOT6L,BMP2K
COPS4,ARHGAP24
COPS4,ANAPC10
COPS4,CCNA2
COPS4,AFF1
COQ2,CISD2
COQ2,BMP2K
COQ2,ANXA5
COQ2,ADH1B
CXCL1,ABCG2
CXCL11,ANTXR2
CXCL11,CCNI
CXCL11,CXCL10
CXCL2,ADH1B
CXCL2,ANKRD50
CXCL2,CXCL1
CXCL2,CCNA2
CXCL2,BBS12
CXCL2,CDKL2
CXCL2,ABCG2
CXCL3,CXCL2
CXCL3,BBS12
CXCL3,ADH1C
CXCL3,CDS1
CXCL3,ABCG2
CXCL3,ADH1B
CXCL3,ANKRD50
CXCL5,BTC
CXCL5,ANXA5
CXCL5,BBS12
CXCL5,CXCL3
CXCL5,CDS1
CXCL5,COQ2
CXCL9,ANXA5
CXCL9,CXCL10
CXCL9,CXCL5
CYP2U1,BDH2
CYP2U1,ABCE1
CYP2U1,CCNG2
CYP2U1,ADH5
DAPP1,ADH5
DAPP1,C4orf33
DAPP1,ANXA3
DAPP1,CXCL10
DAPP1,BMP2K
DAPP1,ADH1B
DAPP1,BDH2
DNAJB14,AP1AR
EIF4E,ALPK1
EIF4E,ANKRD17
EIF4E,BBS7
EIF4E,CXCL5
EIF4E,AIMP1
EIF4E,ANXA5
EIF4E,ABCE1
EIF4E,BBS12
ELF2,CISD2
ELMOD2,COPS4
ELMOD2,CISD2
ELMOD2,ANAPC10
ELMOD2,CCNI
ELMOD2,CASP6
ELOVL6,CYP2U1
EMCN,ANXA3
EMCN,BMP2K
EMCN,BDH2
EMCN,ALPK1
ENOPH1,ANAPC10
ENOPH1,CISD2
ENOPH1,ELMOD2
ENOPH1,AP1AR
ENOPH1,ANK2
ENOPH1,ANKRD17
ENOPH1,COPS4
ENOPH1,CASP6
FAM13A,EIF4E
FAT4,CCNG2
FAT4,EMCN
FAT4,ANK2
FAT4,ARSJ
FAT4,COQ2
FAT4,BDH2
FAT4,CYP2U1
FGF2,COQ2
FGF2,ALPK1
FGF2,CASP6
FGF2,ARSJ
FGF2,ANK2
FGF2,FAT4
G3BP2,AP1AR
G3BP2,ARHGAP24
G3BP2,EIF4E
G3BP2,FGF2
G3BP2,CCNA2
G3BP2,BBS12
G3BP2,CXCL2
GAB1,ELMOD2
GAB1,EMCN
GAB1,ANKRD50
GAB1,FAT4
GAB1,CCNG2
GAB1,DAPP1
GAB1,ABCE1
GAB1,BDH2
GAB1,CYP2U1
GAB1,ABCG2
GAB1,CXCL1
GAB1,CXCL2
GAR1,EIF4E
GAR1,G3BP2
GAR1,AIMP1
GAR1,ADH1B
GAR1,CXCL11
GPRIN3,G3BP2
GPRIN3,COQ2
GPRIN3,BMP2K
GPRIN3,BBS12
GPRIN3,CXCL3
GPRIN3,CXCL2
GPRIN3,CXCL5
GPRIN3,ANXA5
GPRIN3,BTC
GPRIN3,FAT4
GSTCD,ANTXR2
GSTCD,CDS1
GYPE,BDH2
GYPE,AFF1
GYPE,ANXA3
GYPE,CDKL2
GYPE,CXCL1
GYPE,FRAS1
GYPE,ANKRD50
HADH,ELF2
HADH,ADH1C
HELQ,FAM13A
HERC3,DNAJB14
HERC3,ANXA5
HERC3,CDS1
HERC3,ANTXR2
HERC3,ANKRD17
HERC6,AP1AR
HERC6,DNAJB14
HERC6,HERC5
HERC6,HERC3
HERC6,ANXA5
HERC6,ANTXR2
HERC6,ANKRD17
