Gene_1,Gene_2
ABCG2,MMRN1
ABCG2,ANXA5
ABCG2,ADH1B
ABCG2,SMAD1
ABCG2,CXCL5
ABHD18,SPRY1
ABHD18,CYP2U1
ABHD18,USO1
ABHD18,CCNI
ABHD18,ANXA5
ABHD18,HNRNPDL
ABHD18,CDS1
ABHD18,INTU
ABHD18,ANTXR2
ABHD18,PPM1K
ABHD18,GTF2IP12
ABHD18,HADH
ABHD18,BLTP1
ABRAXAS1,ADH1C
ABRAXAS1,CCNI
ABRAXAS1,SEPTIN11
ABRAXAS1,CNOT6L
ABRAXAS1,EIF4E
ABRAXAS1,INPP4B
ABRAXAS1,NAA15
ABRAXAS1,STBD1
ABRAXAS1,WDFY3-AS2
ADH1B,ADH5
ADH1B,ANKRD50
ADH1B,ADH1C
ADH1B,WDFY3-AS2
ADH1B,MMRN1
ADH1B,USP53
ADH1B,ARSJ
ADH1B,CCNI
ADH1C,PLAC8
ADH1C,CDS1
ADH1C,USP53
ADH1C,FAM47E
ADH1C,SLC39A8
ADH5,FAM47E
ADH5,SEPTIN11
ADH5,C4orf3
ADH5,GTF2IP12
ADH5,INTU
ADH5,ANTXR2
ADH5,LAMTOR3
ADH5,OTUD4
ADH5,MGST2
ALPK1,ADH5
ALPK1,CYP2U1
ALPK1,PGRMC2
ALPK1,ABHD18
ALPK1,INTU
ALPK1,GPRIN3
ALPK1,NPNT
ALPK1,GTF2IP12
ALPK1,ANXA3
ALPK1,USO1
ANAPC10,G3BP2
ANAPC10,ENOPH1
ANAPC10,LSM6
ANAPC10,H2AZ1
ANAPC10,AIMP1
ANAPC10,HNRNPDL
ANAPC10,MRPL1
ANAPC10,PPA2
ANAPC10,EXOSC9
ANK2,PPP3CA
ANK2,RASSF6
ANK2,SLC39A8
ANK2,CCNI
ANK2,CDS1
ANK2,HADH
ANK2,NFKB1
ANK2,UNC5C
ANK2,TIGD2
ANK2,MCUB
ANK2,SEC24D
ANK2,NPNT
ANK2,ZGRF1
ANK2,KLHL8
ANK2,METAP1
ANK2,RNF150
ANK2,PKD2
ANK2,CFI
ANKRD17,SDAD1
ANKRD17,ELF2
ANKRD17,LAMTOR3
ANKRD17,MGST2
ANKRD17,MRPL1
ANKRD17,SEC24B
ANKRD50,PCDH18
ANKRD50,CDS1
ANKRD50,HNRNPDL
ANKRD50,ARSJ
ANTXR2,PGRMC2
ANTXR2,ARHGEF38
ANXA3,SLC39A8
ANXA3,SPP1
ANXA3,SHROOM3
ANXA3,PRKG2
ANXA3,ADH1C
ANXA3,NPNT
ANXA3,GTF2IP12
ANXA3,GPRIN3
ANXA5,INTU
ANXA5,GPRIN3
ANXA5,LINC01094
ANXA5,THAP9
ANXA5,LAMTOR3
AP1AR,JADE1
AP1AR,SEC31A
AREG,BMP3
AREG,PCDH18
AREG,NOCT
AREG,RASGEF1B
AREG,HNRNPDL
AREG,SHROOM3
AREG,CXCL8
AREG,USP53
AREG,OTUD4
AREG,LAMTOR3
ARSJ,FAM13A
ARSJ,SHROOM3
BANK1,DAPP1
BANK1,MAML3
BBS12,PAPSS1
BBS12,ZGRF1
BBS12,MAPK10
BBS12,METAP1
BBS12,EXOSC9
BBS12,NAP1L5
BBS12,ABHD18
BBS12,TIGD2
BBS12,BLTP1
BBS12,AREG
BBS12,RASSF6
BBS12,HNRNPDL
BBS12,CXCL10
BBS12,RASGEF1B
BBS12,LARP7
BBS12,SDAD1
BBS12,PLAC8
BBS12,SEC24B
BBS12,CDS1
BBS12,NOCT
BBS12,LINC01091
BBS12,FAM47E
BDH2,OTUD4
BDH2,WDFY3-AS2
BDH2,SEC24B
BDH2,PLAC8
BLTP1,ANXA5
BLTP1,HNRNPDL
BLTP1,CCNI
BLTP1,PPM1K
BLTP1,INTU
BLTP1,CDS1
BMP2K,HPSE
BMP2K,LINC01094
BMP3,ARHGEF38
BMP3,CDKL2
BMP3,NOCT
BMP3,AFF1
BMP3,ABCE1
BTC,HADH
BTC,MAPK10
BTC,CDS1
BTC,SHROOM3
BTC,FAM47E
BTC,PRSS12
BTC,PDE5A
BTC,NPNT
BTC,GPRIN3
BTC,SCD5
BTC,NDNF
C4orf3,NPNT
C4orf3,PYURF
CASP6,FGF2
CCNA2,C4orf3
CCNA2,PLK4
CCNA2,MAD2L1
CCNA2,TBCK
CCNG2,ABCE1
CCNG2,NOCT
CCNG2,LARP1B
CCNG2,OSTC
CCNG2,FRAS1
CCNG2,CAMK2D
CCNG2,KLHL8
CCNG2,CFI
CCNG2,SETD7
CCNG2,SGMS2
CCNI,HNRNPDL
CCNI,BMP3
CCNI,INTU
CCNI,WDFY3-AS2
CCNI,ANTXR2
CCNI,NAAA
CCNI,IL15
CDKL2,ARHGEF38
CDKL2,SLC39A8
CDS1,PCDH18
CDS1,IL15
CDS1,FAM47E
CDS1,CDKL2
CDS1,SHROOM3
CDS1,BMP3
CFI,RASGEF1B
CFI,MCUB
CFI,PTPN13
CFI,SEC24D
CFI,NAA15
CFI,DAPP1
CFI,PDE5A
CFI,NPNT
CFI,OSTC
CFI,LARP1B
CFI,PPM1K
CFI,BDH2
CFI,SPRY1
CISD2,SEC24B
CISD2,LAMTOR3
CNOT6L,SLC10A7
CNOT6L,ARHGEF38
CNOT6L,FAM13A
CNOT6L,AIMP1
CNOT6L,LIN54
CNOT6L,PPP3CA
CNOT6L,NAAA
CNOT6L,AFF1
COPS4,SCD5
COPS4,AFF1
COPS4,INTU
COPS4,HNRNPDL
COPS4,GTF2IP12
COPS4,C4orf3
COPS4,SEPTIN7P14
COPS4,ANAPC10
COPS4,BLTP1
COPS4,ADH5
COPS4,MCUB
COPS4,ABHD18
COPS4,ELF2
COPS4,ALPK1
COPS4,PTPN13
COPS4,DKK2
COPS4,ZGRF1
COPS4,ENOPH1
COPS4,STBD1
COPS4,DAPP1
COPS4,THAP9-AS1
COPS4,SCARB2
COPS4,THAP6
COPS4,SCOC
COPS4,SEC31A
COPS4,CCNG2
COPS4,G3BP2
COPS4,MFSD8
COPS4,PRDM8
COPS4,PDE5A
