Gene_1,Gene_2
ADH1C,ADH1B
ADH5,ABCE1
ADH5,ABCG2
AIMP1,ABCE1
ALPK1,ADH5
ANKRD17,AIMP1
ANKRD17,ANK2
ANKRD50,AFF1
ANKRD50,ABCE1
ANKRD50,ALPK1
ANTXR2,ADH5
ANXA3,ALPK1
ANXA3,ANKRD50
ANXA3,AIMP1
ANXA3,ANK2
ANXA5,ABCE1
AP1AR,ANKRD50
AP1AR,ANK2
ARSJ,AP1AR
BANK1,ADH1C
BBS7,ANXA3
BBS7,ARSJ
BBS7,ANKRD50
BBS7,BBS12
BDH2,ADH5
BDH2,BBS7
BTC,ARSJ
BTC,ALPK1
C4orf3,ANTXR2
C4orf3,ADH5
C4orf3,ABCE1
CAMK2D,C4orf36
CCNA2,BTC
CCNA2,BDH2
CCNA2,ADH1C
CCNA2,BMP2K
CCNA2,AIMP1
CCNG2,ABCE1
CCNI,ANAPC10
CCNI,ANXA5
CCNI,ALPK1
CCNI,ABCE1
CCNI,C4orf33
CCNI,C4orf3
CDKL2,ANKRD50
CDKL2,ADH1C
CDKL2,BDH2
CDKL2,ANXA3
CDS1,ANK2
CDS1,ADH1C
CDS1,CCNA2
CFI,BDH2
CFI,CDKL2
CFI,ANXA5
CISD2,CCNI
CISD2,CDKL2
CISD2,CFI
CISD2,ANAPC10
CNOT6L,AFF1
CNOT6L,ARSJ
CNOT6L,AIMP1
COPS4,CCNG2
COPS4,CISD2
COPS4,CCNI
COPS4,ANAPC10
COQ2,CFI
COQ2,CDKL2
COQ2,CISD2
CXCL1,ANXA3
CXCL1,CDKL2
CXCL1,ARHGAP24
CXCL1,ADH1C
CXCL1,BANK1
CXCL1,ANKRD50
CXCL1,CDS1
CXCL1,ABCG2
CXCL1,BDH2
CXCL1,ADH1B
CXCL11,CXCL10
CXCL2,CASP6
CXCL2,ANTXR2
CXCL2,CCNG2
CXCL2,BMP2K
CXCL2,COQ2
CXCL2,BBS12
CXCL2,CCNA2
CXCL3,COQ2
CXCL3,AFF1
CXCL3,CXCL2
CXCL5,AP1AR
CXCL5,ALPK1
CXCL9,CXCL10
CYP2U1,CXCL1
CYP2U1,BBS7
CYP2U1,ADH5
DAPP1,CXCL1
DAPP1,BMP2K
DAPP1,BANK1
DAPP1,CXCL2
DAPP1,ADH5
DKK2,ANTXR2
DKK2,BBS7
DKK2,ANKRD50
DKK2,CYP2U1
DNAJB14,BMP2K
DNAJB14,CXCL1
DNAJB14,ANKRD50
EIF4E,ANKRD17
EIF4E,AIMP1
EIF4E,AP1AR
EIF4E,ARHGAP24
EIF4E,C4orf3
ELF2,AFF1
ELF2,CDKL2
ELF2,CXCL10
ELF2,DNAJB14
ELF2,ALPK1
ELMOD2,CXCL2
ELMOD2,DAPP1
ELMOD2,BBS7
ELMOD2,CCNI
ELMOD2,CYP2U1
ELMOD2,AIMP1
ELMOD2,CISD2
ELMOD2,COX18
EMCN,ANXA3
EMCN,ANKRD50
EMCN,ADH1B
EMCN,DKK2
ENOPH1,ANK2
ENOPH1,ELMOD2
ENOPH1,AP1AR
ENOPH1,ANAPC10
ENOPH1,CASP6
ENOPH1,CXCL5
ENOPH1,CCNI
FAM13A,ADH1C
FAT4,EMCN
FAT4,ARSJ
FAT4,ANKRD50
FAT4,ADH5
FAT4,ALPK1
FAT4,BBS7
FAT4,DKK2
FAT4,ELF2
FGF2,ARSJ
FGF2,CDKL2
FGF2,CASP6
FGF2,COQ2
FGF2,ELF2
FGF2,ANK2
FGF2,FAM13A
FGF2,FAT4
FGF2,BBS7
FRAS1,ADH1C
G3BP2,AFF1
G3BP2,ADH5
G3BP2,CISD2
G3BP2,COX18
G3BP2,ENOPH1
G3BP2,CXCL1
G3BP2,CDKL2
G3BP2,FGF2
G3BP2,BDH2
G3BP2,CCNG2
G3BP2,EIF4E
G3BP2,COQ2
GAB1,CXCL1
GAB1,EMCN
GAB1,ARHGAP24
GAB1,ANXA3
GAB1,ADH1C
GAB1,ADH1B
GAB1,CYP2U1
GAB1,BBS7
GAB1,ANKRD50
GAB1,FAT4
GAB1,BDH2
GAB1,CCNG2
GAR1,CNOT6L
GAR1,ADH1B
GAR1,GAB1
GAR1,BDH2
GAR1,ABCG2
GAR1,EIF4E
GPRIN3,CCNI
GPRIN3,DAPP1
GPRIN3,AP1AR
GPRIN3,CDKL2
GPRIN3,CXCL1
GPRIN3,BMP2K
GPRIN3,CXCL5
GPRIN3,G3BP2
GPRIN3,ANKRD50
GPRIN3,COQ2
GSTCD,FAT4
GSTCD,BBS7
GSTCD,ALPK1
GSTCD,CCNG2
GSTCD,AP1AR
GSTCD,ANKRD50
GSTCD,CXCL10
GYPE,ELF2
GYPE,CXCL1
GYPE,EMCN
HADH,ADH1C
HADH,DNAJB14
HADH,DKK2
HADH,ADH1B
HADH,FRAS1
HADH,CDS1
HADH,FAT4
HADH,ELF2
HADH,CNOT6L
HELQ,DNAJB14
HELQ,CXCL1
HERC3,CXCL1
HERC3,GSTCD
HERC3,AP1AR
HERC3,ALPK1
HERC3,CCNG2
HERC3,FAT4
HERC3,ADH5
HERC3,ANKRD50
HERC3,ANXA3
HERC3,GPRIN3
HERC3,FAM13A
HERC3,DNAJB14
HERC5,GAB1
HERC6,AIMP1
HERC6,COPS4
HERC6,C4orf33
HHIP,ANXA3
HHIP,CNOT6L
HHIP,CXCL1
HHIP,ELF2
HHIP,BDH2
HHIP,CDKL2
HNRNPD,DAPP1
HNRNPD,COQ2
HNRNPD,ELMOD2
HNRNPD,GPRIN3
HPGDS,HELQ
HPGDS,EMCN
HPGDS,ELF2
HPGDS,FAM13A
HPGDS,AFF1
HPSE,COQ2
HPSE,CXCL2
HPSE,BMP2K
HPSE,AFF1
HSD17B11,CDKL2
HSD17B11,ANK2
HSD17B11,ADH1C
HSD17B11,COQ2
HSD17B11,FGF2
HSD17B11,G3BP2
HSD17B11,GPRIN3
HSD17B11,HPSE
HSD17B11,HPGDS
HSPA4L,COQ2
HSPA4L,BANK1
HSPA4L,CXCL1
HSPA4L,CASP6
HSPA4L,CCNA2
HSPA4L,ADH1C
HSPA4L,CDKL2
HSPA4L,HSD17B11
HSPA4L,ANK2
HSPA4L,HHIP
HSPA4L,ANXA3
HSPA4L,G3BP2
