Gene_1,Gene_2
ANXA3,HELQ
ANXA3,PRKG2
ANXA3,LINC01094
ANXA3,GPRIN3
ANXA3,NPNT
ANXA5,PPM1K
AP1AR,TIFA
AP1AR,LINC01094
AP1AR,GPRIN3
AP1AR,CYP2U1
AP1AR,MANBA
AP1AR,CFI
AREG,INTU
AREG,ARHGAP24
AREG,RASGEF1B
AREG,PCDH18
AREG,ARHGEF38
AREG,SLC39A8
AREG,USP53
AREG,CDKL2
AREG,NOCT
AREG,LAMTOR3
ARSJ,HELQ
ARSJ,HNRNPDL
ARSJ,PRKG2
ARSJ,SHROOM3
BANK1,MGST2
BANK1,SLC39A8
BANK1,SMAD1
BBS12,WDFY3
BBS12,NAP1L5
BBS12,SYNPO2
BBS12,NOCT
BLTP1,BMP3
BLTP1,CDS1
BLTP1,PLAC8
BLTP1,HNRNPDL
BLTP1,ANXA5
BLTP1,CCNI
BLTP1,SEPTIN7P14
BLTP1,INTU
BLTP1,GTF2IP12
BLTP1,PPM1K
BMP2K,MRPL1
BMP2K,MGST2
BMP2K,LINC01094
BMP3,IL15
BTC,SYNPO2
BTC,PDE5A
BTC,RNF150
BTC,PRSS12
BTC,HERC6
BTC,FRAS1
BTC,MAML3
BTC,FAM47E
BTC,NOCT
BTC,NPNT
BTC,LINC01091
BTC,GPRIN3
BTC,MAPK10
BTC,CDS1
BTC,HADH
C4orf3,PCDH18
C4orf3,ARHGEF38
C4orf3,ANTXR2
C4orf3,GPRIN3
C4orf3,RAB33B
C4orf3,LINC01094
C4orf3,PYURF
C4orf3,CDKL2
C4orf3,AFF1
C4orf36,RASGEF1B
CASP6,MTHFD2L
CCNA2,ARHGEF38
CCNA2,COQ2
CCNA2,MAD2L1
CCNA2,SDAD1
CCNA2,PLK4
CCNA2,RAP1GDS1
CCNA2,H2AZ1
CCNA2,CYP2U1
CCNG2,PAQR3
CCNG2,AREG
CCNG2,ELF2
CCNG2,SEC24B
CCNG2,NAP1L5
CCNG2,TRAM1L1
CCNG2,PCDH18
CCNG2,HNRNPDL
CCNG2,SGMS2
CCNI,C4orf33
CCNI,HNRNPDL
CCNI,WDFY3-AS2
CCNI,PGRMC2
CCSER1,ANKRD50
CCSER1,SLC39A8
CDKL2,ARHGEF38
CDS1,PCDH18
CDS1,ARHGEF38
CDS1,FAM47E
CDS1,CDKL2
CDS1,PYURF
CDS1,SHROOM3
CDS1,BMP3
CFI,FAM241A
CFI,PPM1K
CFI,MAML3
CFI,PTPN13
CFI,PDE5A
CISD2,LAMTOR3
CNOT6L,AFF1
CNOT6L,FAM13A
CNOT6L,PCDH18
CNOT6L,PPM1K
COPS4,ENOPH1
COPS4,C4orf3
COPS4,DAPP1
COPS4,NDUFC1
COPS4,TRAM1L1
COPS4,SCOC
COPS4,G3BP2
COPS4,SCARB2
COPS4,HSD17B11
COPS4,PYURF
COPS4,OTUD4
COPS4,GPRIN3
COPS4,MRPL1
COPS4,MCUB
COPS4,AFF1
COPS4,DKK2
COPS4,CCSER1
COPS4,TMEM150C
COQ2,GPRIN3
COQ2,ANXA5
COQ2,LARP1B
COQ2,CXCL1
COQ2,MANBA
COQ2,LINC01094
COQ2,SGMS2
CXCL1,SPRY1
CXCL1,CXCL8
CXCL1,AREG
CXCL10,CXCL11
CXCL2,AREG
CXCL2,SMARCA5
CXCL2,KLHL8
CXCL2,HHIP
CXCL3,CXCL2
CXCL3,NOCT
CXCL3,PARM1
CXCL3,CXCL5
CXCL3,GPRIN3
CXCL3,CDS1
CXCL3,CXCL8
CXCL3,PCDH18
CXCL3,CCNG2
CXCL5,ANTXR2
CXCL9,NAAA
CXCL9,RNF150
CXCL9,NFKB1
CXCL9,H2AZ1
CXCL9,CXCL10
CXCL9,AIMP1
CXCL9,CXCL11
CXCL9,BMP2K
CYP2U1,HNRNPDL
CYP2U1,ANTXR2
CYP2U1,PGRMC2
CYP2U1,WDFY3-AS2
CYP2U1,ADH5
CYP2U1,ANKRD50
CYP2U1,LARP1B
CYP2U1,C4orf3
CYP2U1,CCNI
CYP2U1,LIN54
DAPP1,MCUB
DAPP1,ADH5
DAPP1,FLJ20021
DAPP1,MAD2L1
DAPP1,MANBA
DAPP1,ALPK1
DAPP1,SLC39A8
DAPP1,FAM47E
DAPP1,PYURF
DAPP1,SHROOM3
DAPP1,PLAC8
DAPP1,LINC01094
DAPP1,GPRIN3
DKK2,LAMTOR3
DKK2,HNRNPDL
DKK2,PGRMC2
DKK2,MMRN1
DNAJB14,SHROOM3
DNAJB14,LIN54
DNAJB14,GPRIN3
DNAJB14,RASGEF1B
DNAJB14,FGF2
DNAJB14,ANKRD50
DNAJB14,NDNF
DNAJB14,ELF2
DNAJB14,OTUD4
DNAJB14,AREG
DNAJB14,COX18
DNAJB14,LINC02615
EIF4E,NFKB1
EIF4E,IL15
EIF4E,LAMTOR3
EIF4E,H2AZ1
ELF2,BLTP1
ELF2,ABHD18
ELF2,MAPK10
ELF2,INTU
ELF2,OTUD4
ELF2,LARP1B
ELMOD2,DNAJB14
ELMOD2,CYP2U1
ELMOD2,COX18
EMCN,PCDH18
EMCN,SEPTIN11
EMCN,FGF2
ENOPH1,COX18
ENOPH1,CCNI
ENOPH1,SEPTIN11
ENOPH1,DNAJB14
ENOPH1,ELMOD2
EXOSC9,PPM1K
EXOSC9,HNRNPDL
EXOSC9,BLTP1
FAM13A,USP53
FAM13A,CDKL2
FAM13A,TSPAN5
FAM13A,GPRIN3
FAM13A,CDS1
FAM13A-AS1,INTU
FAM13A-AS1,SHROOM3
FAM13A-AS1,RPL34
FAM13A-AS1,CDS1
FAM13A-AS1,MFSD8
FAM13A-AS1,HNRNPDL
FAM13A-AS1,ZGRF1
FAM13A-AS1,KLHL8
FAM13A-AS1,ENOPH1
FAM13A-AS1,G3BP2
FAM13A-AS1,LARP7
FAM13A-AS1,NDUFC1
FAM13A-AS1,BANK1
FAM13A-AS1,PPA2
FAM13A-AS1,LINC02615
FAM13A-AS1,ELF2
FAM13A-AS1,SETD7
FAM13A-AS1,TET2
FAM13A-AS1,CCNI
FAM13A-AS1,THAP9-AS1
FAM13A-AS1,ABHD18
FAM13A-AS1,BLTP1
FAM13A-AS1,HADH
FAM13A-AS1,SEPTIN11
FAM13A-AS1,DNAJB14
FAM13A-AS1,PRKG2
FAM241A,SHROOM3
FAM241A,SPRY1
FAM241A,FGF2
FAM241A,SMAD1
FAM241A,RNF150
FAM241A,HHIP-AS1
FAM241A,PPP3CA
FAM241A,PCDH18
FAT4,NDNF
FAT4,UNC5C
FAT4,MRPL1
FAT4,AFF1
FAT4,ANTXR2
FAT4,CDS1
FAT4,ARHGEF38
FAT4,OSTC
FAT4,BLTP1
FAT4,USO1
FAT4,SYNPO2
FAT4,SGMS2
FAT4,ARSJ
FGF2,EIF4E
FGF2,SLC39A8
FGF2,SHROOM3
FGF2,WDFY3-AS2
FGF2,CDS1
FGF2,C4orf3
FGF2,ARSJ
FGF2,ANXA3
FGF2,FRAS1
FGF2,FAM13A
FLJ20021,SEPTIN11
FLJ20021,GPRIN3
FLJ20021,FRAS1
FLJ20021,PYURF
FRAS1,MAML3
FRAS1,SEPTIN11
FRAS1,CCNI
G3BP2,AFF1
G3BP2,SHROOM3
G3BP2,RAB33B
G3BP2,GPRIN3
G3BP2,CNOT6L
G3BP2,FRAS1
G3BP2,ANKRD50
G3BP2,BLTP1
G3BP2,MCUB
G3BP2,SPRY1
G3BP2,UBE2D3
GAB1,CAMK2D
GAB1,ANXA3
GAB1,UNC5C
GAB1,EIF4E
GAB1,SEC24B
GAB1,PRKG2
GAB1,SLC39A8
GAB1,ABCE1
GAB1,FGF2
GAB1,SMARCA5
GAB1,PDE5A
GAB1,CFI
GAB1,COQ2
GAB1,HNRNPDL
GAB1,ARHGAP24
GAB1,SPP1
GAR1,ABCE1
GAR1,ELF2
GPAT3,PPM1K
GPRIN3,CDS1
GPRIN3,SHROOM3
GPRIN3,LINC01094
GPRIN3,LAMTOR3
GPRIN3,OTUD4
GPRIN3,FAM47E
GPRIN3,AFF1
GSTCD,MAML3
GSTCD,HNRNPDL
GTF2IP12,INTU
GYPE,PTPN13
GYPE,SMARCA5
H2AZ1,BMP2K
H2AZ1,SLC10A7
H2AZ1,ADH5
HADH,PPP3CA
HADH,CDS1
HADH,SEPTIN7P14
HADH,TSPAN5
HADH,FAM13A
HADH,BMP2K
HADH,HNRNPDL
HADH,OTUD4
HADH,CCNI
HERC5,HERC6
HERC5,DAPP1
HERC5,G3BP2
HERC5,MANBA
HERC5,LINC01094
HERC5,H2AZ1
HERC5,HADH
HERC5,LARP1B
HERC5,GPRIN3
HERC5,PPM1K
HERC5,ABCE1
HERC5,ABHD18
HERC6,GPRIN3
HHIP,C4orf3
HHIP,SLC39A8
HHIP,INTU
HHIP,BMP3
HHIP,HERC6
HHIP,KLHL8
HHIP,PTPN13
HHIP,AREG
HHIP,ANXA3
HHIP,HHIP-AS1
HHIP,CDS1
HHIP,PLK4
HHIP-AS1,PTPN13
HHIP-AS1,CDKL2
HHIP-AS1,BMP3
HHIP-AS1,CDS1
HHIP-AS1,PAQR3
HHIP-AS1,SLC39A8
HHIP-AS1,ARHGEF38
HNRNPD,NFKB1
HNRNPD,HNRNPDL
HNRNPD,LAMTOR3
HNRNPD,PTPN13
HNRNPDL,PGRMC2
HNRNPDL,MGST2
HNRNPDL,ANTXR2
HNRNPDL,HPSE
HNRNPDL,ABCE1
HNRNPDL,PCDH18
HPGDS,BMP2K
HPGDS,EMCN
HSD17B11,KLHL8
HSD17B11,SCD5
HSD17B11,HADH
HSD17B11,LARP1B
HSD17B11,ALPK1
HSD17B11,NDNF
HSD17B11,ARSJ
HSD17B11,HNRNPDL
HSD17B11,LAMTOR3
HSD17B11,TNIP3
HSD17B11,SCLT1
HSD17B11,SMARCA5
HSPA4L,MAPK10
HSPA4L,ADH1C
HSPA4L,CDS1
HSPA4L,DNAJB14
HSPA4L,PF4
HSPA4L,BTC
HSPA4L,ADH5
HSPA4L,PRSS12
INPP4B,DKK2
INPP4B,PTPN13
INPP4B,ANXA3
INPP4B,GPAT3
INPP4B,LAMTOR3
INPP4B,CDKL2
INPP4B,SLC39A8
INTS12,NPNT
INTS12,RCHY1
INTS12,ABRAXAS1
INTU,OTUD4
JADE1,TRAM1L1
JADE1,TET2
JADE1,ZNF827
JADE1,SEC24B
JADE1,AREG
JADE1,LARP1B
JADE1,CNOT6L
JADE1,ZNF330
JADE1,SMAD1
JADE1,PKD2
JADE1,PDE5A
JADE1,SGMS2
JADE1,NAP1L5
JADE1,ANKRD50
JADE1,MTHFD2L
JADE1,LIN54
JADE1,PCDH18
JADE1,FAM13A
JADE1,ARHGEF38
JADE1,CXCL10
JADE1,USP53
JADE1,LAMTOR3
JADE1,AFF1
JADE1,SHROOM3
JADE1,ARHGAP24
JADE1,CISD2
KLHL8,FAM13A
KLHL8,CAMK2D
KLHL8,CDS1
KLHL8,PCDH18
LAMTOR3,AFF1
LARP1B,ANXA5
LARP1B,LINC01094
LARP1B,ANTXR2
LARP1B,AREG
LARP1B,HNRNPDL
LARP7,LSM6
LARP7,CDKL2
LARP7,BLTP1
LARP7,PARM1
LARP7,SLC39A8
LARP7,CCNI
LARP7,BMP3
LARP7,INTU
LARP7,AIMP1
LARP7,ANXA5
LEF1,FAT4
LEF1,CXCL9
LEF1,SLC39A8
LEF1,PLAC8
LEF1,SGMS2
LEF1,HADH
LEF1,STBD1
LEF1,UNC5C
LEF1,HNRNPDL
LEF1,CNOT6L
LIN54,NOCT
LIN54,PCDH18
LIN54,MGST2
LIN54,ANTXR2
LINC01088,GPRIN3
LINC01088,GPAT3
LINC01088,ARHGAP24
LINC01088,DNAJB14
LINC01088,COX18
LINC01088,FRAS1
LINC01088,NPNT
LINC01088,PDE5A
LINC01088,SPARCL1
LINC01088,WDFY3
LINC01088,HHIP-AS1
LINC01091,SLC39A8
LINC01091,MAPK10
LINC01094,HPSE
LINC01094,CDS1
LINC01094,SHROOM3
LSM6,LINC01094
MAD2L1,BLTP1
MAD2L1,PLK4
MAML3,UNC5C
MAML3,INTU
MAML3,PPM1K
MANBA,GPRIN3
MANBA,CXCL1
MANBA,LARP1B
MANBA,AREG
MANBA,ANXA5
MANBA,AFF1
MANBA,CDS1
MANBA,LINC01094
MAPK10,FAM47E
MCUB,ADH5
MCUB,ANKRD50
MCUB,NAAA
MCUB,PGRMC2
MCUB,CDS1
METAP1,STBD1
METAP1,MAML3
METAP1,CAMK2D
MFSD8,HNRNPDL
MFSD8,INTU
MFSD8,ABHD18
MFSD8,ELF2
MFSD8,HADH
MFSD8,SEPTIN7P14
MFSD8,CCNI
MFSD8,BLTP1
MFSD8,ADH5
MMAA,BMP2K
MTHFD2L,HNRNPDL
MTHFD2L,RAB33B
MTHFD2L,AIMP1
MTHFD2L,FAM13A
MTHFD2L,PAQR3
MTHFD2L,SEPTIN7P14
MTHFD2L,TSPAN5
MTHFD2L,SPRY1
MTHFD2L,LARP1B
MTHFD2L,SHROOM3
MTHFD2L,MFSD8
MTHFD2L,SDAD1
MTHFD2L,PCDH18
NAA15,MANBA
NAA15,LARP1B
NAA15,ABCE1
NAA15,SHROOM3
NAA15,SEC24B
NAA15,ADH5
NAA15,ANXA5
NAA15,MRPS18C
NAP1L5,PCDH18
NAP1L5,NOCT
NAP1L5,NAA15
NAP1L5,RNF150
NAP1L5,ARHGEF38
NAP1L5,CNOT6L
NAP1L5,AREG
NAP1L5,C4orf3
NAP1L5,ELF2
NAP1L5,GPAT3
NDNF,ANKRD50
NDNF,SLC39A8
NDNF,USO1
NDNF,NPNT
NDNF,ARSJ
NDNF,AREG
NDNF,PRKG2
NDUFC1,PPP3CA
NDUFC1,LINC01094
NDUFC1,GPRIN3
NDUFC1,C4orf3
NDUFC1,BLTP1
NDUFC1,ALPK1
NDUFC1,SNHG8
NDUFC1,MANBA
NDUFC1,ZGRF1
NDUFC1,FLJ20021
NDUFC1,INTU
NFKB1,AIMP1
NFKB1,PAQR3
NFKB1,RASGEF1B
NFKB1,OTUD4
NFKB1,ABCE1
NPNT,USP53
NPNT,ARHGAP24
NUDT6,RAB33B
NUDT9,SLC39A8
NUDT9,DAPP1
NUDT9,SMARCA5
NUP54,THAP9-AS1
NUP54,ADH5
NUP54,MTHFD2L
OSTC,CISD2
OSTC,ARHGEF38
OSTC,PPM1K
OSTC,FAM47E
OSTC,MGST2
OSTC,CDKL2
OSTC,ANTXR2
OSTC,CDS1
PAPSS1,PTPN13
PAPSS1,PLAC8
PARM1,FAM13A
PARM1,KLHL8
PARM1,DAPP1
PARM1,INPP4B
PARM1,FRAS1
PARM1,PTPN13
PARM1,MAML3
PARM1,BLTP1
PARM1,CDS1
PARM1,INTU
PARM1,CDKL2
PARM1,PCDH18
PCDH18,NOCT
PDE5A,AREG
PDE5A,PKD2
PDE5A,DNAJB14
PDE5A,ZNF330
PDE5A,INPP4B
PDE5A,FRAS1
PDE5A,PTPN13
PDE5A,NDNF
PDE5A,ANKRD50
PDE5A,SEPTIN11
PDE5A,WDFY3-AS2
PDE5A,FLJ20021
PDE5A,AFF1
PDE5A,ARHGEF38
PDLIM5,ABRAXAS1
PDLIM5,SYNPO2
PDLIM5,ABCG2
PDLIM5,SETD7
PDLIM5,USP53
PDLIM5,INTU
PDLIM5,THAP9
PDLIM5,LARP1B
PDLIM5,PKD2
PDLIM5,INPP4B
PF4,SMARCAD1
PF4,CXCL5
PF4,PARM1
PF4,SMAD1
PKD2,RAB33B
PKD2,SEC24B
PKD2,MMRN1
PKD2,AFF1
PKD2,FGF2
PKD2,SMAD1
PKD2,EIF4E
PKD2,SEPTIN11
PLA2G12A,SPARCL1
PLA2G12A,C4orf3
PLA2G12A,ELMOD2
PLA2G12A,PRDM8
PLA2G12A,ENOPH1
PLA2G12A,KLHL8
PLAC8,OTUD4
PLAC8,CDS1
PPA2,COX18
PPA2,PYURF
PPA2,OTUD4
PPA2,INTU
PPA2,PARM1
PPA2,G3BP2
PPA2,BLTP1
PPA2,CYP2U1
PPA2,KLHL8
PPA2,FGF2
PPBP,PF4
PPBP,MAML3
PPBP,CXCL5
PRDM5,INTU
PRDM5,NDNF
PRDM5,FGF2
PRDM8,NOCT
PRDM8,ADH5
PRKG2,ARHGEF38
PRSS12,CDS1
PRSS12,LINC01091
PRSS12,FAM13A
PRSS12,MCUB
PRSS12,SCD5
PRSS12,FAM47E
PTPN13,USO1
PTPN13,BLTP1
PTPN13,CAMK2D
PTPN13,C4orf3
PTPN13,ARHGEF38
PTPN13,FAM47E
PTPN13,CDKL2
PTPN13,MMRN1
PTPN13,IL15
PTPN13,BMP3
PTPN13,LARP1B
PTPN13,CDS1
PTPN13,RASGEF1B
PTPN13,ALPK1
PTPN13,H2AZ1
PTPN13,GTF2IP12
PTPN13,ANXA5
PTPN13,ANKRD50
PYURF,SLC39A8
RAB33B,GPAT3
RAB33B-AS1,TSPAN5
RAB33B-AS1,OSTC
RAP1GDS1,SMARCA5
RAP1GDS1,NFKB1
RAP1GDS1,MAD2L1
RAP1GDS1,PDLIM5
RAP1GDS1,ANXA3
RAP1GDS1,GPRIN3
RASGEF1B,NOCT
RASGEF1B,BMP2K
RASGEF1B,CXCL11
RASSF6,FAM13A
RASSF6,COQ2
RASSF6,GPRIN3
RASSF6,ABRAXAS1
RASSF6,LINC01094
RASSF6,MANBA
RASSF6,DNAJB14
RASSF6,CDS1
RASSF6,NDNF
RASSF6,PCDH18
RASSF6,FAM47E
RASSF6,ADH1C
RASSF6,ANKRD50
RNF150,NDNF
RPL34,HNRNPD
RPL34,ZGRF1
RPL34,COX18
RPL34,HERC6
RPL34,TET2
RPL34,WDFY3
RPL34,NDUFC1
RPL34,ABRAXAS1
RPL34,LARP7
RPL34,SGMS2
RPL34,IL15
RPL34,WDFY3-AS2
RPL34,BMP3
RPL34,LIN54
RPL34,CCNI
RPL34,SEPTIN11
RPL34,OSTC
RPL34,BLTP1
RPL34,ANKRD50
RPL34,CYP2U1
RPL34,LSM6
RPL34,ABHD18
RPL34,EIF4E
RPL34,SNHG8
RPL34,DNAJB14
RPL34,SEC24D
RPL34,HHIP-AS1
SCARB2,NDNF
SCARB2,ELMOD2
SCARB2,SETD7
SCARB2,DAPP1
SCARB2,FLJ20021
SCARB2,G3BP2
SCARB2,SCOC
SCARB2,DNAJB14
SCARB2,FRAS1
SCARB2,CXCL1
SCARB2,UNC5C
SCARB2,CYP2U1
SCARB2,BDH2
SCARB2,ANKRD50
SCARB2,PLA2G12A
SCARB2,C4orf3
SCARB2,ANTXR2
SCARB2,PPM1K
SCARB2,SEPTIN11
SCD5,SLC39A8
SCD5,PPP3CA
SCD5,PRKG2
SCD5,PLAC8
SCD5,LIN54
SCD5,ANXA3
SCD5,NDNF
SCD5,ADH1B
SCLT1,AFF1
SCLT1,BMP3
SCLT1,LARP1B
SCLT1,TNIP3
SCLT1,PARM1
SCLT1,G3BP2
SCLT1,LARP7
SCLT1,NDNF
SCLT1,BLTP1
SCOC,PYURF
SCOC,PPP3CA
SCOC,BTC
SCOC,C4orf3
SCOC,ENOPH1
SCOC,ELMOD2
SCOC,DNAJB14
SCOC,PDE5A
SCOC-AS1,ELMOD2
SDAD1,UBE2D3
SDAD1,FGF2
SDAD1,ADH5
SDAD1,GPAT3
SDAD1,MGST2
SEC24B,USP53
SEC24B,ARHGEF38
SEC24B,AFF1
SEC24B-AS1,ANTXR2
SEC24D,WDFY3-AS2
SEC24D,MAML3
SEC24D,FGF2
SEC24D,ARHGEF38
SEC24D,SHROOM3
SEC24D,ANXA3
SEC24D,OSTC
SEC24D,PRKG2
SEC24D,SPRY1
SEC24D,TMEM150C
SEC24D,ADH5
SEC31A,ADH5
SEC31A,BBS12
SEC31A,SEC24D
SEC31A,INTU
SEPTIN11,SLC39A8
SEPTIN11,GPRIN3
SEPTIN11,HELQ
SEPTIN7P14,ANTXR2
SEPTIN7P14,INTU
SEPTIN7P14,HNRNPDL
SEPTIN7P14,C4orf3
SEPTIN7P14,GTF2IP12
SETD7,SMAD1
SETD7,RAB33B
SETD7,HNRNPDL
SETD7,MFSD8
SETD7,ABHD18
SETD7,INTU
SETD7,FAM47E
SETD7,ANTXR2
SETD7,CDKL2
SETD7,SEPTIN11
SETD7,LARP1B
SETD7,PGRMC2
SETD7,OSTC
SETD7,ADH1B
SETD7,UNC5C
SETD7,CYP2U1
SETD7,ANXA3
SETD7,ZGRF1
SETD7,C4orf3
SETD7,ELMOD2
SETD7,NAA15
SETD7,G3BP2
SETD7,CFI
SETD7,SYNPO2
SETD7,FAT4
SETD7,LIN54
SETD7,NAP1L5
SETD7,ARHGEF38
SETD7,KLHL8
SGMS2,UBE2D3
SGMS2,TIGD2
SGMS2,SPRY1
SGMS2,AREG
SGMS2,PAQR3
SGMS2,PCDH18
SGMS2,CXCL5
SGMS2,GPRIN3
SGMS2,SHROOM3
SGMS2,SMARCA5
SGMS2,G3BP2
SGMS2,FAM13A
SGMS2,ANXA3
SGMS2,HHIP-AS1
SHROOM3,PCDH18
SLC9B2,BTC
SLC9B2,UNC5C
SLC9B2,CDS1
SLC9B2,BMP3
SLC9B2,SLC39A8
SLC9B2,CXCL9
SMAD1,AREG
SMAD1,HERC3
SMAD1,ABCE1
SMAD1,PTPN13
SMAD1,PPP3CA
SMAD1,MGST2
SMAD1,SEC24B
SMAD1,MMRN1
SMARCA5,SLC39A8
SMARCA5,SHROOM3
SMARCA5,C4orf33
SMARCA5,NDNF
SMARCA5,PTPN13
SMARCA5,FGF2
SMARCAD1,USO1
SMARCAD1,TIGD2
SMARCAD1,NFKB1
SNCA,FGF2
SNCA,MCUB
SNCA,HPSE
SNCA,MMRN1
SNHG8,NAAA
SOWAHB,FAM47E
SOWAHB,SHROOM3
SOWAHB,G3BP2
SOWAHB,ARSJ
SOWAHB,SPRY1
SOWAHB,HHIP-AS1
SOWAHB,STBD1
SOWAHB,SGMS2
SOWAHB,CDS1
SOWAHB,SCLT1
SPARCL1,PDE5A
SPARCL1,CFI
SPARCL1,G3BP2
SPARCL1,ENOPH1
SPARCL1,MMRN1
SPARCL1,PYURF
SPARCL1,GPAT3
SPARCL1,BMP2K
SPARCL1,GPRIN3
SPARCL1,SMAD1
SPARCL1,INPP4B
SPARCL1,FRAS1
SPARCL1,AREG
SPARCL1,HADH
SPARCL1,CDKL2
SPARCL1,ANKRD50
SPATA5,CNOT6L
SPATA5,PPM1K
SPP1,CXCL8
SPP1,HPSE
SPRY1,ANXA3
SPRY1,AIMP1
STBD1,SMARCAD1
STBD1,INPP4B
STBD1,INTU
STBD1,SHROOM3
STBD1,FAM47E
SYNPO2,PDE5A
SYNPO2,MAML3
SYNPO2,RNF150
SYNPO2,INPP4B
SYNPO2,SMARCA5
SYNPO2,HNRNPDL
SYNPO2,CYP2U1
SYNPO2,ANXA3
TBC1D9,ADH5
TBC1D9,MAML3
TBC1D9,BMP2K
TBC1D9,ARHGAP24
TBC1D9,MRPL1
TBC1D9,FRAS1
TBC1D9,CISD2
TBC1D9,MANBA
TBC1D9,HERC5
TBC1D9,EMCN
TBC1D9,NAP1L5
TBCK,INTU
TBCK,STBD1
TBCK,BLTP1
TBCK,CDS1
TET2,SCLT1
TET2,WDFY3
TET2,RAB33B-AS1
TET2,RNF150
TET2,SMARCAD1
TET2,SPATA5
TET2,ALPK1
TET2,ELF2
TET2,ANKRD50
TET2,BLTP1
TET2,OSTC
TET2,GTF2IP12
TET2,CCNI
TET2,GPRIN3
TET2,LIN54
TET2,BMP2K
TET2,OTUD4
TET2,PGRMC2
TET2,PPM1K
TET2,ABHD18
TET2,FRAS1
THAP6,MFSD8
THAP6,ELMOD2
THAP6,INTU
THAP6,ADH5
THAP9-AS1,ELF2
THAP9-AS1,HNRNPDL
THAP9-AS1,CCNI
THAP9-AS1,BLTP1
THAP9-AS1,CYP2U1
THAP9-AS1,NAAA
THAP9-AS1,G3BP2
THAP9-AS1,HERC5
THAP9-AS1,TET2
TIFA,UBE2D3
TIFA,RASGEF1B
TIGD2,FAM13A
TIGD2,RCHY1
TIGD2,SPP1
TIGD2,NOCT
TMEM150C,CYP2U1
TMEM150C,MGST2
TMEM150C,ANTXR2
TMEM150C,USO1
TMEM150C,ADH1B
TNIP3,HELQ
TNIP3,ADH1C
TNIP3,FGF2
TNIP3,NFKB1
TNIP3,NDNF
TNIP3,AREG
TNIP3,CXCL5
TNIP3,PARM1
TNIP3,RAB33B
TRAM1L1,ANKRD50
TRAM1L1,SGMS2
TRAM1L1,UBE2D3
TRAM1L1,NAA15
TRAM1L1,TSPAN5
TRAM1L1,PPP3CA
TRAM1L1,AREG
TRMT10A,LAMTOR3
TRMT10A,SEC24D
TRMT10A,ZGRF1
UBE2D3,RASGEF1B
UBE2D3,ARSJ
UBE2D3,RAB33B
UBE2D3,BMP3
UBE2D3,PYURF
UBE2D3,PPP3CA
UBE2D3,PCDH18
UBE2D3,NOCT
UBE2D3,MAML3
UBE2D3,NFKB1
UBE2D3-AS1,MGST2
UBE2D3-AS1,BBS7
UBE2D3-AS1,PPA2
UNC5C,SLC39A8
UNC5C,USO1
UNC5C,CDKL2
UNC5C,ANTXR2
UNC5C,CDS1
USO1,ARHGAP24
USO1,C4orf3
USO1,PYURF
USP38,DAPP1
USP38,SHROOM3
USP38,ANKRD50
USP38,METTL14
USP38,UBE2D3
USP38,SMARCA5
USP38,KLHL8
USP38,RAB33B-AS1
