Gene_1,Gene_2
ADH1C,ADH1B
ADH5,ABCE1
AIMP1,ABCE1
ALPK1,ADH5
ANK2,AIMP1
ANKRD50,AFF1
ANKRD50,ADH1B
ANXA3,AIMP1
AP1AR,ANTXR2
ARHGAP24,AP1AR
BANK1,ANXA5
BBS12,ANK2
BBS7,BBS12
BDH2,ALPK1
BDH2,ADH5
BTC,ABCE1
C4orf3,BANK1
C4orf3,ADH5
C4orf3,ABCE1
C4orf33,ALPK1
C4orf33,ADH1B
CCNA2,AIMP1
CCNA2,BDH2
CCNA2,ANXA3
CCNG2,ABCE1
CCNG2,C4orf3
CCNI,ALPK1
CCNI,C4orf33
CCNI,ABCE1
CCNI,CCNG2
CCNI,C4orf3
CDKL2,BDH2
CDKL2,AFF1
CDKL2,ANKRD50
CDS1,BMP2K
CDS1,ADH1C
CFI,CDKL2
CFI,BDH2
CFI,BTC
CFI,BANK1
CISD2,CCNI
CISD2,CDKL2
CISD2,CFI
CNOT6L,AFF1
CNOT6L,CISD2
CNOT6L,AIMP1
CNOT6L,ANXA3
CNOT6L,ARSJ
COPS4,CNOT6L
COPS4,CCNI
COPS4,ANAPC10
COPS4,CISD2
COQ2,CDKL2
COX18,CISD2
COX18,AFF1
CXCL1,ADH1C
CXCL11,CXCL10
CXCL2,ANTXR2
CXCL2,CXCL1
CXCL2,CCNA2
CXCL3,AFF1
CXCL3,CXCL2
CXCL9,CXCL10
CYP2U1,ADH5
CYP2U1,BBS7
CYP2U1,ANTXR2
DAPP1,BBS12
DAPP1,CXCL1
DAPP1,BANK1
DAPP1,COPS4
DKK2,ANKRD50
DKK2,ANTXR2
DKK2,CYP2U1
DNAJB14,CASP6
DNAJB14,AFF1
DNAJB14,ANKRD50
DNAJB14,BMP2K
EIF4E,AP1AR
EIF4E,ARHGAP24
ELF2,DNAJB14
ELF2,EIF4E
ELF2,CDKL2
ELF2,AFF1
ELF2,CFI
ELF2,CNOT6L
ELF2,ADH1B
ELMOD2,ANXA3
ELMOD2,CISD2
ELMOD2,DNAJB14
ELOVL6,C4orf3
EMCN,C4orf3
EMCN,ANXA3
EMCN,DKK2
EMCN,ALPK1
ENOPH1,CASP6
ENOPH1,ANAPC10
ENOPH1,AP1AR
ENOPH1,ANXA3
ENPEP,EMCN
EXOSC9,DNAJB14
FAM13A,ANKRD50
FAM13A,DNAJB14
FAM13A,ANXA5
FAM13A,AFF1
FAT4,ARSJ
FAT4,EMCN
FAT4,ELF2
FAT4,COPS4
FGF2,ANK2
FGF2,ARSJ
FGF2,DNAJB14
FGF2,BBS7
FGF2,FAT4
FGF2,CASP6
FGF2,FAM13A
FRAS1,EMCN
FRAS1,ANKRD50
G3BP2,CDKL2
G3BP2,CCNA2
G3BP2,FGF2
G3BP2,AFF1
GAB1,ANKRD50
GAB1,FAT4
GAB1,CYP2U1
GAB1,EMCN
GAB1,ADH1B
GAB1,ADH1C
GAB1,ANXA3
GAB1,FRAS1
GAB1,CCNG2
GAB1,BBS7
GAR1,EIF4E
GAR1,BTC
GAR1,ADH1B
GAR1,CNOT6L
GAR1,ARSJ
GPRIN3,DAPP1
GPRIN3,BMP2K
GPRIN3,CDKL2
GPRIN3,G3BP2
GPRIN3,COQ2
GYPE,ELF2
GYPE,BDH2
HADH,ANKRD50
HADH,FAT4
HADH,FRAS1
HADH,FGF2
HADH,ADH1B
HADH,DKK2
HADH,BMP2K
HADH,DNAJB14
HADH,EMCN
HADH,EXOSC9
HELQ,FAM13A
HELQ,EIF4E
HELQ,DNAJB14
HERC3,C4orf33
HERC3,DNAJB14
HERC3,C4orf3
HERC3,AP1AR
HERC3,GSTCD
HERC3,CFI
HERC3,ELF2
HERC3,CCNI
HERC3,CCNG2
HERC3,ALPK1
HERC3,FAM13A
HERC3,GAB1
HERC5,ALPK1
HERC6,ANXA3
HERC6,COPS4
HERC6,HERC5
HHIP,ANXA3
HHIP,BDH2
HHIP,ELF2
HHIP,DAPP1
HHIP,CNOT6L
HHIP,CDKL2
HHIP,AIMP1
HNRNPD,DAPP1
HNRNPD,BMP2K
HNRNPD,GPRIN3
HPGDS,EMCN
HPGDS,AFF1
HPGDS,BDH2
HPGDS,ELF2
HPGDS,CFI
HPGDS,BMP2K
HPGDS,ABCG2
HPGDS,GSTCD
HPGDS,HHIP
HPGDS,FAM13A
HPGDS,GPRIN3
HPSE,BMP2K
HPSE,AFF1
HSD17B11,HPGDS
HSD17B11,FAT4
HSD17B11,FGF2
HSD17B11,CDKL2
HSD17B11,AP1AR
HSD17B11,GPRIN3
HSD17B11,HADH
HSPA4L,ANKRD17
HSPA4L,ANXA3
HSPA4L,EIF4E
IL15,CCNG2
IL15,BANK1
IL15,AP1AR
INPP4B,HHIP
INPP4B,HSD17B11
INPP4B,CDKL2
INPP4B,CNOT6L
INPP4B,ELF2
INPP4B,BDH2
INPP4B,HSPA4L
INTS12,HADH
INTS12,CNOT6L
INTS12,DAPP1
INTS12,COPS4
INTS12,AIMP1
INTS12,CASP6
INTU,HSPA4L
KLHL8,CCNG2
KLHL8,ANK2
LARP1B,HERC6
LARP1B,ANTXR2
LARP1B,CCNI
LARP1B,GYPE
LARP1B,FRAS1
LARP1B,ELF2
LARP1B,CFI
LARP1B,DNAJB14
LARP1B,C4orf3
LARP1B,HPGDS
LARP1B,CCNG2
LARP1B,EXOSC9
LARP1B,CYP2U1
LARP1B,ABCG2
LARP7,INTS12
LARP7,CCNI
LARP7,GAR1
LARP7,BTC
LEF1,HADH
LEF1,AIMP1
LIN54,CYP2U1
LIN54,CASP6
LIN54,ELMOD2
LIN54,CXCL2
LIN54,BBS12
LIN54,ANAPC10
LIN54,ADH1C
LIN54,BBS7
LSM6,CCNI
LSM6,ANKRD17
LSM6,FAM13A
LSM6,COPS4
LSM6,ANAPC10
LSM6,C4orf3
LSM6,EMCN
LSM6,EIF4E
LSM6,HSPA4L
MAD2L1,CDS1
MAD2L1,LARP7
MAD2L1,CCNA2
MAD2L1,G3BP2
MAD2L1,ELMOD2
MAML3,CFI
MAML3,CCNG2
MANBA,COQ2
MANBA,FGF2
MANBA,CFI
MANBA,LARP1B
MANBA,CXCL3
MANBA,INPP4B
MANBA,CCNG2
MANBA,HERC5
MANBA,HSD17B11
MANBA,GPRIN3
