Gene_1,Gene_2
ABCG2,ANXA5
ABCG2,CXCL5
ABCG2,ANTXR2
ABCG2,MMRN1
ABHD18,USO1
ADH1B,ARSJ
ADH1B,FAM13A
ADH1B,LINC01094
ADH1B,ADH1C
ADH1B,MMRN1
ADH1B,USP53
ADH1C,CDS1
ADH5,ANTXR2
ALPK1,GPRIN3
ALPK1,ANXA3
ALPK1,PGRMC2
ALPK1,INTU
ALPK1,GTF2IP12
ANK2,UNC5C
ANK2,RPL34
ANKRD50,CNOT6L
ANKRD50,AREG
ANKRD50,PCDH18
ANXA3,NPNT
ANXA3,GPRIN3
ANXA3,PRKG2
ANXA3,SLC39A8
ANXA5,THAP9
AP1AR,KLHL8
AP1AR,AREG
AREG,CXCL8
AREG,OTUD4
AREG,CDKL2
ARSJ,FAM13A
BANK1,DAPP1
BBS12,CDS1
BLTP1,ANXA5
BMP2K,MRPL1
BMP2K,HPSE
BTC,SYNPO2
BTC,PDE5A
BTC,RNF150
BTC,HADH
BTC,NPNT
BTC,USP53
C4orf3,PYURF
CASP6,CDKL2
CCNA2,MAD2L1
CCNA2,H2AZ1
CCNA2,PLK4
CCNG2,MAML3
CCNG2,CAMK2D
CCNI,WDFY3-AS2
CCNI,HNRNPDL
CDKL2,SLC39A8
CDKL2,ARHGEF38
CDS1,SHROOM3
CDS1,PYURF
CDS1,FAM47E
CDS1,CDKL2
CDS1,IL15
CDS1,BMP3
CFI,BDH2
CFI,ZNF330
CFI,PTPN13
CFI,ALPK1
CFI,RASGEF1B
CFI,SPRY1
CFI,ENOPH1
CFI,OSTC
CNOT6L,PCDH18
COPS4,CCNG2
COPS4,ZNF330
COQ2,LINC01094
COQ2,GPRIN3
COQ2,MANBA
CXCL1,SPRY1
CXCL1,CXCL8
CXCL1,AREG
CXCL10,CXCL11
CXCL2,CXCL5
CXCL2,AREG
CXCL2,CXCL1
CXCL3,CXCL8
CXCL3,NOCT
CXCL3,CXCL2
CXCL3,LARP7
CXCL3,CXCL5
CXCL8,NOCT
CXCL9,IL15
CXCL9,NPNT
CXCL9,ADH1B
CXCL9,NAAA
CYP2U1,PLAC8
CYP2U1,MGST2
CYP2U1,ADH1B
DAPP1,SLC39A8
DAPP1,GPRIN3
DAPP1,ADH5
DKK2,ANKRD50
DNAJB14,NOCT
ELMOD2,PPP3CA
EMCN,TMEM150C
EMCN,SCD5
ENOPH1,CAMK2D
ENOPH1,LIN54
ENOPH1,PYURF
FAM13A,USP53
FAM13A,SHROOM3
FAM13A,CDKL2
FAM13A-AS1,ZGRF1
FAM13A-AS1,BLTP1
FAM13A-AS1,INTU
FAM241A,RNF150
FAM241A,SMAD1
FAM241A,UBE2D3
FAM241A,NAA15
FAT4,UNC5C
FAT4,USO1
FGF2,SHROOM3
FGF2,HNRNPDL
FGF2,FAM13A
FGF2,EIF4E
FGF2,OTUD4
FGF2,HPSE
FRAS1,CCNI
FRAS1,MAML3
FRAS1,ANXA3
FRAS1,SEPTIN11
G3BP2,ABCE1
GAB1,SLC39A8
GAB1,CFI
GAR1,HNRNPD
GPRIN3,LINC01094
GYPE,PDE5A
GYPE,AREG
GYPE,SMAD1
HADH,NAAA
HERC5,CCNI
HERC5,H2AZ1
HERC5,HERC6
HERC5,SMAD1
HERC5,PPM1K
HERC6,CCNI
HHIP,HHIP-AS1
HHIP,BMP3
HHIP,SLC39A8
HHIP,CDS1
HHIP-AS1,PAQR3
HHIP-AS1,PRKG2
HHIP-AS1,PTPN13
HHIP-AS1,CDKL2
HHIP-AS1,CDS1
HHIP-AS1,SLC39A8
HNRNPD,INTU
HNRNPD,CAMK2D
HNRNPD,CCNI
HNRNPD,UBE2D3
HNRNPD,HNRNPDL
HNRNPDL,ANTXR2
HPGDS,BMP2K
HSD17B11,NUDT9
HSD17B11,RASSF6
HSPA4L,NPNT
INPP4B,BMP3
INPP4B,PTPN13
JADE1,PGRMC2
JADE1,PCDH18
JADE1,AFF1
JADE1,AREG
JADE1,GPRIN3
JADE1,USP53
JADE1,TRAM1L1
JADE1,FAM13A
JADE1,PDE5A
JADE1,NDNF
JADE1,ANKRD50
JADE1,CDKL2
LARP7,HNRNPDL
LARP7,HADH
LEF1,CXCL9
LIN54,MGST2
LINC01088,FRAS1
LINC01088,PKD2
LINC01088,PDE5A
LINC01088,SPARCL1
LINC01094,PLAC8
LSM6,BMP2K
MANBA,GPRIN3
MCUB,HPSE
MCUB,NAAA
METAP1,SEC24B
METAP1,LARP1B
MFSD8,USO1
MMRN1,PCDH18
MTHFD2L,HNRNPDL
NAA15,ABCE1
NAA15,SEC24B
NAA15,NFKB1
NAAA,ARHGAP24
NAP1L5,FLJ20021
NAP1L5,AREG
NAP1L5,GPAT3
NAP1L5,PCDH18
NAP1L5,NOCT
NAP1L5,ALPK1
NDNF,PRKG2
NDNF,ARSJ
NDNF,SHROOM3
NDNF,ANXA3
NDNF,ANKRD50
NDUFC1,EIF4E
NFKB1,OTUD4
NFKB1,SHROOM3
NPNT,MGST2
NPNT,WDFY3-AS2
NUDT9,HHIP-AS1
NUP54,SEC31A
OTUD4,NOCT
OTUD4,AFF1
PAPSS1,CDKL2
PARM1,FRAS1
PARM1,PTPN13
PARM1,PKD2
PDE5A,PRSS12
PDE5A,UNC5C
PDE5A,USP53
PDE5A,MMRN1
PDE5A,ANKRD50
PDE5A,SEPTIN11
PDE5A,INPP4B
PDE5A,PKD2
PDLIM5,SYNPO2
PDLIM5,ADH5
PDLIM5,PKD2
PDLIM5,INPP4B
PDLIM5,HNRNPDL
PDLIM5,FAM13A
PF4,CXCL5
PKD2,NDNF
PKD2,KLHL8
PLAC8,SLC39A8
PLAC8,CDS1
PPA2,ADH5
PPA2,RAB33B
PPA2,HNRNPDL
PPA2,PYURF
PPA2,HHIP-AS1
PPBP,CXCL5
PPBP,PF4
