Gene_1,Gene_2
ABCG2,PF4
ABCG2,GPRIN3
ABCG2,ANTXR2
ABCG2,IL15
ABCG2,ADH5
ABCG2,FRAS1
ABCG2,PKD2
ABCG2,SMAD1
ABHD18,HADH
ABHD18,BMP2K
ABHD18,ADH5
ABHD18,INTU
ABHD18,ANTXR2
ABHD18,PPM1K
ABHD18,H2AZ1
ABHD18,USO1
ABHD18,HNRNPDL
ABHD18,MGST2
ABRAXAS1,AREG
ABRAXAS1,HELQ
ABRAXAS1,WDFY3-AS2
ABRAXAS1,CCNI
ABRAXAS1,BMP3
ABRAXAS1,NAA15
ABRAXAS1,ADH1C
ADH1B,ADH5
ADH1B,USP53
ADH1B,MMRN1
ADH1B,CAMK2D
ADH1B,ARSJ
ADH1B,HADH
ADH1C,PLAC8
ADH1C,FAM47E
ADH1C,PPP3CA
ADH1C,CDS1
ADH1C,INTU
ADH1C,USP53
ADH1C,PGRMC2
ADH1C,SLC39A8
ADH5,OTUD4
ADH5,PYURF
ADH5,INTU
ADH5,WDFY3-AS2
ADH5,NPNT
ADH5,C4orf3
ADH5,GTF2IP12
ADH5,SLC39A8
ADH5,BLTP1
ADH5,MGST2
ADH5,ANXA3
AFF1,MRPL1
AIMP1,HPSE
AIMP1,ABCE1
ALPK1,CYP2U1
ALPK1,USO1
ALPK1,OSTC
ALPK1,RAB33B
ALPK1,BMP2K
ALPK1,COX18
ANAPC10,MRPL1
ANAPC10,LSM6
ANAPC10,H2AZ1
ANAPC10,ANXA3
ANAPC10,NPNT
ANAPC10,EXOSC9
ANAPC10,PPA2
ANK2,GAB1
ANK2,SLC39A8
ANK2,SLC9B2
ANK2,CDS1
ANK2,ADH5
ANK2,UNC5C
ANK2,PPP3CA
ANK2,RNF150
ANK2,PKD2
ANK2,SEC24D
ANK2,CFI
ANK2,SYNPO2
ANK2,SPARCL1
ANK2,ABCG2
ANK2,SCOC
ANK2,TBC1D9
ANK2,SGMS2
ANKRD17,ELF2
ANKRD17,GAR1
ANKRD17,WDFY3
ANKRD17,SGMS2
ANKRD17,FLJ20021
ANKRD17,SDAD1
ANKRD17,FRAS1
ANKRD17,ADH5
ANKRD17,AREG
ANKRD17,LIN54
ANKRD17,SEC24B
ANKRD50,PCDH18
ANKRD50,FAM13A
ANKRD50,COX18
ANKRD50,ARSJ
ANKRD50,AREG
ANKRD50,HADH
ANKRD50,LIN54
ANKRD50,HNRNPDL
ANKRD50,CDS1
ANKRD50,NAAA
ANKRD50,CDKL2
ANXA3,MGST2
ANXA3,CXCL11
ANXA3,NPNT
ANXA3,ARSJ
ANXA3,PRKG2
ANXA3,SLC39A8
ANXA3,ADH1C
ANXA5,PPM1K
AP1AR,CYP2U1
AP1AR,TIFA
AREG,ADH1C
AREG,PPP3CA
AREG,PCDH18
AREG,LAMTOR3
AREG,ARHGAP24
AREG,SHROOM3
AREG,INTU
AREG,BMP3
AREG,SEC24B
AREG,CXCL8
AREG,HNRNPDL
AREG,USP53
AREG,PAQR3
AREG,NOCT
AREG,RASGEF1B
ARSJ,SHROOM3
ARSJ,FAM13A
ARSJ,PRKG2
ARSJ,PCDH18
BANK1,PLK4
BANK1,SEPTIN11
BANK1,UNC5C
BANK1,FRAS1
BANK1,PARM1
BANK1,PRKG2
BANK1,ARHGEF38
BANK1,SLC39A8
BANK1,MGST2
BBS12,PLAC8
BBS12,BMP2K
BBS12,MAPK10
BBS12,GPRIN3
BBS12,ABRAXAS1
BBS12,TRMT10A
BBS12,BTC
BBS12,EXOSC9
BBS12,LINC01091
BBS12,WDFY3
BBS12,ABCG2
BBS12,NAP1L5
BBS12,HADH
BBS12,CDS1
BBS12,PAPSS1
BBS12,TIGD2
BBS12,RASSF6
BBS12,SCD5
BBS12,ABHD18
BBS12,CYP2U1
BBS12,NOCT
BBS12,ABCE1
BBS12,MRPL1
BBS12,FAM47E
BBS12,GPAT3
BBS12,SEC24B
BBS12,PRSS12
BBS12,ELMOD2
BBS12,FAM241A
BBS12,SDAD1
BBS12,BLTP1
BBS7,MCUB
BBS7,PAQR3
BDH2,HADH
BLTP1,INTU
BLTP1,BMP3
BLTP1,MRPL1
BLTP1,CDS1
BLTP1,PLAC8
BLTP1,ADH1C
BLTP1,HNRNPDL
BLTP1,LINC01094
BLTP1,ANXA3
BLTP1,HADH
BLTP1,LARP1B
BMP2K,MRPL1
BMP2K,SHROOM3
BMP2K,LINC01094
BMP2K,HPSE
BMP3,AFF1
BMP3,USP53
BMP3,CDKL2
BMP3,IL15
BMP3,PPP3CA
BMP3,ARHGEF38
BMP3,ABCE1
BMP3,NOCT
BTC,FAM47E
BTC,SHROOM3
BTC,NOCT
BTC,HERC6
BTC,LINC01094
BTC,MAPK10
BTC,GPRIN3
BTC,LINC01091
BTC,HADH
BTC,TRMT10A
BTC,SYNPO2
BTC,PRDM8
BTC,PDE5A
BTC,ELMOD2
BTC,RNF150
BTC,PRSS12
BTC,SCD5
BTC,ADH1C
BTC,CDS1
C4orf3,NPNT
C4orf3,PYURF
C4orf3,FAM13A
C4orf3,GPRIN3
C4orf3,CDKL2
C4orf3,PCDH18
C4orf3,ANTXR2
C4orf3,RAB33B
C4orf36,RASGEF1B
CASP6,FGF2
CCNA2,H2AZ1
CCNA2,PLK4
CCNA2,SDAD1
CCNA2,MAD2L1
CCNG2,HNRNPDL
CCNG2,SGMS2
CCNG2,AREG
CCNG2,PAQR3
CCNG2,CXCL5
CCNG2,SEC24B
CCNG2,PCDH18
CCNI,PGRMC2
CCNI,WDFY3-AS2
CCNI,HNRNPDL
CCSER1,NPNT
CCSER1,SLC39A8
CCSER1,SNHG8
CCSER1,ANKRD50
CDKL2,ARHGEF38
CDKL2,SLC39A8
CDS1,BMP3
CDS1,CDKL2
CDS1,SHROOM3
CDS1,PCDH18
CDS1,ARHGEF38
CDS1,FAM47E
CFI,ANXA3
CFI,NPNT
CFI,FAM47E
CFI,CCNI
CFI,GPAT3
CFI,SEC24B
CFI,CXCL11
CFI,ALPK1
CFI,MAML3
CFI,PDE5A
CFI,PARM1
CFI,FAM241A
CFI,SEC24D
CFI,PTPN13
CFI,PRSS12
CISD2,LAMTOR3
CISD2,SEC24B
CNOT6L,FAM13A
CNOT6L,CAMK2D
CNOT6L,AFF1
CNOT6L,PCDH18
CNOT6L,USP53
CNOT6L,NAAA
CNOT6L,ANTXR2
CNOT6L,SLC10A7
COPS4,MRPL1
COPS4,PYURF
COPS4,ENOPH1
COPS4,MCUB
COPS4,C4orf3
COPS4,OTUD4
COPS4,PRDM8
COPS4,AFF1
COPS4,G3BP2
COPS4,TRAM1L1
COPS4,DAPP1
COPS4,HSD17B11
COPS4,SCARB2
COPS4,ANAPC10
COPS4,SCOC
COQ2,SGMS2
COQ2,LINC01094
COQ2,GPRIN3
COQ2,ANXA5
COQ2,LAMTOR3
COQ2,MANBA
COQ2,CYP2U1
COQ2,CXCL1
COX18,NOCT
CXCL1,MAPK10
CXCL1,SPRY1
CXCL1,AREG
CXCL1,ADH1C
CXCL1,HNRNPDL
CXCL1,NPNT
CXCL1,FAM47E
CXCL1,CXCL8
CXCL1,ARHGAP24
CXCL10,CXCL11
CXCL11,BMP2K
CXCL11,SPP1
CXCL11,MMRN1
CXCL2,PARM1
CXCL2,DAPP1
CXCL2,NOCT
CXCL2,ZNF330
CXCL2,LARP1B
CXCL2,AREG
CXCL2,SDAD1
CXCL2,LINC01094
CXCL2,HNRNPDL
CXCL2,PCDH18
CXCL2,GPRIN3
CXCL3,PARM1
CXCL3,SGMS2
CXCL3,LARP7
CXCL3,TRMT10A
CXCL3,CXCL2
CXCL3,MTHFD2L
CXCL3,PDLIM5
CXCL3,CCNG2
CXCL3,JADE1
CXCL3,PRSS12
CXCL3,HSPA4L
CXCL3,SOWAHB
CXCL3,USP38
CXCL3,NAP1L5
CXCL3,ZNF330
CXCL3,SHROOM3
CXCL3,ANKRD50
CXCL3,CYP2U1
CXCL3,FAM47E
CXCL3,CXCL8
CXCL3,USP53
CXCL3,CDS1
CXCL3,LINC01094
CXCL3,PCDH18
CXCL3,MAPK10
CXCL3,LINC01091
CXCL3,CXCL5
CXCL3,FAM13A
CXCL3,PAQR3
CXCL3,AREG
CXCL3,LARP1B
CXCL3,GPRIN3
CXCL3,NOCT
CXCL5,ANTXR2
CXCL8,NOCT
CXCL9,NAAA
CXCL9,CXCL11
CXCL9,PDE5A
CXCL9,CXCL10
CXCL9,NFKB1
CXCL9,AIMP1
CYP2U1,PCDH18
CYP2U1,ARHGEF38
CYP2U1,PGRMC2
CYP2U1,ANTXR2
CYP2U1,ADH5
CYP2U1,ANKRD50
CYP2U1,LARP1B
CYP2U1,C4orf3
CYP2U1,LIN54
CYP2U1,HNRNPDL
CYP2U1,WDFY3-AS2
CYP2U1,ADH1B
CYP2U1,CDKL2
DAPP1,FLJ20021
DAPP1,SLC39A8
DAPP1,PYURF
DAPP1,PLAC8
DAPP1,ADH1C
DAPP1,LINC01094
DAPP1,BMP2K
DAPP1,GPRIN3
DAPP1,SHROOM3
DAPP1,NPNT
DAPP1,ADH5
DAPP1,MCUB
DAPP1,ALPK1
DAPP1,MANBA
DKK2,ANKRD50
DKK2,NPNT
DKK2,HNRNPDL
DKK2,PGRMC2
DNAJB14,ADH1C
DNAJB14,FRAS1
DNAJB14,ELF2
DNAJB14,NDNF
DNAJB14,ANKRD50
DNAJB14,LIN54
DNAJB14,USO1
DNAJB14,LINC01091
DNAJB14,SEC24B
DNAJB14,OTUD4
DNAJB14,AREG
DNAJB14,PCDH18
DNAJB14,COX18
DNAJB14,GPRIN3
EIF4E,NFKB1
EIF4E,H2AZ1
EIF4E,BLTP1
EIF4E,IL15
EIF4E,OTUD4
EIF4E,LAMTOR3
ELF2,AREG
ELF2,SEC24B
ELF2,OTUD4
ELF2,BLTP1
ELF2,HADH
ELF2,ABHD18
ELMOD2,HNRNPDL
ELMOD2,COX18
ELMOD2,CCNI
ELMOD2,AREG
