Gene_1,Gene_2
ADH5,ABCG2
AIMP1,ABCE1
ALPK1,ADH5
ANAPC10,ADH1C
ANKRD17,AIMP1
ANKRD17,ANK2
ANKRD50,ADH5
ANKRD50,ABCE1
ANKRD50,ADH1C
ANTXR2,ANKRD50
ANTXR2,ALPK1
ANXA3,ANKRD50
ANXA3,AIMP1
ANXA5,ABCE1
ARSJ,ALPK1
ARSJ,AP1AR
BBS7,ARSJ
BDH2,ANKRD50
BDH2,ADH5
BDH2,BBS7
BDH2,AIMP1
BMP2K,ADH1C
BMP2K,BANK1
C4orf3,ANXA5
C4orf3,ALPK1
C4orf3,ABCE1
CAMK2D,BMP2K
CAMK2D,C4orf36
CCNA2,ANXA3
CCNA2,AIMP1
CCNA2,BDH2
CCNA2,BTC
CCNG2,AP1AR
CCNG2,ARSJ
CCNG2,BMP2K
CCNG2,BBS7
CCNG2,BDH2
CCNG2,ANTXR2
CCNG2,ABCE1
CCNI,C4orf33
CCNI,ABCE1
CCNI,ALPK1
CCNI,ANXA5
CCNI,ANAPC10
CCNI,C4orf3
CDKL2,ANXA3
CDKL2,BDH2
CDKL2,ANKRD50
CDS1,ANK2
CDS1,BTC
CDS1,BBS12
CDS1,ADH1C
CISD2,CFI
COPS4,CISD2
COPS4,CCNI
COQ2,BMP2K
COQ2,CASP6
COQ2,CISD2
COQ2,CFI
CXCL1,ADH1C
CXCL1,ADH1B
CXCL1,CDS1
CXCL1,BDH2
CXCL1,ABCG2
CXCL1,ADH5
CXCL1,ANKRD50
CXCL1,ARHGAP24
CXCL1,ANAPC10
CXCL1,CDKL2
CXCL1,ANXA3
CXCL10,AP1AR
CXCL10,BBS7
CXCL10,CCNG2
CXCL11,CXCL10
CXCL11,BBS7
CXCL11,ALPK1
CXCL11,AP1AR
CXCL2,CASP6
CXCL2,COQ2
CXCL2,BBS12
CXCL2,CCNA2
CXCL3,AFF1
CXCL3,CXCL2
CXCL5,ALPK1
CXCL5,ARSJ
CXCL5,AP1AR
CXCL9,CXCL10
CYP2U1,ADH5
CYP2U1,COX18
CYP2U1,BBS7
CYP2U1,ANTXR2
DAPP1,BMP2K
DAPP1,C4orf33
DAPP1,BANK1
DAPP1,CXCL1
DKK2,BBS7
DKK2,ANKRD50
DKK2,ANTXR2
DKK2,BDH2
DKK2,ANXA3
DKK2,CXCL1
DNAJB14,ADH1C
DNAJB14,CCNG2
DNAJB14,CXCL10
DNAJB14,CXCL1
EIF4E,C4orf3
EIF4E,ANKRD17
EIF4E,CXCL5
EIF4E,ADH1B
EIF4E,AP1AR
EIF4E,ARHGAP24
EIF4E,ALPK1
ELF2,CCNA2
ELF2,CASP6
ELF2,CXCL10
ELF2,ANKRD17
ELF2,ALPK1
ELF2,BMP3
ELF2,BBS12
ELF2,BBS7
ELMOD2,CXCL2
ELMOD2,CISD2
ELMOD2,CAMK2D
ELMOD2,COX18
ELMOD2,DAPP1
ELMOD2,BBS7
ELMOD2,CYP2U1
ELMOD2,DNAJB14
ELMOD2,COQ2
