Gene_1,Gene_2
ANKRD50,ADH1B
ANXA3,ADH5
ANXA3,ANK2
ANXA3,ANKRD17
ANXA3,ALPK1
BANK1,ANXA5
BBS12,ANK2
BBS7,ADH1B
BBS7,BBS12
BDH2,ADH5
BMP2K,ANK2
BMP2K,ADH5
BMP2K,ANXA3
BMP3,ANKRD17
BTC,BMP2K
BTC,ANKRD17
C4orf3,ALPK1
C4orf33,ALPK1
C4orf36,ANXA3
CAMK2D,ANXA3
CASP6,ABCE1
CCNA2,BANK1
CCNG2,ADH5
CCNG2,ABCE1
CCNI,C4orf3
CCNI,BMP2K
CCNI,AIMP1
CCNI,BTC
CDKL2,CAMK2D
CDS1,ANK2
CFI,ANK2
CISD2,BBS7
CISD2,ADH1B
CISD2,C4orf3
CNOT6L,ADH5
CNOT6L,CISD2
CNOT6L,AFF1
COPS4,CCNI
COPS4,ANXA5
COPS4,CNOT6L
COPS4,ANAPC10
COQ2,ANXA5
COQ2,ANXA3
COQ2,AIMP1
COQ2,C4orf3
COQ2,BMP2K
COQ2,CCNI
CXCL11,CXCL10
CXCL2,CISD2
CXCL2,BMP3
CXCL2,CXCL1
CXCL3,CXCL2
CXCL3,BMP3
CXCL3,ARSJ
CXCL3,CXCL1
CXCL5,CXCL3
CXCL9,CCNI
CXCL9,CXCL10
CXCL9,ANXA5
CYP2U1,ANKRD17
CYP2U1,CCNG2
CYP2U1,ADH5
DAPP1,CXCL2
DAPP1,BANK1
DAPP1,COQ2
DKK2,ANXA3
DKK2,CCNG2
DKK2,ANKRD50
DNAJB14,ARSJ
DNAJB14,CDKL2
DNAJB14,ANKRD50
DNAJB14,AFF1
DNAJB14,AP1AR
DNAJB14,AIMP1
DNAJB14,BDH2
EIF4E,CYP2U1
EIF4E,AP1AR
EIF4E,ALPK1
EIF4E,CCNI
EIF4E,ANKRD50
EIF4E,ANK2
ELF2,CFI
ELMOD2,CISD2
ELMOD2,C4orf3
ELMOD2,ANXA3
ELMOD2,ANAPC10
ELMOD2,AIMP1
ELMOD2,BBS7
ELMOD2,BANK1
EMCN,ANXA3
EMCN,CXCL3
EMCN,COQ2
EMCN,DKK2
EMCN,CYP2U1
ENOPH1,BBS7
ENOPH1,ELMOD2
ENOPH1,C4orf3
ENOPH1,AP1AR
ENOPH1,ANAPC10
ENOPH1,BANK1
ENOPH1,ANK2
ENOPH1,EIF4E
ENOPH1,CISD2
ENOPH1,ANXA3
EXOSC9,C4orf3
EXOSC9,DNAJB14
EXOSC9,ADH1C
EXOSC9,AIMP1
EXOSC9,CCNI
FAM13A,COQ2
FAM13A,CXCL11
FAT4,ARSJ
FAT4,DKK2
FAT4,ADH5
FAT4,CCNG2
FAT4,DNAJB14
FAT4,CYP2U1
FGF2,ANK2
FGF2,ELMOD2
FGF2,FAT4
FGF2,ARSJ
FGF2,CDKL2
FGF2,ENOPH1
FGF2,CASP6
FGF2,COQ2
FGF2,CYP2U1
FGF2,CDS1
G3BP2,AFF1
G3BP2,FGF2
G3BP2,ADH1B
G3BP2,CDKL2
GAB1,DAPP1
GAB1,EMCN
GAB1,ANXA3
GAB1,EIF4E
GAB1,ANK2
GAB1,CFI
GAB1,COQ2
GAB1,BMP2K
GAB1,ANKRD50
GAB1,ADH5
GAB1,CCNG2
GAB1,FAT4
GAB1,DKK2
GAR1,ADH1B
GAR1,GAB1
GPRIN3,G3BP2
GPRIN3,CXCL3
GPRIN3,EMCN
GPRIN3,ELMOD2
GPRIN3,CXCL2
GPRIN3,ABCG2
GPRIN3,CAMK2D
GPRIN3,ANAPC10
GPRIN3,COPS4
GPRIN3,ANKRD50
GPRIN3,DAPP1
GPRIN3,DNAJB14
GPRIN3,COQ2
GPRIN3,BMP2K
GYPE,CXCL9
GYPE,GAB1
HADH,ANKRD50
HADH,FAT4
HADH,COQ2
HERC3,C4orf3
HERC3,ANXA3
HERC3,DNAJB14
HERC3,GAR1
HERC3,CDS1
HERC5,HADH
HERC5,ANKRD17
HERC5,COQ2
HERC5,EMCN
HERC6,HADH
HERC6,HERC5
HERC6,CXCL9
HERC6,CNOT6L
HERC6,CXCL10
HERC6,DAPP1
HERC6,COQ2
HHIP,ALPK1
HHIP,GPRIN3
HHIP,ANK2
HHIP,DNAJB14
HHIP,ARSJ
HHIP,CDKL2
HNRNPD,GPRIN3
HPGDS,ELF2
HPGDS,CFI
HPSE,EMCN
HPSE,CCNA2
HPSE,BMP2K
HPSE,GAB1
HSD17B11,FRAS1
HSD17B11,FGF2
HSD17B11,ANKRD50
HSD17B11,ELMOD2
HSD17B11,GPRIN3
HSD17B11,ANK2
HSD17B11,CDKL2
HSPA4L,ADH1C
HSPA4L,HHIP
HSPA4L,BTC
HSPA4L,ANKRD17
HSPA4L,CDKL2
IL15,ANXA5
IL15,ANXA3
INPP4B,CNOT6L
INPP4B,CDKL2
INPP4B,ADH1C
INTS12,CXCL11
INTS12,ANKRD17
INTU,CXCL10
INTU,HSPA4L
INTU,ANXA5
INTU,GAB1
KLHL8,CAMK2D
KLHL8,EMCN
KLHL8,ARSJ
KLHL8,HADH
KLHL8,CXCL3
KLHL8,HHIP
KLHL8,ANAPC10
KLHL8,CDKL2
KLHL8,ELF2
LARP1B,INPP4B
LARP1B,ELF2
LARP1B,HPGDS
LARP1B,EIF4E
LARP1B,CCNG2
LARP1B,ADH5
LARP1B,CCNI
LARP7,KLHL8
LARP7,ANKRD17
LARP7,G3BP2
LEF1,BBS7
LIN54,ENOPH1
LIN54,BBS12
LIN54,IL15
LIN54,CYP2U1
LSM6,AFF1
LSM6,ANKRD17
LSM6,FAM13A
LSM6,HADH
LSM6,IL15
LSM6,LARP1B
LSM6,CCNI
LSM6,HSPA4L
LSM6,HERC6
LSM6,HSD17B11
LSM6,HERC5
LSM6,CXCL2
LSM6,COQ2
LSM6,COPS4
MAD2L1,CCNA2
MAD2L1,LIN54
MANBA,CFI
MANBA,INPP4B
MANBA,DAPP1
MANBA,ALPK1
MANBA,KLHL8
MANBA,FGF2
MANBA,GPRIN3
MANBA,COQ2
MANBA,BMP2K
MANBA,EMCN
MANBA,CXCL3
MANBA,CXCL2
MANBA,CDKL2
MANBA,HPGDS
MANBA,HERC5
MANBA,HSD17B11
MANBA,ELMOD2
MANBA,HHIP
MAPK10,HSPA4L
MAPK10,ADH1B
MAPK10,CFI
MAPK10,ANXA5
MAPK10,CXCL1
MAPK10,INTU
MAPK10,CAMK2D
MAPK10,HADH
MAPK10,BBS12
MAPK10,CASP6
MAPK10,ADH1C
MAPK10,G3BP2
MAPK10,BTC
METAP1,ANKRD17
METAP1,CAMK2D
METTL14,DNAJB14
METTL14,MAD2L1
METTL14,FAT4
MFSD8,IL15
MFSD8,ENOPH1
MFSD8,COQ2
MFSD8,LSM6
MFSD8,CISD2
MFSD8,ANXA3
MFSD8,FAT4
MFSD8,LIN54
MGST2,CCNI
MGST2,LSM6
MGST2,FGF2
MGST2,LARP1B
MGST2,ANKRD17
MGST2,FAM13A
MGST2,CXCL2
MGST2,METTL14
MGST2,BANK1
MMAA,INTS12
MMAA,ADH1B
MMAA,ELF2
MMAA,CISD2
MMAA,MFSD8
MMAA,MGST2
MMAA,INTU
MMAA,LSM6
MMRN1,ANK2
MMRN1,CFI
MRPL1,METAP1
MRPL1,INTS12
MRPL1,ANKRD17
MRPL1,ANXA5
MRPL1,HERC5
MRPS18C,INPP4B
MRPS18C,GAR1
MRPS18C,ADH1B
MRPS18C,CNOT6L
MRPS18C,BBS12
MTHFD2L,ADH5
NAA15,MAD2L1
NAA15,MMRN1
NAA15,LARP1B
NAA15,EIF4E
NAA15,AFF1
NAA15,ANXA3
NAA15,DNAJB14
NAA15,MTHFD2L
NAA15,CCNG2
NAA15,FAT4
NAA15,ADH5
NAAA,CDKL2
NAAA,EIF4E
NAAA,C4orf3
NAP1L5,ANK2
NAP1L5,BBS12
NAP1L5,MMRN1
NAP1L5,HERC3
NAP1L5,EIF4E
NAP1L5,CFI
NAP1L5,BBS7
NAP1L5,DAPP1
NDUFC1,GPRIN3
NDUFC1,MGST2
NDUFC1,HADH
NDUFC1,MAPK10
NDUFC1,ANKRD17
NDUFC1,ANKRD50
NFKB1,DNAJB14
NFKB1,MTHFD2L
NFKB1,GAB1
NFKB1,COPS4
NFKB1,CXCL9
NFKB1,HERC3
NFKB1,ANK2
NFKB1,C4orf3
NFKB1,BBS12
NFKB1,METAP1
NFKB1,ADH1C
NFKB1,CCNG2
NFKB1,CXCL1
NFKB1,METTL14
NPNT,CISD2
NPNT,EMCN
NPNT,ANXA3
NPNT,MGST2
NPNT,ANK2
NPNT,HADH
NPNT,MRPL1
NPNT,FRAS1
NPNT,GAB1
