Gene_1,Gene_2
ADH1C,ADH1B
ANKRD50,ADH1B
ANTXR2,ANKRD50
ARSJ,ANXA3
BBS7,ANXA5
BBS7,ALPK1
BDH2,ADH5
BMP2K,ANXA3
BTC,ABCG2
C4orf3,ANXA3
CASP6,AIMP1
CASP6,ABCE1
CASP6,ANKRD50
CCNI,C4orf3
CCNI,ABCG2
CDS1,ANAPC10
CDS1,ANK2
CFI,ANK2
CFI,BANK1
CFI,BDH2
CFI,ANKRD50
CISD2,C4orf3
CNOT6L,AFF1
COPS4,ARHGAP24
COPS4,AP1AR
COPS4,ANAPC10
COPS4,CCNI
COQ2,CCNI
COQ2,BMP2K
CXCL1,AP1AR
CXCL1,COQ2
CXCL1,C4orf3
CXCL11,CXCL10
CXCL2,CXCL1
CXCL2,AFF1
CXCL3,BMP3
CXCL3,C4orf3
CXCL3,ARSJ
CXCL3,CXCL2
CXCL3,CXCL1
CXCL5,CXCL3
CXCL5,CXCL2
CXCL9,CXCL10
CXCL9,ANXA5
CYP2U1,AP1AR
DAPP1,CXCL2
DAPP1,ANKRD17
DAPP1,COQ2
DAPP1,BANK1
DKK2,ANKRD50
DKK2,CYP2U1
DNAJB14,AIMP1
DNAJB14,CCNI
DNAJB14,AP1AR
EIF4E,ANXA3
EIF4E,ANK2
EIF4E,ALPK1
EIF4E,CCNG2
EIF4E,AP1AR
EIF4E,ANXA5
ELMOD2,C4orf36
ELMOD2,C4orf3
ELOVL6,BDH2
ELOVL6,CFI
EMCN,CYP2U1
EMCN,ANXA3
EMCN,ADH1C
EXOSC9,C4orf3
EXOSC9,CCNI
EXOSC9,AIMP1
FAT4,DKK2
FAT4,ANKRD50
FAT4,CFI
FGF2,ARSJ
FGF2,CAMK2D
FGF2,CASP6
FGF2,EIF4E
FGF2,FAM13A
FRAS1,DAPP1
G3BP2,AFF1
G3BP2,ADH1B
G3BP2,BBS12
GAB1,CFI
GAB1,EIF4E
GAR1,CNOT6L
GAR1,ARSJ
GAR1,ADH5
GPRIN3,COPS4
GPRIN3,ABCG2
GPRIN3,CAMK2D
GPRIN3,G3BP2
GPRIN3,BTC
GYPE,ANKRD50
GYPE,BTC
HADH,ANKRD50
HADH,CYP2U1
HADH,CAMK2D
HERC3,C4orf3
HERC3,CISD2
HERC3,CDS1
HERC3,BBS12
HERC5,ANKRD50
HERC5,HADH
HERC6,CXCL10
HERC6,HERC5
HERC6,CCNI
HERC6,CXCL9
HHIP,FAT4
HHIP,CDKL2
HHIP,CAMK2D
HNRNPD,ABCG2
HPGDS,BMP2K
HPGDS,CFI
HPSE,ANTXR2
HPSE,CCNA2
HPSE,BMP2K
HPSE,EMCN
HPSE,HPGDS
HSPA4L,HHIP
IL15,CXCL11
IL15,ANXA3
INPP4B,BANK1
INPP4B,HERC5
INPP4B,ANXA5
INTS12,AP1AR
INTS12,CNOT6L
KLHL8,AFF1
LARP1B,ANK2
LARP1B,ELF2
LARP7,KLHL8
LARP7,CXCL11
LIN54,GPRIN3
LSM6,HERC5
LSM6,CXCL2
LSM6,HERC6
LSM6,HSPA4L
LSM6,EIF4E
LSM6,CCNI
LSM6,ANXA5
MAD2L1,ANKRD17
MAD2L1,LIN54
MAD2L1,BANK1
MAD2L1,CCNA2
MAML3,ANTXR2
MAML3,LSM6
MANBA,COQ2
MANBA,GPRIN3
MANBA,HHIP
MANBA,CXCL3
MANBA,CDKL2
MANBA,ANKRD50
MANBA,ALPK1
MANBA,BDH2
MAPK10,HADH
MAPK10,CXCL2
MAPK10,ADH1C
MAPK10,DKK2
MAPK10,ADH1B
MAPK10,GAB1
MAPK10,C4orf33
MAPK10,HPSE
MAPK10,ANK2
METAP1,CAMK2D
METAP1,ANKRD17
METTL14,DNAJB14
METTL14,HERC5
METTL14,COPS4
METTL14,MAD2L1
MFSD8,DAPP1
MFSD8,CDS1
MGST2,CXCL1
MGST2,FGF2
MGST2,HERC3
MGST2,LARP1B
MGST2,ANKRD50
MGST2,BANK1
MGST2,LSM6
MMAA,MGST2
MMAA,INTS12
MMRN1,CFI
MRPL1,HERC5
MRPL1,ANXA5
MRPS18C,BMP2K
NAA15,EIF4E
NAA15,LARP1B
NAAA,CDKL2
NAAA,C4orf3
NAP1L5,HERC3
NAP1L5,CASP6
NDUFC1,NAAA
NFKB1,ELF2
NFKB1,MTHFD2L
NFKB1,CXCL1
NFKB1,ANAPC10
NFKB1,C4orf3
NFKB1,ANK2
NPNT,FRAS1
NPNT,ANXA3
NUDT9,COQ2
NUDT9,LSM6
NUDT9,ADH1C
NUP54,BBS12
NUP54,CFI
NUP54,CYP2U1
OSTC,NAA15
OSTC,NAP1L5
OSTC,EIF4E
OSTC,FGF2
OSTC,BMP3
OSTC,METAP1
OSTC,ENOPH1
OSTC,ANAPC10
OSTC,NUP54
OSTC,INTS12
OSTC,CCNI
OSTC,ANKRD17
OSTC,BTC
OTUD4,ELF2
OTUD4,HHIP
PAPSS1,HPSE
PAPSS1,ANXA3
PAPSS1,MMRN1
PAQR3,ARSJ
PAQR3,ANXA3
PAQR3,NFKB1
PAQR3,HSD17B11
PAQR3,METTL14
PARM1,HSPA4L
PARM1,MANBA
PARM1,MMRN1
PARM1,CASP6
PARM1,CXCL10
PARM1,CFI
PARM1,CDKL2
PARM1,ANXA3
PARM1,COPS4
PCDH18,CFI
PCDH18,MGST2
PCDH18,FAT4
PCDH18,NAP1L5
PCDH18,AFF1
PDE5A,CYP2U1
PDE5A,FAT4
PDE5A,ANKRD50
PDE5A,COX18
PDE5A,PCDH18
PDE5A,LSM6
PDE5A,HERC3
PDE5A,HADH
PDLIM5,FGF2
PDLIM5,CXCL3
PDLIM5,INTU
PDLIM5,C4orf3
PDLIM5,COPS4
PF4,BTC
PF4,CXCL5
PGRMC2,OSTC
PGRMC2,FGF2
PGRMC2,MANBA
PGRMC2,LSM6
PGRMC2,NFKB1
PGRMC2,ELOVL6
PGRMC2,MFSD8
PGRMC2,BMP2K
PGRMC2,METAP1
PGRMC2,GAR1
PKD2,ANK2
PKD2,PDLIM5
PKD2,COX18
PKD2,FGF2
PKD2,NPNT
PKD2,OSTC
PKD2,INPP4B
PKD2,PDE5A
PKD2,ADH5
PKD2,HHIP
PKD2,MMRN1
PLA2G12A,LSM6
PLA2G12A,PARM1
PLA2G12A,LIN54
PLA2G12A,NFKB1
PLA2G12A,CAMK2D
PLAC8,ANXA3
PLAC8,HPSE
PLAC8,CXCL1
PLAC8,LSM6
PLK4,C4orf3
PLK4,CXCL9
PLK4,MAD2L1
PLK4,BMP3
PPBP,CXCL5
PPBP,BTC
PPBP,PF4
PPBP,BMP2K
PPM1K,NFKB1
PPM1K,ANXA5
PPM1K,LSM6
PPM1K,MAPK10
PPM1K,PCDH18
PPM1K,EXOSC9
PPM1K,INTS12
