Gene_1,Gene_2
ADH1C,ADH1B
ANKRD17,ANAPC10
ANKRD50,ALPK1
ANTXR2,AFF1
ARSJ,AP1AR
ARSJ,ANXA3
BANK1,ANXA5
BANK1,ARHGAP24
BBS7,ALPK1
BMP2K,ANXA3
C4orf3,BDH2
C4orf3,ANTXR2
C4orf33,ADH1B
CASP6,AIMP1
CCNA2,ALPK1
CCNI,C4orf33
CCNI,C4orf3
CDKL2,ANAPC10
CDKL2,CAMK2D
CFI,CASP6
CFI,ANK2
CFI,CCNI
CISD2,ADH1C
COQ2,COPS4
COX18,CISD2
COX18,AFF1
CXCL1,CCNI
CXCL11,BMP2K
CXCL11,CXCL10
CXCL3,CXCL2
CXCL3,CXCL1
CXCL3,ANKRD17
CXCL5,CXCL3
CXCL9,CXCL10
CYP2U1,ANK2
DAPP1,BMP2K
DAPP1,ANKRD17
DAPP1,ALPK1
DKK2,ANXA3
EIF4E,C4orf33
EIF4E,CASP6
EIF4E,CXCL2
ELF2,BANK1
ELMOD2,CCNI
ELMOD2,COPS4
ELOVL6,CYP2U1
EMCN,C4orf3
EMCN,BTC
EMCN,COPS4
ENPEP,ABCG2
EXOSC9,C4orf3
EXOSC9,ANKRD17
FAM13A,COQ2
FAM13A,ELF2
FAT4,ANTXR2
FAT4,BBS12
FGF2,ANK2
FGF2,ANKRD50
FGF2,ANKRD17
G3BP2,CCNA2
GAB1,CISD2
GAR1,G3BP2
GPRIN3,ANXA5
GPRIN3,G3BP2
GPRIN3,CAMK2D
GPRIN3,AP1AR
GPRIN3,ABCG2
GPRIN3,BMP2K
GSTCD,BTC
GYPE,FRAS1
HADH,C4orf3
HADH,ELMOD2
HELQ,COPS4
HELQ,ANKRD50
HERC3,CASP6
HERC3,C4orf33
HERC6,HERC5
HHIP,GAB1
HHIP,FRAS1
HHIP,CXCL2
HPGDS,BMP2K
HPGDS,BANK1
HPGDS,ELF2
HPGDS,BBS7
HPGDS,BDH2
HPSE,ANTXR2
HPSE,BMP2K
HPSE,ABCG2
HSD17B11,CFI
HSPA4L,ARSJ
HSPA4L,ADH1C
HSPA4L,HHIP
INPP4B,CNOT6L
INTS12,CXCL10
INTS12,BMP2K
INTS12,ANXA5
INTS12,GAR1
INTS12,ARHGAP24
INTU,CXCL9
INTU,COQ2
INTU,HSPA4L
KLHL8,ANTXR2
KLHL8,COX18
KLHL8,ELF2
LARP1B,FGF2
LARP7,DNAJB14
LEF1,EMCN
LSM6,HERC6
LSM6,ABCG2
LSM6,CFI
MAD2L1,G3BP2
MAD2L1,CCNA2
MAML3,ANTXR2
MAML3,FRAS1
MANBA,HERC5
MANBA,GPRIN3
MANBA,COQ2
MANBA,INTS12
MANBA,HERC6
MANBA,CFI
MAPK10,INTU
MAPK10,BTC
METAP1,EIF4E
METTL14,GYPE
METTL14,FAT4
METTL14,DNAJB14
MFSD8,MANBA
MGST2,CCNI
MGST2,LSM6
MMAA,COPS4
MMAA,HPSE
MMRN1,ABCG2
MMRN1,EIF4E
MRPL1,BANK1
MRPL1,FAM13A
MRPS18C,AFF1
MRPS18C,MAML3
NAA15,ANKRD17
NAA15,EXOSC9
NAA15,FGF2
NAA15,GAR1
NAAA,HERC5
NAAA,CCNI
NAP1L5,BBS12
NAP1L5,ANXA5
NAP1L5,C4orf33
NAP1L5,ANK2
NDUFC1,LARP7
NDUFC1,CASP6
NFKB1,CDKL2
NFKB1,AIMP1
NFKB1,MGST2
NFKB1,HADH
NFKB1,EXOSC9
NFKB1,ELF2
NPNT,ANK2
NPNT,ARSJ
NPNT,BMP2K
NPNT,ADH1B
NPNT,ALPK1
NUDT9,BMP2K
OSTC,COPS4
OSTC,AIMP1
OSTC,ANAPC10
OSTC,ELMOD2
OSTC,CCNI
OSTC,BTC
OTUD4,ELMOD2
PAPSS1,CCNI
PAQR3,LARP7
PAQR3,PAPSS1
PARM1,ANXA3
PARM1,GYPE
PCDH18,HERC6
PCDH18,KLHL8
PCDH18,HERC5
PCDH18,BBS7
