Gene_1,Gene_2
ADH5,ABCG2
AIMP1,ADH5
ALPK1,ADH5
ALPK1,ABCE1
ALPK1,AIMP1
ANKRD17,ALPK1
ANKRD17,AIMP1
ANKRD50,ADH5
ANKRD50,ALPK1
ANTXR2,ALPK1
ANTXR2,ADH5
ANXA5,ALPK1
AP1AR,ALPK1
ARSJ,AP1AR
ARSJ,ALPK1
BBS12,ANK2
BBS7,ANTXR2
BBS7,ANAPC10
BBS7,ARSJ
BBS7,ALPK1
BBS7,AP1AR
BDH2,ABCG2
BDH2,ADH5
BDH2,AIMP1
BDH2,ANTXR2
BDH2,ANKRD50
BMP2K,AP1AR
BTC,ALPK1
C4orf3,ALPK1
CAMK2D,ADH5
CAMK2D,ALPK1
CAMK2D,BBS7
CAMK2D,AP1AR
CAMK2D,C4orf36
CASP6,ANK2
CASP6,BBS7
CCNA2,ABCG2
CCNA2,AP1AR
CCNA2,ANAPC10
CCNA2,AIMP1
CCNA2,BTC
CCNA2,BDH2
CCNA2,ANXA3
CCNG2,CAMK2D
CCNG2,BBS7
CCNG2,BTC
CCNG2,ALPK1
CCNG2,ADH5
CCNG2,AP1AR
CCNG2,ANTXR2
CCNI,ALPK1
CCNI,C4orf33
CCNI,C4orf3
CDKL2,BDH2
CDS1,CCNA2
COPS4,CCNA2
COPS4,BBS7
COPS4,ANAPC10
COPS4,CISD2
COPS4,ADH5
COX18,CCNG2
CXCL1,BDH2
CXCL1,ANKRD50
CXCL1,ADH5
CXCL1,ABCG2
CXCL1,ARHGAP24
CXCL1,CDKL2
CXCL1,ANXA3
CXCL11,CXCL10
CXCL11,ALPK1
CXCL2,CXCL1
CXCL2,CCNA2
CXCL2,BBS12
CXCL3,CDS1
CXCL3,CXCL2
CXCL5,ALPK1
CXCL5,CASP6
CXCL5,BBS12
CYP2U1,BDH2
CYP2U1,BBS7
CYP2U1,ANTXR2
CYP2U1,CCNG2
CYP2U1,ADH5
CYP2U1,ALPK1
CYP2U1,COPS4
DAPP1,CXCL2
DKK2,ANTXR2
DNAJB14,CCNA2
DNAJB14,CAMK2D
DNAJB14,AP1AR
DNAJB14,BMP2K
DNAJB14,C4orf36
DNAJB14,BBS7
DNAJB14,ALPK1
DNAJB14,CCNG2
DNAJB14,ANKRD50
EIF4E,CAMK2D
EIF4E,ABCE1
EIF4E,ALPK1
EIF4E,AP1AR
EIF4E,AIMP1
EIF4E,CASP6
EIF4E,BBS7
EIF4E,ANKRD17
EIF4E,ARSJ
ELF2,CCNA2
ELF2,DNAJB14
ELF2,BBS7
ELF2,BBS12
ELF2,ALPK1
ELMOD2,COX18
ELMOD2,CAMK2D
ELMOD2,CISD2
ELMOD2,CCNG2
ELMOD2,BBS7
ELMOD2,CYP2U1
ELMOD2,COPS4
ELMOD2,ANAPC10
ELMOD2,AP1AR
ELMOD2,DNAJB14
ELMOD2,BMP2K
EMCN,ALPK1
EMCN,DKK2
ENOPH1,ALPK1
ENOPH1,CAMK2D
ENOPH1,ELMOD2
ENOPH1,COX18
ENOPH1,AP1AR
ENOPH1,ANAPC10
ENOPH1,C4orf36
ENOPH1,COPS4
ENOPH1,CCNG2
ENOPH1,ANKRD17
ENPEP,ALPK1
FAM13A,CCNA2
FAM13A,CXCL1
FAT4,ARSJ
FAT4,CCNG2
FAT4,ALPK1
FAT4,BDH2
FAT4,BBS7
FAT4,ELF2
FAT4,CCNA2
FGF2,BBS7
FGF2,FAT4
FGF2,EIF4E
FGF2,ALPK1
FGF2,ELF2
FGF2,CASP6
FGF2,CCNA2
FGF2,BBS12
FGF2,ARSJ
FRAS1,CXCL1
G3BP2,C4orf36
G3BP2,CCNA2
G3BP2,BBS7
G3BP2,EIF4E
GAB1,CXCL1
GAB1,CYP2U1
GAB1,ANXA3
GAB1,ANKRD50
GAB1,ADH5
GAB1,FAT4
GAB1,CCNG2
GAB1,DNAJB14
GAB1,ALPK1
GAB1,BBS7
GAB1,BDH2
GAB1,ANTXR2
GAR1,ADH1B
GAR1,ALPK1
GAR1,ABCE1
GAR1,G3BP2
GAR1,EIF4E
GPRIN3,BMP2K
GSTCD,AP1AR
GSTCD,ALPK1
GSTCD,CCNG2
GSTCD,DNAJB14
GSTCD,BBS7
GYPE,AFF1
GYPE,GAR1
GYPE,CXCL1
GYPE,ABCE1
GYPE,ELF2
HADH,EMCN
HADH,CNOT6L
HADH,DKK2
HELQ,ELMOD2
HELQ,DNAJB14
HELQ,CXCL1
HERC3,ANKRD50
HERC3,DNAJB14
HERC3,ADH5
HERC3,GAB1
HERC3,BBS7
HERC3,ALPK1
HERC3,CCNG2
HERC3,FAT4
HERC3,GSTCD
HERC3,AP1AR
HERC6,EIF4E
HERC6,AP1AR
HERC6,ELF2
HERC6,FGF2
HERC6,GAR1
HERC6,ABCE1
HHIP,CDKL2
HHIP,DAPP1
HHIP,CXCL1
HHIP,BBS12
HHIP,ANXA3
HNRNPD,DAPP1
HNRNPD,COQ2
HNRNPD,GPRIN3
HPGDS,COX18
HPGDS,CCNG2
HPGDS,AFF1
HPGDS,FAM13A
HPGDS,GSTCD
HPGDS,HELQ
HPGDS,ELMOD2
HPSE,BMP2K
HPSE,COQ2
HSD17B11,CDKL2
HSD17B11,CXCL1
HSD17B11,BDH2
HSD17B11,ADH5
HSD17B11,ANKRD50
HSPA4L,CXCL3
HSPA4L,CXCL2
HSPA4L,CDKL2
HSPA4L,HSD17B11
HSPA4L,ANXA3
HSPA4L,GPRIN3
HSPA4L,HHIP
HSPA4L,GYPE
IL15,ENOPH1
IL15,CCNG2
IL15,DNAJB14
IL15,CCNA2
IL15,AP1AR
INPP4B,ANXA3
INPP4B,ANKRD50
INPP4B,GYPE
INPP4B,CDKL2
INPP4B,HHIP
INPP4B,CXCL3
INPP4B,CXCL2
INPP4B,HSPA4L
INTS12,DAPP1
INTU,BTC
INTU,CCNA2
INTU,ARSJ
INTU,BBS7
INTU,ALPK1
INTU,INPP4B
INTU,HSPA4L
INTU,GYPE
INTU,ELMOD2
INTU,AP1AR
KLHL8,CCNG2
KLHL8,DNAJB14
KLHL8,ANK2
KLHL8,CAMK2D
LARP1B,HERC6
LARP1B,GYPE
LARP1B,BBS12
LARP1B,HPGDS
LARP1B,EXOSC9
LARP1B,ABCE1
LARP7,GAR1
LARP7,CCNI
LEF1,HELQ
LEF1,CAMK2D
LEF1,ELMOD2
LEF1,COX18
LEF1,ANXA3
LEF1,INTU
LEF1,HSD17B11
LEF1,DNAJB14
LEF1,AP1AR
LEF1,CDKL2
LEF1,CXCL3
LEF1,ANAPC10
LEF1,HERC3
LEF1,GSTCD
LEF1,ENOPH1
LEF1,ABCG2
LEF1,AIMP1
LEF1,BTC
LEF1,ANKRD50
LEF1,INTS12
LEF1,ADH5
LEF1,FAT4
LEF1,CCNG2
LEF1,EIF4E
LEF1,CISD2
LEF1,ANKRD17
LEF1,BDH2
LEF1,BBS7
LEF1,IL15
LEF1,CYP2U1
LEF1,COPS4
LEF1,GAB1
LEF1,FAM13A
LEF1,G3BP2
LEF1,HADH
LIN54,GAB1
LIN54,ANAPC10
LIN54,ENOPH1
LIN54,C4orf36
LIN54,LEF1
LIN54,ELMOD2
LIN54,CYP2U1
LIN54,KLHL8
LIN54,BBS7
LIN54,BDH2
LIN54,CCNG2
LIN54,AP1AR
LSM6,ANK2
MAD2L1,CCNA2
MAD2L1,DNAJB14
MAD2L1,G3BP2
MAD2L1,AP1AR
MAD2L1,CAMK2D
MAD2L1,ELMOD2
MAD2L1,COX18
MAD2L1,CXCL2
MAD2L1,ANAPC10
MAD2L1,LEF1
MAD2L1,INTU
MAD2L1,GSTCD
MAD2L1,BTC
MAD2L1,LIN54
MAD2L1,CCNG2
MAD2L1,EIF4E
MAD2L1,ALPK1
MAD2L1,IL15
MAD2L1,COPS4
MAD2L1,ENOPH1
MAML3,ABCE1
MAML3,LEF1
MAML3,CXCL1
MANBA,ELF2
MANBA,GAR1
MANBA,ABCE1
MANBA,LARP1B
MANBA,INPP4B
MANBA,FGF2
MAPK10,DNAJB14
MAPK10,CXCL2
MAPK10,CXCL3
MAPK10,ADH1C
MAPK10,CDS1
MAPK10,GPRIN3
METAP1,EMCN
METAP1,CXCL2
METTL14,EIF4E
METTL14,ELMOD2
METTL14,BBS7
METTL14,LEF1
METTL14,DNAJB14
METTL14,HELQ
METTL14,HERC3
METTL14,GSTCD
METTL14,BMP2K
METTL14,IL15
METTL14,C4orf36
METTL14,INTU
METTL14,GAB1
METTL14,CYP2U1
METTL14,MAD2L1
METTL14,CCNG2
METTL14,LIN54
METTL14,ADH5
MFSD8,HPGDS
MFSD8,CAMK2D
MFSD8,HELQ
MFSD8,LIN54
MFSD8,INTU
MFSD8,COX18
MFSD8,DNAJB14
MFSD8,AP1AR
MFSD8,ARSJ
MFSD8,HERC3
MFSD8,ELMOD2
MFSD8,ENOPH1
MFSD8,LEF1
MFSD8,MAD2L1
MFSD8,IL15
MFSD8,BBS7
MFSD8,METTL14
MFSD8,CCNG2
MFSD8,BMP2K
MGST2,FGF2
MGST2,FAT4
MGST2,FAM13A
MGST2,IL15
MGST2,GSTCD
MGST2,INTU
MGST2,AFF1
MGST2,ABCE1
MMAA,ELMOD2
MMAA,MFSD8
MMAA,DNAJB14
MMAA,LEF1
MMAA,MAD2L1
MMAA,METTL14
MMRN1,ALPK1
MRPL1,DNAJB14
MRPL1,MFSD8
MRPL1,ELMOD2
MRPL1,CAMK2D
MRPL1,AP1AR
MRPL1,CCNG2
MRPL1,EIF4E
MRPL1,METTL14
MRPL1,ALPK1
MRPL1,MAD2L1
MRPL1,COPS4
MRPS18C,AFF1
MRPS18C,CNOT6L
MRPS18C,INTU
MTHFD2L,AP1AR
MTHFD2L,MGST2
MTHFD2L,EIF4E
MTHFD2L,HERC6
MTHFD2L,BBS7
MTHFD2L,ALPK1
MTHFD2L,MANBA
MTHFD2L,LEF1
MTHFD2L,CCNA2
MTHFD2L,BBS12
MTHFD2L,LARP1B
NAA15,MTHFD2L
NAA15,GAR1
NAA15,BBS7
NAA15,ANKRD17
NAA15,ARSJ
NAA15,LEF1
NAA15,LARP1B
NAA15,GYPE
NAA15,MANBA
NAA15,FGF2
NAA15,ALPK1
NAA15,HERC6
NAA15,METTL14
NAA15,ELF2
NAA15,ABCE1
NAA15,EIF4E
NAA15,CAMK2D
NAA15,AP1AR
NAA15,DNAJB14
NAA15,G3BP2
NAAA,MTHFD2L
NAAA,ABCE1
NAAA,NAA15
NAP1L5,CCNA2
NAP1L5,LSM6
NDUFC1,GPRIN3
NFKB1,GAB1
NFKB1,CCNG2
NFKB1,COPS4
NFKB1,EXOSC9
NFKB1,METAP1
NFKB1,FAM13A
NFKB1,KLHL8
NFKB1,COX18
NFKB1,ELMOD2
NFKB1,CASP6
NFKB1,HELQ
NFKB1,LIN54
NFKB1,BBS12
NFKB1,MANBA
NFKB1,HADH
NFKB1,MFSD8
NFKB1,HERC5
NPNT,ANXA3
NPNT,CCNA2
NPNT,GAR1
NPNT,MAD2L1
NPNT,NDUFC1
NUDT9,LARP1B
NUDT9,ELF2
NUDT9,CDKL2
NUDT9,NAA15
NUDT9,BMP2K
NUDT9,CNOT6L
NUDT9,INPP4B
NUDT9,AFF1
NUP54,CCNA2
NUP54,MRPL1
NUP54,GSTCD
NUP54,HERC6
NUP54,MTHFD2L
NUP54,MAD2L1
NUP54,CCNI
NUP54,BBS7
NUP54,EIF4E
NUP54,ALPK1
NUP54,NAA15
NUP54,HERC3
NUP54,ARSJ
NUP54,AP1AR
NUP54,DNAJB14
NUP54,MGST2
NUP54,MFSD8
NUP54,G3BP2
NUP54,BBS12
OSTC,ENOPH1
OSTC,ELMOD2
OSTC,C4orf36
OSTC,MAML3
OSTC,GYPE
OSTC,HPGDS
OTUD4,MMAA
OTUD4,GAB1
OTUD4,COPS4
OTUD4,CYP2U1
OTUD4,MRPL1
OTUD4,KLHL8
OTUD4,COX18
OTUD4,MAD2L1
OTUD4,METTL14
OTUD4,DNAJB14
OTUD4,MFSD8
OTUD4,HELQ
OTUD4,G3BP2
OTUD4,EXOSC9
OTUD4,CISD2
OTUD4,ADH5
OTUD4,ELMOD2
OTUD4,CCNG2
OTUD4,LIN54
PAPSS1,G3BP2
PAPSS1,ANKRD50
PAPSS1,ADH5
PAPSS1,LIN54
PAPSS1,CCNG2
PAPSS1,METTL14
PAPSS1,ALPK1
PAPSS1,MAD2L1
PAPSS1,OTUD4
PAPSS1,LEF1
PAPSS1,ENOPH1
PAPSS1,HERC3
PAPSS1,AP1AR
PAPSS1,DNAJB14
PAPSS1,HSD17B11
PAPSS1,MFSD8
PAPSS1,COX18
PAPSS1,ELMOD2
PAPSS1,NUP54
PAPSS1,GSTCD
PAPSS1,MMAA
PAQR3,CYP2U1
PAQR3,ARSJ
PAQR3,LEF1
PAQR3,OTUD4
PAQR3,COPS4
PAQR3,ADH5
PAQR3,LIN54
PAQR3,CCNG2
PAQR3,EIF4E
PAQR3,NAA15
PAQR3,ENOPH1
PAQR3,MRPL1
PAQR3,METTL14
PAQR3,CCNA2
PAQR3,GSTCD
PAQR3,AP1AR
PAQR3,MAD2L1
PAQR3,IL15
PAQR3,HERC3
PAQR3,PAPSS1
PAQR3,ALPK1
PAQR3,CAMK2D
PAQR3,BBS7
PAQR3,ELMOD2
PAQR3,MFSD8
PAQR3,INTU
PAQR3,DNAJB14
PAQR3,NUP54
PARM1,LARP7
PARM1,CCNG2
PARM1,INPP4B
PARM1,BBS7
PARM1,CYP2U1
PARM1,COPS4
PARM1,ELF2
PARM1,MRPL1
PARM1,FRAS1
PARM1,ARSJ
PARM1,EMCN
PARM1,FGF2
PARM1,HERC3
PARM1,INTU
PCDH18,NFKB1
PCDH18,OTUD4
PCDH18,PARM1
PCDH18,MTHFD2L
PDE5A,NFKB1
PDE5A,BTC
PDE5A,GAB1
PDE5A,METTL14
PDE5A,ALPK1
PDE5A,ANTXR2
PDE5A,BDH2
PDE5A,PCDH18
PDE5A,CYP2U1
PDE5A,DNAJB14
PDE5A,CCNG2
PDE5A,LEF1
PDE5A,OTUD4
PDE5A,ADH5
PDE5A,PARM1
PDE5A,ANKRD50
PDE5A,FAT4
PDLIM5,HHIP
PDLIM5,CDKL2
PDLIM5,CASP6
PDLIM5,ELF2
PDLIM5,MANBA
PDLIM5,NUDT9
PDLIM5,INPP4B
PDLIM5,NAA15
PDLIM5,HERC6
PDLIM5,ALPK1
PDLIM5,FGF2
PDLIM5,GYPE
PF4,MAD2L1
PF4,CCNA2
PF4,DAPP1
PF4,HSPA4L
PGRMC2,ALPK1
PGRMC2,ANKRD17
PGRMC2,MANBA
PGRMC2,LEF1
PGRMC2,AIMP1
PGRMC2,CCNA2
PKD2,FGF2
PKD2,ANTXR2
PKD2,ALPK1
PKD2,CCNA2
PKD2,MGST2
PKD2,FAT4
PKD2,PARM1
PKD2,PDE5A
PLA2G12A,CYP2U1
PLA2G12A,KLHL8
PLA2G12A,MAD2L1
PLA2G12A,ADH5
PLA2G12A,PAQR3
PLA2G12A,OTUD4
PLA2G12A,ENOPH1
PLA2G12A,LIN54
PLA2G12A,CCNG2
PLA2G12A,ALPK1
PLA2G12A,COPS4
PLA2G12A,LEF1
PLA2G12A,PAPSS1
PLA2G12A,ANAPC10
PLA2G12A,AP1AR
PLA2G12A,MFSD8
PLA2G12A,COX18
PLA2G12A,ELMOD2
PLA2G12A,CAMK2D
PLA2G12A,CISD2
PLA2G12A,MMAA
PLA2G12A,BBS7
PLAC8,CDS1
PLAC8,AFF1
PLK4,ALPK1
PLK4,HSPA4L
PLK4,INTU
PLK4,NPNT
PLK4,MAD2L1
PLK4,CXCL2
PLK4,PF4
PLK4,PARM1
PPA2,CCNI
PPBP,PF4
PPM1K,EIF4E
PPM1K,GAR1
PPM1K,LEF1
PPM1K,BTC
PPP3CA,PPM1K
PPP3CA,ALPK1
PPP3CA,HERC6
PRDM5,MGST2
PRDM5,MFSD8
PRDM5,DNAJB14
PRDM5,ANKRD50
PRDM5,HERC3
PRDM5,AP1AR
PRDM5,PAQR3
PRDM5,FAT4
PRDM5,PDE5A
PRDM5,CCNG2
PRDM5,MRPS18C
PRDM5,ALPK1
PRDM5,PARM1
PRDM5,BBS7
PRDM5,IL15
PRDM5,GAB1
PRDM5,LEF1
PRDM5,CXCL1
PRDM5,BDH2
PRDM8,DNAJB14
PRDM8,CDKL2
PRDM8,HERC3
PRDM8,GSTCD
PRDM8,ABCG2
PRDM8,GAB1
PRDM8,PDE5A
PRDM8,METTL14
PRDM8,ADH5
PRDM8,MAML3
PRDM8,ANKRD50
PRDM8,PRDM5
PRDM8,PAPSS1
PRDM8,ANXA3
PRDM8,HSD17B11
PRKG2,PDLIM5
PRKG2,INPP4B
PRKG2,HSPA4L
PRSS12,BTC
PRSS12,ELOVL6
PRSS12,ADH1C
PRSS12,PLAC8
PTPN13,PRDM8
PTPN13,CDKL2
PTPN13,CXCL1
PTPN13,LEF1
PTPN13,HSD17B11
RAB33B,OTUD4
RAB33B,GAB1
RAB33B,BBS7
RAB33B,PDE5A
RAB33B,LIN54
RAB33B,NFKB1
RAB33B,LEF1
RAB33B,CXCL1
RAB33B,CYP2U1
RAB33B,ADH5
RAB33B,ANAPC10
RAP1GDS1,MFSD8
RAP1GDS1,MMAA
RASGEF1B,CXCL3
