Gene_1,Gene_2
ABCE1,NOCT
ABCG2,MMRN1
ABCG2,ANXA5
ABCG2,SEPTIN11
ABCG2,LARP1B
ABCG2,BLTP1
ABCG2,GTF2IP12
ABCG2,ABHD18
ABCG2,MFSD8
ABCG2,SMAD1
ABCG2,ZGRF1
ABCG2,H2AZ1
ABHD18,ANXA5
ABHD18,PYURF
ABHD18,ANTXR2
ABHD18,INTU
ABHD18,HNRNPDL
ABHD18,SEC24B-AS1
ABHD18,CCNI
ABHD18,H2AZ1
ABHD18,C4orf3
ABHD18,SEPTIN7P14
ABHD18,SEPTIN11
ABHD18,OSTC
ABHD18,PGRMC2
ABHD18,SPRY1
ABHD18,GTF2IP12
ABHD18,ARHGEF38
ABHD18,BLTP1
ABRAXAS1,OTUD4
ABRAXAS1,PCDH18
ABRAXAS1,WDFY3-AS2
ABRAXAS1,ADH1C
ABRAXAS1,HNRNPDL
ABRAXAS1,FAM13A
ABRAXAS1,CCNI
ABRAXAS1,NUDT6
ABRAXAS1,LARP1B
ABRAXAS1,CNOT6L
ABRAXAS1,MAML3
ABRAXAS1,EIF4E
ABRAXAS1,INPP4B
ABRAXAS1,ELMOD2
ABRAXAS1,NAA15
ABRAXAS1,FLJ20021
ABRAXAS1,NOCT
ADH1C,CDS1
ADH1C,FAM47E
ADH5,LAMTOR3
ADH5,ABCE1
ADH5,HADH
ADH5,OTUD4
ADH5,INTU
ADH5,CISD2
ADH5,MGST2
AFF1,PGRMC2
ALPK1,ABHD18
ALPK1,SEPTIN7P14
ALPK1,PGRMC2
ALPK1,GTF2IP12
ALPK1,CCNI
ALPK1,GPRIN3
ALPK1,INTU
ALPK1,ANTXR2
ALPK1,PYURF
ALPK1,C4orf3
ANAPC10,LAMTOR3
ANAPC10,PRDM8
ANAPC10,PYURF
ANAPC10,LSM6
ANAPC10,ADH5
ANAPC10,C4orf3
ANAPC10,CISD2
ANAPC10,GTF2IP12
ANAPC10,PPA2
ANAPC10,AIMP1
ANAPC10,MGST2
ANAPC10,H2AZ1
ANAPC10,INTU
ANK2,SEC24D
ANK2,PKD2
ANK2,CFI
ANK2,HHIP
ANK2,GAB1
ANK2,ANXA3
ANK2,NPNT
ANK2,UNC5C
ANK2,SPRY1
ANK2,PRKG2
ANK2,CDS1
ANK2,TSPAN5
ANK2,PPP3CA
ANK2,SLC39A8
ANKRD17,MGST2
ANKRD17,PGRMC2
ANKRD17,SMARCAD1
ANKRD17,NUDT6
ANKRD17,C4orf3
ANKRD17,CISD2
ANKRD17,LIN54
ANKRD17,SEC24B
ANKRD17,LAMTOR3
ANKRD17,OTUD4
ANKRD17,ELF2
ANKRD17,AFF1
ANKRD17,NDUFC1
ANKRD17,FLJ20021
ANKRD50,SLC39A8
ANKRD50,LIN54
ANKRD50,HNRNPDL
ANKRD50,PCDH18
ANKRD50,ABCE1
ANTXR2,ARHGEF38
ANXA3,PYURF
ANXA3,ARHGAP24
ANXA3,SPP1
ANXA3,SHROOM3
ANXA3,TSPAN5
ANXA3,PRKG2
ANXA3,PLAC8
ANXA3,BMP2K
ANXA3,CAMK2D
ANXA3,CDKL2
ANXA3,SLC39A8
ANXA3,HPSE
ANXA3,PPM1K
ANXA3,NPNT
ANXA5,CXCL5
ANXA5,MAPK10
ANXA5,THAP9
ANXA5,INTU
ANXA5,LAMTOR3
ANXA5,MGST2
ANXA5,AFF1
AP1AR,USP38
AP1AR,NUDT6
AP1AR,ELF2
AP1AR,ZNF330
AP1AR,ZNF827
AP1AR,GPRIN3
AP1AR,OTUD4
AREG,SHROOM3
AREG,HNRNPDL
AREG,RASGEF1B
AREG,NOCT
AREG,USP53
AREG,COX18
AREG,ABCE1
AREG,PCDH18
ARSJ,FAM13A
BBS12,AREG
BBS12,NAP1L5
BBS12,HNRNPDL
BBS12,CDS1
BBS12,ABCE1
BBS12,NOCT
BBS12,ZGRF1
BBS12,EXOSC9
BLTP1,PPM1K
BLTP1,ARHGEF38
BLTP1,PGRMC2
BLTP1,CISD2
BLTP1,SEPTIN11
BLTP1,CDKL2
BLTP1,PYURF
BLTP1,LAMTOR3
BLTP1,INTU
BLTP1,THAP9
BLTP1,SEC24B-AS1
BLTP1,OSTC
BLTP1,ANXA5
BLTP1,AFF1
BLTP1,GTF2IP12
BLTP1,MGST2
BLTP1,SEPTIN7P14
BLTP1,CCNI
BMP2K,HPSE
BMP2K,SLC39A8
BMP2K,SHROOM3
BMP2K,LINC01094
BMP3,SLC39A8
BMP3,ARHGEF38
BMP3,CDKL2
BMP3,WDFY3-AS2
BTC,TRMT10A
BTC,FAM47E
BTC,SHROOM3
BTC,CDS1
BTC,MAPK10
BTC,GPRIN3
BTC,HADH
BTC,SPRY1
BTC,MCUB
BTC,PRSS12
C4orf3,CDKL2
C4orf3,PYURF
C4orf3,INTU
C4orf3,ARHGEF38
C4orf3,PGRMC2
C4orf3,CCNI
C4orf3,GTF2IP12
C4orf36,LARP1B
CASP6,ADH5
CASP6,CISD2
CASP6,LAMTOR3
CASP6,NFKB1
CASP6,FGF2
CASP6,PKD2
CCNA2,MAD2L1
CCNA2,GAR1
CCNG2,PCDH18
CCNG2,LIN54
CCNG2,HNRNPDL
CCNG2,INTU
CCNG2,KLHL8
CCNG2,MANBA
CCNG2,CAMK2D
CCNG2,CCNI
CCNG2,LARP1B
CCNG2,CNOT6L
CCNG2,SLC10A7
CCNG2,ZGRF1
CCNG2,ABHD18
CCNG2,MAML3
CCNG2,ELMOD2
CCNG2,NAA15
CCNG2,G3BP2
CCNG2,PDE5A
CCNG2,SGMS2
CCNG2,ABRAXAS1
CCNG2,WDFY3-AS2
CCNG2,HERC5
CCNG2,FAT4
CCNG2,DNAJB14
CCNG2,EIF4E
CCNG2,TRAM1L1
CCNG2,ABCG2
CCNG2,GAR1
CCNG2,SETD7
CCNG2,MTHFD2L
CCNG2,ANTXR2
CCNI,WDFY3-AS2
CCNI,ANTXR2
CCNI,HNRNPDL
CCNI,PGRMC2
CCNI,INTU
CDKL2,SLC39A8
CDKL2,ARHGEF38
CDS1,FAM47E
CDS1,ARHGEF38
CDS1,BMP3
CDS1,SHROOM3
CDS1,IL15
CDS1,CDKL2
CFI,PPM1K
CFI,SLC39A8
CFI,FAM47E
CFI,MMRN1
CFI,TSPAN5
CFI,SMAD1
CFI,AIMP1
CFI,RASGEF1B
CFI,NPNT
CFI,ANXA3
CFI,OSTC
CFI,FAM241A
CFI,SPRY1
CFI,MCUB
CFI,DKK2
CFI,PLAC8
CFI,BDH2
CFI,SEC24D
CISD2,LINC01094
CISD2,SEC24B
CISD2,INTU
CISD2,OTUD4
CISD2,SLC10A7
CISD2,MGST2
CISD2,AFF1
CISD2,COX18
CISD2,NOCT
CISD2,HPSE
CISD2,LAMTOR3
CISD2,GTF2IP12
CNOT6L,SLC10A7
CNOT6L,AIMP1
CNOT6L,LIN54
CNOT6L,SEC24B
CNOT6L,AFF1
CNOT6L,CCNI
COPS4,ARHGEF38
COPS4,AFF1
COPS4,SCOC
COPS4,PYURF
COPS4,ANAPC10
COPS4,PPA2
COPS4,PRDM8
COPS4,NDUFC1
COPS4,ENOPH1
COPS4,ZGRF1
COPS4,MGST2
COPS4,MFSD8
COPS4,ALPK1
COPS4,LINC02615
COPS4,H2AZ1
COPS4,ADH5
COPS4,BLTP1
COPS4,LARP1B
COPS4,ABHD18
COPS4,C4orf3
COPS4,GTF2IP12
COPS4,TET2
COPS4,LAMTOR3
COPS4,THAP6
COPS4,SCARB2
COPS4,ANKRD17
COPS4,INTU
COPS4,HNRNPDL
COPS4,THAP9-AS1
COPS4,ANXA5
COPS4,SEPTIN7P14
COPS4,FAM13A
COPS4,CCNI
COQ2,BLTP1
COQ2,OSTC
COQ2,BMP2K
COQ2,ANXA5
COQ2,GPRIN3
COQ2,LINC01094
COQ2,WDFY3-AS2
COQ2,LAMTOR3
COQ2,H2AZ1
COQ2,MGST2
COQ2,CISD2
COQ2,MCUB
COQ2,INTU
COQ2,FGF2
COQ2,MANBA
COQ2,RNF150
COQ2,EMCN
COQ2,PKD2
COQ2,SYNPO2
COQ2,SPARCL1
COQ2,TMEM150C
COX18,NOCT
COX18,ABCE1
CXCL1,MAPK10
CXCL1,CXCL8
CXCL1,FAM47E
CXCL1,ANXA5
CXCL10,CXCL11
CXCL2,CXCL5
CXCL2,LINC01094
CXCL2,AREG
CXCL2,DAPP1
CXCL2,COQ2
CXCL2,GPRIN3
CXCL3,SLC9B2
CXCL3,PDLIM5
CXCL3,USP38
CXCL3,LARP1B
CXCL3,CXCL2
CXCL3,SGMS2
