Gene_1,Gene_2
AFF1,ADH5
ANK2,ADH5
ANKRD50,ANK2
ANXA3,AIMP1
ANXA3,ALPK1
ANXA3,ADH5
ANXA3,ANK2
AP1AR,ANXA3
AP1AR,ALPK1
AP1AR,ANKRD50
AP1AR,ADH5
ARSJ,ALPK1
ARSJ,ANXA3
BANK1,AFF1
BANK1,AP1AR
BBS12,ANK2
BBS7,ANAPC10
BBS7,ALPK1
BBS7,ARSJ
BBS7,AP1AR
BDH2,ANXA3
BDH2,AP1AR
BDH2,AIMP1
BDH2,ALPK1
BDH2,AFF1
BDH2,ADH5
BDH2,ANKRD50
BMP2K,ANXA3
BMP3,AFF1
BTC,ADH5
C4orf3,ALPK1
CAMK2D,BMP2K
CASP6,ANK2
CASP6,BBS12
CASP6,AFF1
CCNA2,BDH2
CCNA2,AIMP1
CCNA2,ANXA3
CCNA2,AP1AR
CCNG2,ADH5
CCNG2,ANK2
CCNG2,ANXA3
CCNG2,CCNA2
CCNG2,BDH2
CCNG2,AFF1
CCNG2,AP1AR
CCNG2,BTC
CCNI,BMP2K
CCNI,BANK1
CCNI,C4orf33
CDS1,ANK2
CFI,ANXA3
CISD2,AFF1
COPS4,ARHGAP24
COPS4,ANAPC10
COPS4,ANK2
COPS4,CCNI
COQ2,ANXA3
COQ2,BMP2K
COQ2,CCNI
COQ2,CISD2
COX18,ADH5
COX18,CCNG2
COX18,AFF1
COX18,ANK2
CXCL1,ANXA3
CXCL1,BBS12
CXCL1,ADH1B
CXCL1,COX18
CXCL1,ADH5
CXCL1,C4orf3
CXCL1,BDH2
CXCL1,CCNG2
CXCL11,CXCL10
CXCL2,BBS12
CXCL2,CXCL1
CXCL2,ALPK1
CXCL3,CXCL2
CXCL3,CXCL1
CXCL9,CXCL1
CXCL9,CXCL10
CYP2U1,CCNG2
CYP2U1,ADH5
CYP2U1,CXCL1
CYP2U1,ANXA5
CYP2U1,BDH2
CYP2U1,AFF1
CYP2U1,ANXA3
DAPP1,CXCL2
DAPP1,COQ2
DAPP1,BANK1
DAPP1,BMP2K
DKK2,ANXA3
DKK2,CCNA2
DKK2,CXCL1
DKK2,CYP2U1
DKK2,BDH2
DKK2,ALPK1
DKK2,ADH5
DKK2,CCNG2
DNAJB14,BDH2
DNAJB14,ANKRD50
DNAJB14,AIMP1
DNAJB14,COPS4
DNAJB14,AP1AR
EIF4E,BBS7
EIF4E,ALPK1
EIF4E,BBS12
EIF4E,ARSJ
EIF4E,CCNA2
EIF4E,AP1AR
ELF2,CCNA2
ELF2,BBS12
ELF2,CFI
ELF2,ALPK1
ELMOD2,BANK1
ELMOD2,CISD2
ELMOD2,ANK2
ELMOD2,COQ2
ELMOD2,AFF1
ELMOD2,CCNI
ELMOD2,C4orf33
EMCN,BMP2K
EMCN,COQ2
EMCN,CXCL1
EMCN,ANXA3
EMCN,DAPP1
EMCN,ALPK1
EMCN,DKK2
EMCN,AIMP1
ENOPH1,ARSJ
ENOPH1,CCNA2
ENOPH1,ELMOD2
ENOPH1,AP1AR
ENOPH1,ANAPC10
ENOPH1,CASP6
ENOPH1,AFF1
ENOPH1,BBS7
ENOPH1,BDH2
ENOPH1,ALPK1
ENOPH1,EIF4E
ENOPH1,CCNG2
ENOPH1,ADH5
ENOPH1,CCNI
ENOPH1,COX18
ENOPH1,BANK1
ENOPH1,ANXA3
FAM13A,ANK2
FAM13A,ANXA5
FAT4,ALPK1
FAT4,EMCN
FAT4,ARSJ
FAT4,CXCL1
FAT4,DKK2
FAT4,CYP2U1
FAT4,CCNG2
FAT4,ADH5
FGF2,CCNA2
FGF2,CASP6
FGF2,ELF2
FGF2,COPS4
FGF2,BBS7
FGF2,EXOSC9
FGF2,ARSJ
FGF2,EIF4E
FGF2,ALPK1
FGF2,BBS12
FGF2,CDS1
FRAS1,CXCL5
FRAS1,BANK1
FRAS1,DAPP1
FRAS1,EIF4E
FRAS1,AP1AR
G3BP2,AFF1
G3BP2,EIF4E
G3BP2,BBS7
G3BP2,FRAS1
G3BP2,CCNA2
G3BP2,BBS12
GAB1,ADH5
GAB1,EMCN
GAB1,ANXA3
GAB1,ARSJ
GAB1,CXCL1
GAB1,BMP2K
GAB1,COQ2
GAB1,DKK2
GAB1,CYP2U1
GAB1,ALPK1
GAB1,BDH2
GAB1,FAT4
GAB1,CCNG2
GAR1,ADH1B
GAR1,GAB1
GPRIN3,EMCN
GPRIN3,CAMK2D
GPRIN3,ELMOD2
GPRIN3,CDKL2
GPRIN3,BMP2K
GPRIN3,BANK1
GPRIN3,COQ2
GPRIN3,DAPP1
GPRIN3,G3BP2
GSTCD,AP1AR
GSTCD,ANKRD50
HADH,AFF1
HELQ,ANK2
HERC3,ANKRD50
HERC3,CCNG2
HERC3,ALPK1
HERC3,DKK2
HERC3,ANXA3
HERC3,DNAJB14
HERC3,AP1AR
HERC3,CXCL1
HERC5,ANK2
HERC6,ENOPH1
HERC6,EIF4E
HERC6,CXCL9
HERC6,ARSJ
HERC6,HERC5
HERC6,AP1AR
HERC6,G3BP2
HERC6,GPRIN3
HERC6,CCNG2
HERC6,ABCG2
HERC6,HERC3
HHIP,ANK2
HNRNPD,BANK1
HNRNPD,BMP2K
