Gene_1,Gene_2
USO1,CCNI
USO1,EIF4E
USO1,INPP4B
USO1,NAA15
USO1,AFF1
USO1,HERC6
USO1,TBCK
USO1,ABCE1
USO1,RCHY1
USO1,SEC24B
USO1,TIFA
USO1,GAR1
USO1,CYP2U1
USO1,RAB33B
USO1,ADH1B
USO1,OTUD4
USO1,ELF2
USO1,ANXA5
USO1,TIGD2
USO1,MTHFD2L
USO1,PPP3CA
USO1,SETD7
USO1,MMAA
USO1,HELQ
USO1,SEC24D
USO1,SEC31A
USO1,PPM1K
USO1,CXCL2
USO1,SHROOM3
USO1,INTU
USO1,MFSD8
USO1,ELMOD2
USO1,NFKB1
USO1,PRDM5
USO1,C4orf3
USO1,CISD2
USO1,HPSE
ANKRD50,RASGEF1B
ANKRD50,HSPA4L
ANKRD50,MAML3
ANKRD50,FAT4
ANKRD50,RAP1GDS1
ANKRD50,EIF4E
ANKRD50,INPP4B
ANKRD50,NAA15
ANKRD50,PPA2
ANKRD50,ZNF827
ANKRD50,RCHY1
ANKRD50,TBC1D9
ANKRD50,THAP9
ANKRD50,BBS7
ANKRD50,SCARB2
ANKRD50,SCOC
ANKRD50,LARP1B
ANKRD50,MANBA
ANKRD50,RAB33B
ANKRD50,GAB1
ANKRD50,SMARCA5
ANKRD50,FRAS1
ANKRD50,OTUD4
ANKRD50,LSM6
ANKRD50,RASSF6
ANKRD50,STBD1
ANKRD50,ANXA5
ANKRD50,BMP2K
ANKRD50,CXCL10
ANKRD50,CXCL1
ANKRD50,ZNF330
ANKRD50,USP38
ANKRD50,MMAA
ANKRD50,ADH1C
ANKRD50,CXCL3
ANKRD50,PPM1K
ANKRD50,CXCL2
ANKRD50,ANK2
ANKRD50,MFSD8
ANKRD50,ARHGAP24
ANKRD50,NAAA
ANKRD50,NFKB1
ANKRD50,EMCN
ANKRD50,CISD2
ANKRD50,G3BP2
INTS12,RASGEF1B
INTS12,CCNI
INTS12,TET2
INTS12,LIN54
INTS12,RAP1GDS1
INTS12,METAP1
INTS12,THAP6
INTS12,MRPS18C
INTS12,DAPP1
INTS12,HERC6
INTS12,TBCK
INTS12,SLC10A7
INTS12,PGRMC2
INTS12,ANKRD17
INTS12,SEC24B
INTS12,SCARB2
INTS12,IL15
INTS12,TIFA
INTS12,CXCL5
INTS12,COPS4
INTS12,MANBA
INTS12,RAB33B
INTS12,NUDT9
INTS12,BTC
INTS12,PLA2G12A
INTS12,PF4
INTS12,LSM6
INTS12,PPBP
INTS12,RASSF6
INTS12,STBD1
INTS12,C4orf36
INTS12,AIMP1
INTS12,ANXA5
INTS12,COQ2
INTS12,BANK1
INTS12,CASP6
INTS12,ZNF330
INTS12,CNOT6L
INTS12,MRPL1
INTS12,HHIP
INTS12,PPM1K
INTS12,ARSJ
INTS12,HERC5
INTS12,HADH
INTS12,INTU
INTS12,SPRY1
INTS12,PRDM8
INTS12,CAMK2D
INTS12,PLK4
INTS12,G3BP2
RASGEF1B,ANKRD50
RASGEF1B,INTS12
RASGEF1B,HSPA4L
RASGEF1B,MAML3
RASGEF1B,TET2
RASGEF1B,FAT4
RASGEF1B,PDE5A
RASGEF1B,SYNPO2
RASGEF1B,CCNG2
RASGEF1B,EIF4E
RASGEF1B,METAP1
RASGEF1B,NAA15
RASGEF1B,PPA2
RASGEF1B,TBCK
RASGEF1B,ABCE1
RASGEF1B,SLC10A7
RASGEF1B,RCHY1
RASGEF1B,FAM13A
RASGEF1B,NDUFC1
RASGEF1B,SPP1
RASGEF1B,BDH2
RASGEF1B,SEC24B
RASGEF1B,BBS7
RASGEF1B,USP53
RASGEF1B,SCARB2
RASGEF1B,NPNT
RASGEF1B,NAP1L5
RASGEF1B,KLHL8
RASGEF1B,CYP2U1
RASGEF1B,RAB33B
RASGEF1B,NUDT9
RASGEF1B,GAB1
RASGEF1B,SCD5
RASGEF1B,GYPE
RASGEF1B,PKD2
RASGEF1B,ADH1B
RASGEF1B,DKK2
RASGEF1B,ELF2
RASGEF1B,PPBP
RASGEF1B,AIMP1
RASGEF1B,COQ2
RASGEF1B,BMP2K
RASGEF1B,CXCL1
RASGEF1B,SETD7
RASGEF1B,MMAA
RASGEF1B,CCNA2
RASGEF1B,PDLIM5
RASGEF1B,HELQ
RASGEF1B,PRSS12
RASGEF1B,CXCL2
RASGEF1B,CDKL2
RASGEF1B,SGMS2
RASGEF1B,TNIP3
RASGEF1B,MGST2
RASGEF1B,ANXA3
RASGEF1B,COX18
RASGEF1B,ARHGAP24
RASGEF1B,NFKB1
RASGEF1B,NUP54
RASGEF1B,EMCN
PARM1,HSPA4L
PARM1,PAQR3
PARM1,SLC39A8
PARM1,EXOSC9
PARM1,NAA15
PARM1,THAP6
PARM1,MRPS18C
PARM1,ABCE1
PARM1,SLC10A7
PARM1,PGRMC2
PARM1,NPNT
PARM1,SCOC
PARM1,NAP1L5
PARM1,KLHL8
PARM1,SCLT1
PARM1,MANBA
PARM1,GAB1
PARM1,SMARCA5
PARM1,SDAD1
PARM1,LSM6
PARM1,AIMP1
PARM1,ANXA5
PARM1,BMP2K
PARM1,PTPN13
PARM1,CNOT6L
PARM1,SETD7
PARM1,MMAA
PARM1,PRSS12
PARM1,WDFY3
PARM1,CXCL2
PARM1,ARSJ
PARM1,C4orf3
PARM1,PLK4
HSPA4L,ANKRD50
HSPA4L,RASGEF1B
HSPA4L,PARM1
HSPA4L,C4orf33
HSPA4L,PAQR3
HSPA4L,SLC39A8
HSPA4L,INPP4B
HSPA4L,ANKRD17
HSPA4L,ANTXR2
HSPA4L,NDUFC1
HSPA4L,SCARB2
HSPA4L,SNCA
HSPA4L,MANBA
HSPA4L,GAB1
HSPA4L,PLA2G12A
HSPA4L,GYPE
HSPA4L,FRAS1
HSPA4L,RASSF6
HSPA4L,SPATA5
HSPA4L,C4orf36
HSPA4L,COQ2
HSPA4L,TIGD2
HSPA4L,BMP2K
HSPA4L,CXCL1
HSPA4L,USP38
HSPA4L,CCNA2
HSPA4L,SEC24D
HSPA4L,BBS12
HSPA4L,HERC5
HSPA4L,AP1AR
HSPA4L,DNAJB14
HSPA4L,TMEM150C
HSPA4L,HSD17B11
HSPA4L,SGMS2
HSPA4L,INTU
HSPA4L,SPARCL1
HSPA4L,PRDM8
HSPA4L,CAMK2D
HSPA4L,PLK4
HSPA4L,G3BP2
HSPA4L,GPRIN3
C4orf33,HSPA4L
C4orf33,PDE5A
C4orf33,RAP1GDS1
C4orf33,DAPP1
C4orf33,HERC6
C4orf33,TBCK
C4orf33,RCHY1
C4orf33,BDH2
C4orf33,IL15
C4orf33,CXCL5
C4orf33,LARP1B
C4orf33,MANBA
C4orf33,ELOVL6
C4orf33,PLA2G12A
C4orf33,GYPE
C4orf33,RASSF6
C4orf33,STBD1
C4orf33,BANK1
C4orf33,MTHFD2L
C4orf33,SMARCAD1
C4orf33,CXCL1
C4orf33,ZNF330
C4orf33,USP38
C4orf33,LARP7
C4orf33,SEC24D
C4orf33,MAPK10
C4orf33,HERC5
C4orf33,AP1AR
C4orf33,TMEM150C
C4orf33,HSD17B11
C4orf33,ANK2
C4orf33,COX18
C4orf33,CAMK2D
C4orf33,GPRIN3
CCNI,USO1
CCNI,INTS12
CCNI,TET2
CCNI,ADH5
CCNI,SLC39A8
CCNI,EXOSC9
CCNI,EIF4E
CCNI,PPA2
CCNI,THAP6
CCNI,ABCE1
CCNI,ZNF827
CCNI,RCHY1
CCNI,PGRMC2
CCNI,TBC1D9
CCNI,ANTXR2
CCNI,TSPAN5
CCNI,THAP9
CCNI,MAD2L1
CCNI,CXCL5
CCNI,SNCA
CCNI,NUDT9
CCNI,ELOVL6
CCNI,DKK2
CCNI,UNC5C
CCNI,ANXA5
CCNI,COQ2
CCNI,BANK1
CCNI,SMARCAD1
CCNI,RPL34
CCNI,ZNF330
CCNI,PPP3CA
CCNI,LARP7
CCNI,MMAA
CCNI,PDLIM5
CCNI,SEC31A
CCNI,PPM1K
CCNI,CDKL2
CCNI,MAPK10
CCNI,ANK2
CCNI,MFSD8
CCNI,RNF150
CCNI,ANXA3
CCNI,ARHGAP24
CCNI,PRDM5
CCNI,NUP54
CCNI,CAMK2D
CCNI,C4orf3
MAML3,ANKRD50
MAML3,RASGEF1B
MAML3,PAQR3
MAML3,METTL14
MAML3,ABCE1
MAML3,OSTC
MAML3,FAM13A
MAML3,BBS7
MAML3,SCARB2
MAML3,BTC
MAML3,SMARCA5
MAML3,OTUD4
MAML3,CFI
MAML3,LEF1
MAML3,PPBP
MAML3,RASSF6
MAML3,COQ2
MAML3,PTPN13
MAML3,CXCL1
MAML3,GSTCD
MAML3,PPP3CA
MAML3,WDFY3
MAML3,BBS12
MAML3,CXCL3
MAML3,DNAJB14
MAML3,HSD17B11
MAML3,SGMS2
MAML3,SPRY1
MAML3,SPARCL1
MAML3,G3BP2
TET2,INTS12
TET2,RASGEF1B
TET2,CCNI
TET2,LIN54
TET2,CCNG2
TET2,EXOSC9
TET2,NAA15
TET2,PPA2
TET2,MRPS18C
TET2,TBC1D9
TET2,SCOC
TET2,LARP1B
TET2,CYP2U1
TET2,FRAS1
TET2,LSM6
TET2,LEF1
TET2,COQ2
TET2,MTHFD2L
TET2,USP38
TET2,PDLIM5
TET2,CXCL3
TET2,CXCL2
TET2,HSD17B11
TET2,SHROOM3
TET2,SGMS2
TET2,PRDM8
ADH5,CCNI
ADH5,SLC39A8
ADH5,PDE5A
ADH5,AFF1
ADH5,PPA2
ADH5,THAP6
ADH5,MRPS18C
ADH5,DAPP1
ADH5,HERC6
ADH5,SLC10A7
ADH5,RCHY1
ADH5,ANKRD17
ADH5,ANTXR2
ADH5,THAP9
ADH5,BDH2
ADH5,SEC24B
ADH5,USP53
ADH5,TIFA
ADH5,GAR1
ADH5,SNCA
ADH5,NUDT9
ADH5,ELOVL6
ADH5,SMARCA5
ADH5,SCD5
ADH5,DKK2
ADH5,PLAC8
ADH5,C4orf36
ADH5,COQ2
ADH5,ABCG2
ADH5,PTPN13
ADH5,SMARCAD1
ADH5,ZNF330
ADH5,PDLIM5
ADH5,SEC31A
ADH5,CXCL3
ADH5,PPM1K
ADH5,CXCL2
ADH5,CDKL2
ADH5,AP1AR
ADH5,INTU
ADH5,MFSD8
ADH5,ANXA3
ADH5,SPRY1
ADH5,PRDM5
PAQR3,PARM1
PAQR3,HSPA4L
PAQR3,MAML3
PAQR3,FAT4
PAQR3,LIN54
PAQR3,ENPEP
PAQR3,CCNG2
PAQR3,EXOSC9
PAQR3,INPP4B
PAQR3,THAP6
PAQR3,TBCK
PAQR3,SLC10A7
PAQR3,ZNF827
PAQR3,TSPAN5
PAQR3,THAP9
PAQR3,SEC24B
PAQR3,PAPSS1
PAQR3,BBS7
PAQR3,NPNT
PAQR3,MAD2L1
PAQR3,GAR1
PAQR3,LARP1B
PAQR3,SNCA
PAQR3,CYP2U1
PAQR3,RAB33B
PAQR3,NUDT9
PAQR3,PCDH18
PAQR3,SCD5
PAQR3,PF4
PAQR3,FRAS1
PAQR3,OTUD4
PAQR3,LSM6
PAQR3,ANXA5
PAQR3,TIGD2
PAQR3,BMP2K
PAQR3,MTHFD2L
PAQR3,CASP6
PAQR3,ENOPH1
PAQR3,PPP3CA
PAQR3,MMAA
PAQR3,SMAD1
PAQR3,PRSS12
PAQR3,CXCL3
PAQR3,CXCL2
PAQR3,ARSJ
PAQR3,DNAJB14
PAQR3,SGMS2
PAQR3,ANK2
PAQR3,INTU
PAQR3,MFSD8
PAQR3,ARHGAP24
PAQR3,NAAA
PAQR3,CISD2
SLC39A8,PARM1
SLC39A8,HSPA4L
SLC39A8,CCNI
SLC39A8,ADH5
SLC39A8,PDE5A
SLC39A8,RAP1GDS1
SLC39A8,CCNG2
SLC39A8,EXOSC9
SLC39A8,INPP4B
SLC39A8,MRPS18C
SLC39A8,DAPP1
SLC39A8,METTL14
SLC39A8,SLC10A7
SLC39A8,ZNF827
SLC39A8,CXCL11
SLC39A8,IL15
SLC39A8,TIFA
SLC39A8,NAP1L5
SLC39A8,GAR1
SLC39A8,SCLT1
SLC39A8,GYPE
SLC39A8,PKD2
SLC39A8,FRAS1
SLC39A8,RASSF6
SLC39A8,COQ2
SLC39A8,ABCG2
SLC39A8,CXCL10
SLC39A8,SMARCAD1
SLC39A8,CXCL1
SLC39A8,RPL34
SLC39A8,MMAA
SLC39A8,HHIP
SLC39A8,SEC31A
SLC39A8,CXCL2
SLC39A8,CDKL2
SLC39A8,PRKG2
SLC39A8,DNAJB14
SLC39A8,INTU
SLC39A8,MFSD8
SLC39A8,ANXA3
SLC39A8,ELMOD2
SLC39A8,NFKB1
SLC39A8,C4orf3
SLC39A8,GPRIN3
FAT4,ANKRD50
FAT4,RASGEF1B
FAT4,PAQR3
FAT4,RAP1GDS1
FAT4,EIF4E
FAT4,INPP4B
FAT4,NAA15
FAT4,AFF1
FAT4,MRPS18C
FAT4,DAPP1
FAT4,METTL14
FAT4,ABCE1
FAT4,SLC10A7
FAT4,RCHY1
FAT4,ANTXR2
FAT4,USP53
FAT4,SCARB2
FAT4,SCLT1
FAT4,FGF2
FAT4,MANBA
FAT4,NUDT9
FAT4,SMARCA5
FAT4,ADH1B
FAT4,SDAD1
FAT4,ELF2
FAT4,LSM6
FAT4,UBE2D3
FAT4,RASSF6
FAT4,UNC5C
FAT4,C4orf36
FAT4,ANXA5
FAT4,BMP2K
FAT4,MMAA
FAT4,HERC3
FAT4,PDLIM5
FAT4,ANAPC10
FAT4,CXCL3
FAT4,HNRNPD
FAT4,CXCL2
FAT4,ARSJ
FAT4,TRAM1L1
FAT4,AP1AR
FAT4,DNAJB14
FAT4,SGMS2
FAT4,TNIP3
FAT4,ANXA3
FAT4,ELMOD2
FAT4,PRDM5
FAT4,C4orf3
FAT4,GPRIN3
LIN54,INTS12
LIN54,TET2
LIN54,PAQR3
LIN54,ENPEP
LIN54,EXOSC9
LIN54,TBCK
LIN54,BDH2
LIN54,SEC24B
LIN54,SCARB2
LIN54,IL15
LIN54,MAD2L1
LIN54,GAR1
LIN54,COPS4
LIN54,RAB33B
LIN54,GAB1
LIN54,BTC
LIN54,SMARCA5
LIN54,SDAD1
LIN54,CFI
LIN54,PLAC8
LIN54,ABCG2
LIN54,CXCL10
LIN54,CASP6
LIN54,MMRN1
LIN54,USP38
LIN54,SETD7
LIN54,PRSS12
