Gene_1,Gene_2
ADH5,ADH1B
AFF1,ADH5
AIMP1,AFF1
ANK2,ANAPC10
ANTXR2,ANAPC10
ANTXR2,ANKRD17
ANTXR2,ALPK1
ANTXR2,ANKRD50
ANXA3,ANK2
ANXA3,AIMP1
ANXA3,ANKRD50
ANXA5,ANKRD50
AP1AR,ANAPC10
ARHGAP24,ANKRD17
BBS12,ABCE1
BBS12,ADH1C
BBS12,AFF1
BBS7,ALPK1
BDH2,ANXA3
BDH2,AIMP1
BDH2,ADH5
BDH2,ANKRD50
BMP2K,AIMP1
BMP2K,AP1AR
BMP2K,ANXA3
BTC,AIMP1
BTC,ADH1C
C4orf3,AFF1
C4orf3,ANTXR2
C4orf33,ADH1B
CASP6,ADH1C
CASP6,ANAPC10
CCNA2,ADH5
CCNA2,ADH1C
CCNG2,ANTXR2
CCNG2,ABCE1
CCNG2,BDH2
CCNI,C4orf3
CCNI,ALPK1
CCNI,ANAPC10
CCNI,CASP6
CCNI,ANTXR2
CCNI,ABCE1
CCNI,CCNG2
CCNI,ANK2
CDKL2,ADH1B
CDKL2,ANKRD50
CDKL2,BMP3
CDKL2,AFF1
CDKL2,BDH2
CDS1,BBS12
CDS1,ADH1C
CDS1,BMP2K
CDS1,BTC
CDS1,ANTXR2
CDS1,CCNG2
CDS1,ANKRD50
CDS1,AFF1
CDS1,ANKRD17
CFI,CDS1
CFI,ANTXR2
CISD2,ANTXR2
CISD2,AFF1
CNOT6L,CDS1
CNOT6L,AIMP1
CNOT6L,BMP2K
CNOT6L,ADH5
CNOT6L,AFF1
COPS4,ANAPC10
COPS4,AFF1
COPS4,CCNA2
COQ2,C4orf33
COQ2,ADH1B
COQ2,BMP2K
COQ2,CASP6
COX18,AFF1
CXCL1,ADH5
CXCL1,CDS1
CXCL1,ABCG2
CXCL1,ARHGAP24
CXCL1,ANXA3
CXCL1,ADH1C
CXCL11,CCNI
CXCL11,ANTXR2
CXCL11,CXCL10
CXCL3,CXCL2
CXCL5,ANXA5
CXCL5,CXCL3
CXCL9,ANXA3
CXCL9,ANXA5
CXCL9,CXCL10
CXCL9,ANAPC10
DAPP1,ANXA3
DAPP1,C4orf33
DAPP1,BMP2K
DAPP1,ADH5
DNAJB14,AP1AR
DNAJB14,BMP2K
DNAJB14,CDS1
EIF4E,AIMP1
EIF4E,C4orf3
EIF4E,AP1AR
EIF4E,COQ2
EIF4E,ANXA5
EIF4E,CISD2
EIF4E,CXCL5
EIF4E,CFI
EIF4E,ANTXR2
EIF4E,CCNI
EIF4E,ABCE1
EIF4E,ALPK1
EIF4E,ANKRD17
ELF2,CISD2
ELF2,COX18
ELF2,COQ2
ELF2,AFF1
ELMOD2,CCNI
ELMOD2,COPS4
ELMOD2,CASP6
ELMOD2,ANAPC10
