Gene_1,Gene_2
ADH5,ADH1B
AFF1,ADH5
AFF1,ADH1C
AIMP1,AFF1
AIMP1,ADH5
ANKRD17,ALPK1
ANKRD50,ABCG2
ANTXR2,ALPK1
ANTXR2,ANKRD17
ANXA3,ANKRD50
ANXA3,AIMP1
ANXA3,ANK2
ANXA5,ALPK1
AP1AR,ANKRD17
AP1AR,ANXA5
AP1AR,ANAPC10
ARHGAP24,ANKRD17
BBS12,ANK2
BBS12,ADH1C
BBS12,ANXA5
BBS7,ALPK1
BBS7,ANAPC10
BDH2,ADH5
BDH2,AFF1
BDH2,ABCE1
BDH2,AIMP1
BMP2K,ADH1C
BMP2K,BBS12
BMP2K,ANXA3
BTC,ADH1C
C4orf3,ANTXR2
C4orf3,ALPK1
C4orf33,ADH1B
CASP6,ANK2
CCNA2,ABCG2
CCNA2,ADH5
CCNA2,BDH2
CCNG2,ANTXR2
CCNI,CCNG2
CCNI,ALPK1
CCNI,ANTXR2
CCNI,CASP6
CCNI,C4orf3
CDKL2,ANKRD50
CDKL2,ANXA3
CDKL2,BDH2
CDKL2,AFF1
CDS1,ADH1C
CDS1,BMP2K
CDS1,ANXA5
CDS1,ANTXR2
CDS1,BBS12
CDS1,ANKRD50
CFI,ANTXR2
CNOT6L,BMP2K
CNOT6L,CDS1
CNOT6L,AFF1
CNOT6L,ADH5
COPS4,AFF1
COPS4,ANAPC10
COPS4,ARHGAP24
COQ2,ANXA5
COQ2,ADH1C
COQ2,BMP2K
COQ2,ADH1B
CXCL1,ADH1B
CXCL11,CXCL10
CXCL2,ADH1B
CXCL2,CCNA2
CXCL2,CDKL2
CXCL2,CXCL1
CXCL2,BBS12
CXCL2,ANKRD50
CXCL3,BBS12
CXCL3,CXCL2
CXCL3,CXCL1
CXCL3,ADH1B
CXCL3,ANKRD50
CXCL5,CXCL2
CXCL5,CXCL3
CXCL5,BBS12
CXCL5,ANXA5
CXCL5,ADH1B
CXCL5,BTC
CXCL9,CXCL10
CXCL9,CXCL11
CYP2U1,ABCE1
CYP2U1,ADH5
CYP2U1,CCNG2
CYP2U1,BDH2
CYP2U1,CXCL5
DAPP1,ADH1B
DAPP1,C4orf33
DAPP1,CXCL9
DAPP1,ANXA3
DAPP1,BMP2K
DAPP1,ADH5
DAPP1,BDH2
DNAJB14,AP1AR
EIF4E,CXCL5
EIF4E,ABCE1
EIF4E,ALPK1
EIF4E,ANKRD17
EIF4E,ANXA5
EIF4E,ANTXR2
EIF4E,AP1AR
ELF2,CISD2
ELMOD2,AP1AR
ELMOD2,COPS4
ELMOD2,CCNI
ELMOD2,CISD2
ELMOD2,CASP6
ELMOD2,ANAPC10
ELOVL6,CYP2U1
EMCN,ANXA3
EMCN,BMP2K
EMCN,ALPK1
EMCN,DAPP1
ENOPH1,ABCE1
