Gene_1,Gene_2
ALPK1,ADH5
ALPK1,ABCE1
ALPK1,AIMP1
ANAPC10,ALPK1
ANKRD17,ALPK1
ANKRD50,ALPK1
ANTXR2,ADH5
ANTXR2,ALPK1
ANXA5,ALPK1
AP1AR,ALPK1
AP1AR,ANAPC10
ARSJ,ALPK1
ARSJ,AP1AR
BBS7,ALPK1
BBS7,ARSJ
BBS7,AP1AR
BBS7,ANAPC10
BDH2,ADH5
BDH2,AIMP1
BMP2K,ALPK1
BMP2K,AP1AR
BTC,ALPK1
C4orf3,ALPK1
C4orf36,ANAPC10
CAMK2D,AP1AR
CAMK2D,ALPK1
CAMK2D,BBS7
CAMK2D,C4orf36
CAMK2D,ANAPC10
CAMK2D,ANKRD17
CASP6,ANK2
CASP6,ARSJ
CASP6,ABCE1
CASP6,AFF1
CCNA2,ANXA3
CCNG2,ADH5
CCNG2,CAMK2D
CCNG2,AP1AR
CCNG2,BBS7
CCNG2,ANTXR2
CCNG2,ALPK1
CCNI,C4orf3
CCNI,ALPK1
CCNI,C4orf33
CISD2,ALPK1
CISD2,ANAPC10
CNOT6L,ALPK1
COPS4,ALPK1
COPS4,BBS7
COPS4,ANAPC10
COPS4,CISD2
COX18,ALPK1
COX18,CCNG2
CXCL1,CASP6
CXCL1,ADH5
CXCL1,COX18
CXCL11,CXCL10
CXCL2,CASP6
CXCL2,CXCL1
CXCL2,BBS12
CXCL2,CCNA2
CXCL2,COX18
CXCL3,CXCL2
CXCL3,CXCL1
CXCL5,CASP6
CXCL5,ALPK1
CXCL9,CXCL11
CXCL9,CXCL10
CYP2U1,CCNG2
CYP2U1,ADH5
CYP2U1,ANTXR2
CYP2U1,BBS7
CYP2U1,ALPK1
CYP2U1,BDH2
DNAJB14,CCNG2
DNAJB14,BBS7
DNAJB14,COPS4
DNAJB14,BMP2K
DNAJB14,ANAPC10
DNAJB14,AP1AR
DNAJB14,CAMK2D
DNAJB14,ALPK1
EIF4E,ANKRD17
EIF4E,CAMK2D
EIF4E,DNAJB14
EIF4E,AP1AR
EIF4E,ARSJ
EIF4E,CASP6
EIF4E,BBS7
EIF4E,ABCE1
EIF4E,ALPK1
ELF2,CASP6
ELF2,DNAJB14
ELF2,ALPK1
ELMOD2,CCNG2
ELMOD2,BBS7
ELMOD2,CAMK2D
ELMOD2,CISD2
ELMOD2,BBS12
ELMOD2,ANAPC10
ELMOD2,ALPK1
ELMOD2,DNAJB14
ELMOD2,C4orf36
ELMOD2,BMP2K
ELMOD2,AP1AR
ELMOD2,COPS4
ENOPH1,ALPK1
ENOPH1,C4orf36
ENOPH1,COPS4
ENOPH1,ANAPC10
ENOPH1,CAMK2D
ENOPH1,ELMOD2
ENOPH1,AP1AR
ENOPH1,BBS7
ENPEP,ALPK1
EXOSC9,CXCL1
EXOSC9,CXCL2
FAM13A,CXCL1
FAT4,ARSJ
FAT4,ELF2
FAT4,CYP2U1
FAT4,BBS7
FAT4,ANTXR2
FAT4,ALPK1
FAT4,CASP6
FGF2,EIF4E
FGF2,CASP6
FGF2,ARSJ
FGF2,ALPK1
G3BP2,CCNG2
G3BP2,EIF4E
G3BP2,ALPK1
G3BP2,ANKRD17
G3BP2,BBS7
G3BP2,COPS4
G3BP2,AIMP1
G3BP2,ENOPH1
G3BP2,ANAPC10
G3BP2,DNAJB14
G3BP2,CAMK2D
G3BP2,AP1AR
GAB1,CYP2U1
GAB1,BDH2
GAB1,ALPK1
GAB1,CCNG2
GAB1,CXCL1
GAB1,ADH5
GAR1,EIF4E
GAR1,ALPK1
GAR1,ABCE1
GAR1,ADH1B
GAR1,G3BP2
GPRIN3,C4orf36
GSTCD,AP1AR
GSTCD,CCNG2
GSTCD,G3BP2
GSTCD,ALPK1
GSTCD,DNAJB14
GYPE,AFF1
GYPE,GAR1
GYPE,EIF4E
GYPE,ABCE1
HADH,AFF1
HELQ,ELMOD2
HELQ,DNAJB14
HELQ,CXCL1
HERC3,CCNG2
HERC3,ANKRD50
HERC3,ANTXR2
HERC3,GSTCD
HERC3,AP1AR
HERC3,DNAJB14
HERC3,ALPK1
HERC6,EIF4E
HERC6,ABCE1
HERC6,GAR1
HERC6,FGF2
HERC6,ELF2
HERC6,CNOT6L
HERC6,AP1AR
HHIP,BBS12
HHIP,CCNA2
HHIP,DAPP1
HHIP,CDKL2
HNRNPD,ELMOD2
HNRNPD,COQ2
HNRNPD,DAPP1
HPGDS,AFF1
HPSE,BMP2K
HSD17B11,CDKL2
HSD17B11,BDH2
HSD17B11,ANKRD50
HSPA4L,HHIP
HSPA4L,GYPE
HSPA4L,BTC
HSPA4L,ALPK1
HSPA4L,CASP6
IL15,CCNG2
IL15,G3BP2
IL15,DNAJB14
IL15,AP1AR
IL15,ALPK1
INPP4B,CDKL2
INPP4B,HHIP
INPP4B,HSPA4L
INPP4B,ALPK1
INPP4B,GYPE
INPP4B,ANXA3
INTS12,DAPP1
INTU,ELMOD2
INTU,AP1AR
INTU,HSPA4L
INTU,ALPK1
INTU,BBS7
INTU,BTC
INTU,GYPE
INTU,CASP6
KLHL8,CCNG2
KLHL8,DNAJB14
KLHL8,ALPK1
LARP1B,HPGDS
LARP1B,CASP6
LARP1B,FRAS1
LARP1B,GYPE
LARP1B,ALPK1
LARP1B,ABCE1
LARP1B,HERC6
LARP1B,EIF4E
LARP7,GAR1
LARP7,CCNI
LEF1,HELQ
LEF1,ADH5
LEF1,HERC3
LEF1,ANAPC10
LEF1,FAT4
LEF1,CDKL2
LEF1,ARSJ
LEF1,AP1AR
LEF1,DNAJB14
LEF1,HSD17B11
LEF1,HADH
LEF1,INTU
LEF1,ANXA3
LEF1,COX18
LEF1,ELMOD2
LEF1,CAMK2D
LEF1,CISD2
LEF1,BBS12
LEF1,G3BP2
LEF1,GSTCD
LEF1,ABCG2
LEF1,CCNG2
LEF1,ANKRD17
LEF1,FAM13A
LEF1,ANTXR2
LEF1,BDH2
LEF1,CDS1
LEF1,BBS7
LEF1,IL15
LEF1,CYP2U1
LEF1,COPS4
LEF1,ENOPH1
LEF1,INTS12
LEF1,GAB1
LEF1,BTC
LEF1,KLHL8
LEF1,ANKRD50
LEF1,AIMP1
LEF1,ELF2
LIN54,CCNG2
LIN54,BBS7
LIN54,ELMOD2
LIN54,ANAPC10
LIN54,ENOPH1
LIN54,KLHL8
LIN54,AP1AR
LIN54,C4orf36
LIN54,CYP2U1
LIN54,LEF1
LSM6,ALPK1
MAD2L1,HSPA4L
MAD2L1,ALPK1
MAD2L1,G3BP2
MAD2L1,CAMK2D
MAD2L1,ELMOD2
MAD2L1,LIN54
MAD2L1,BBS7
MAD2L1,CCNG2
MAD2L1,GYPE
MAD2L1,INTU
MAD2L1,DNAJB14
MAD2L1,COPS4
MAD2L1,AP1AR
MAD2L1,ANAPC10
MAD2L1,CCNA2
MAD2L1,BMP2K
MAD2L1,ENOPH1
MAD2L1,CXCL2
MAML3,LEF1
MANBA,EIF4E
MANBA,INPP4B
MANBA,ABCE1
MANBA,GAR1
MANBA,FGF2
MANBA,ELF2
MANBA,CXCL1
MANBA,HNRNPD
MANBA,LARP1B
MAPK10,ANXA5
MAPK10,GPRIN3
MAPK10,CDS1
MAPK10,BMP2K
METAP1,CXCL2
METTL14,AP1AR
METTL14,HELQ
METTL14,LIN54
METTL14,CCNG2
METTL14,EIF4E
METTL14,ALPK1
METTL14,BBS7
METTL14,IL15
METTL14,MAD2L1
METTL14,KLHL8
METTL14,FAT4
METTL14,CYP2U1
METTL14,LEF1
METTL14,BMP2K
METTL14,ENOPH1
METTL14,GSTCD
METTL14,HERC3
METTL14,ANAPC10
METTL14,DNAJB14
METTL14,ELMOD2
METTL14,COPS4
METTL14,ADH5
METTL14,G3BP2
METTL14,CAMK2D
MFSD8,CAMK2D
MFSD8,LIN54
MFSD8,CCNG2
MFSD8,EIF4E
MFSD8,METTL14
MFSD8,ALPK1
MFSD8,BBS7
MFSD8,IL15
MFSD8,MAD2L1
MFSD8,KLHL8
MFSD8,COPS4
MFSD8,BMP2K
MFSD8,ENOPH1
MFSD8,HELQ
MFSD8,ANAPC10
MFSD8,AP1AR
MFSD8,DNAJB14
MFSD8,COX18
MFSD8,ELMOD2
MFSD8,LEF1
MFSD8,G3BP2
MFSD8,INTU
MGST2,LARP1B
MGST2,AFF1
MMAA,LEF1
MMAA,MFSD8
MMAA,ELMOD2
MMAA,METTL14
MMAA,ALPK1
MMAA,DNAJB14
MMAA,G3BP2
MMRN1,ALPK1
MRPL1,ANAPC10
MRPL1,DNAJB14
MRPL1,COPS4
MRPL1,MAD2L1
MRPL1,ALPK1
MRPL1,METTL14
MRPL1,CXCL1
MRPL1,MFSD8
MRPS18C,AFF1
MTHFD2L,LEF1
MTHFD2L,MANBA
MTHFD2L,LARP1B
MTHFD2L,ALPK1
MTHFD2L,HERC6
MTHFD2L,EIF4E
MTHFD2L,MGST2
MTHFD2L,G3BP2
MTHFD2L,AP1AR
MTHFD2L,CASP6
NAA15,ELF2
NAA15,LEF1
NAA15,MTHFD2L
NAA15,LARP1B
NAA15,ARSJ
NAA15,DNAJB14
NAA15,CAMK2D
NAA15,GYPE
NAA15,CASP6
NAA15,MANBA
NAA15,G3BP2
NAA15,HERC6
NAA15,METTL14
NAA15,EIF4E
NAA15,GAR1
NAA15,ALPK1
NAA15,ABCE1
NAA15,FGF2
NAAA,ABCE1
NAAA,LARP1B
NAAA,MTHFD2L
NAP1L5,ALPK1
NAP1L5,CASP6
NFKB1,EXOSC9
NFKB1,MGST2
NFKB1,MFSD8
NFKB1,COX18
NFKB1,ELMOD2
NFKB1,HELQ
NFKB1,CASP6
NFKB1,ADH1B
NFKB1,GAB1
NFKB1,MANBA
NFKB1,BBS12
NFKB1,ADH5
NFKB1,LIN54
NFKB1,CYP2U1
NFKB1,KLHL8
NFKB1,MAD2L1
NFKB1,FAM13A
NFKB1,METAP1
NFKB1,CCNG2
NFKB1,HADH
NPNT,ANXA3
NPNT,LEF1
NPNT,LARP1B
NPNT,INPP4B
NPNT,GAR1
NPNT,MAD2L1
NPNT,NDUFC1
NPNT,ABCE1
NPNT,CCNA2
NUDT9,GAR1
NUDT9,EIF4E
NUDT9,HSPA4L
NUDT9,MAD2L1
NUDT9,CCNA2
NUDT9,FGF2
NUDT9,BMP2K
NUDT9,INPP4B
NUDT9,LARP1B
NUDT9,NAA15
NUDT9,AFF1
NUDT9,CNOT6L
NUP54,MRPL1
NUP54,HERC3
NUP54,METTL14
NUP54,ANAPC10
NUP54,ARSJ
NUP54,AP1AR
NUP54,DNAJB14
NUP54,INTU
NUP54,MFSD8
NUP54,CAMK2D
NUP54,G3BP2
NUP54,CASP6
NUP54,GSTCD
NUP54,ELF2
NUP54,LEF1
NUP54,ALPK1
NUP54,NUDT9
NUP54,COPS4
NUP54,MAD2L1
NUP54,IL15
NUP54,BBS7
NUP54,NAA15
NUP54,MTHFD2L
NUP54,EIF4E
NUP54,CCNG2
OSTC,ANAPC10
OSTC,NPNT
OSTC,C4orf36
OSTC,GYPE
OSTC,MAML3
OSTC,ENOPH1
OSTC,ELMOD2
OTUD4,LIN54
OTUD4,CISD2
OTUD4,CCNG2
OTUD4,EXOSC9
OTUD4,METTL14
OTUD4,BDH2
OTUD4,BBS7
OTUD4,MAD2L1
OTUD4,KLHL8
OTUD4,CYP2U1
OTUD4,COPS4
OTUD4,GAB1
OTUD4,ADH5
OTUD4,ENOPH1
OTUD4,MRPL1
OTUD4,HELQ
OTUD4,ANAPC10
OTUD4,BBS12
OTUD4,DNAJB14
OTUD4,HSD17B11
OTUD4,MFSD8
OTUD4,COX18
OTUD4,ELMOD2
OTUD4,MMAA
PAPSS1,G3BP2
PAPSS1,NUP54
PAPSS1,CCNG2
PAPSS1,ELMOD2
PAPSS1,METTL14
PAPSS1,ALPK1
PAPSS1,NFKB1
PAPSS1,MAD2L1
PAPSS1,OTUD4
PAPSS1,BBS7
PAPSS1,ENOPH1
PAPSS1,ANAPC10
PAPSS1,AP1AR
PAPSS1,DNAJB14
PAPSS1,MFSD8
PAPSS1,LEF1
PAQR3,GSTCD
PAQR3,ENOPH1
PAQR3,METTL14
PAQR3,OTUD4
PAQR3,COPS4
PAQR3,MAD2L1
PAQR3,EIF4E
PAQR3,PAPSS1
PAQR3,ADH5
PAQR3,LIN54
PAQR3,CCNG2
PAQR3,MMAA
PAQR3,NAA15
PAQR3,BBS7
PAQR3,MRPL1
PAQR3,LEF1
PAQR3,ANAPC10
PAQR3,HERC3
PAQR3,G3BP2
PAQR3,CAMK2D
PAQR3,NUP54
PAQR3,ALPK1
PAQR3,MFSD8
PAQR3,DNAJB14
PAQR3,AP1AR
PAQR3,ARSJ
PAQR3,ELMOD2
PARM1,EMCN
PARM1,NUP54
PARM1,INTU
