Gene_1,Gene_2
ADH1C,ADH1B
ADH5,ADH1B
ANTXR2,ANKRD50
ANTXR2,ANAPC10
ANXA3,ANK2
ANXA3,ADH5
AP1AR,ADH5
ARSJ,ANXA3
BANK1,ANXA5
BBS12,ANK2
BBS12,ADH5
BBS12,ALPK1
BBS7,ANXA5
BBS7,ALPK1
BBS7,ANXA3
BDH2,ADH5
BMP2K,ANK2
BMP2K,ANXA3
BMP3,AFF1
BMP3,ANKRD17
BTC,ANKRD17
BTC,BMP2K
C4orf3,ANAPC10
C4orf3,ABCE1
C4orf3,ADH5
C4orf3,ANXA3
C4orf3,BBS12
CASP6,ABCE1
CCNG2,ADH5
CCNI,C4orf3
CDKL2,BMP3
CDKL2,ADH1B
CDKL2,ADH1C
CDS1,ANKRD17
CDS1,ADH1C
CDS1,BBS12
CDS1,ANK2
CFI,ANKRD50
CFI,BDH2
CFI,ANK2
CISD2,C4orf3
CISD2,BBS7
CNOT6L,BMP2K
CNOT6L,AIMP1
CNOT6L,ADH5
CNOT6L,AFF1
COPS4,CCNI
COPS4,ANAPC10
COQ2,BMP2K
COQ2,ANXA3
COQ2,C4orf3
COQ2,CCNI
COQ2,CCNG2
COQ2,ANXA5
CXCL1,ADH1C
CXCL11,CXCL10
CXCL2,BBS12
CXCL2,CXCL1
CXCL3,CXCL2
CXCL3,ARSJ
CXCL3,CDS1
CXCL3,BMP3
CXCL3,CISD2
CXCL3,C4orf3
CXCL3,ANXA3
CXCL3,CXCL1
CXCL5,CXCL2
CXCL5,CXCL3
CXCL9,CXCL10
CXCL9,ANXA5
CXCL9,CNOT6L
CYP2U1,ANKRD17
CYP2U1,ADH5
DAPP1,BANK1
DAPP1,CXCL2
DAPP1,CXCL1
DAPP1,ADH5
DKK2,BBS7
DKK2,ANKRD50
DKK2,CYP2U1
DNAJB14,AIMP1
DNAJB14,AP1AR
DNAJB14,CCNI
DNAJB14,ARSJ
EIF4E,ANKRD50
EIF4E,CCNI
EIF4E,CCNG2
EIF4E,ALPK1
EIF4E,ARSJ
EIF4E,AP1AR
EIF4E,ANXA3
EIF4E,C4orf3
EIF4E,ANK2
ELF2,CXCL3
ELMOD2,BBS7
ELMOD2,C4orf36
ELMOD2,C4orf3
ELMOD2,AIMP1
ELMOD2,ANAPC10
ELMOD2,BBS12
EMCN,CYP2U1
EMCN,ADH1C
EMCN,CXCL3
ENOPH1,ANAPC10
ENOPH1,ADH5
ENOPH1,EIF4E
EXOSC9,DNAJB14
EXOSC9,CCNI
EXOSC9,AIMP1
EXOSC9,ADH1C
EXOSC9,C4orf3
EXOSC9,AFF1
FAM13A,CXCL11
FAT4,ARSJ
FAT4,ADH5
FAT4,BBS7
FAT4,CYP2U1
FAT4,DKK2
FGF2,EIF4E
FGF2,CASP6
FGF2,ARSJ
FGF2,ADH5
FRAS1,CDS1
FRAS1,AP1AR
FRAS1,CDKL2
FRAS1,BANK1
FRAS1,BTC
FRAS1,CXCL5
FRAS1,DAPP1
FRAS1,EMCN
G3BP2,EIF4E
G3BP2,AFF1
G3BP2,BBS12
G3BP2,FRAS1
G3BP2,ADH1B
G3BP2,FGF2
GAB1,BBS7
GAB1,COQ2
GAB1,FRAS1
GAB1,EIF4E
GAB1,CFI
GAR1,G3BP2
GAR1,ADH1B
GAR1,GAB1
GAR1,ADH5
GAR1,ARSJ
GPRIN3,BTC
GPRIN3,ABCG2
GPRIN3,ANAPC10
GPRIN3,COPS4
GPRIN3,BMP2K
GPRIN3,CXCL3
GPRIN3,G3BP2
GPRIN3,COQ2
GPRIN3,EIF4E
GYPE,CXCL9
GYPE,CXCL10
GYPE,ANKRD50
HADH,ADH1C
HADH,ANKRD50
HADH,COQ2
HADH,FAT4
HADH,CYP2U1
HERC3,CNOT6L
HERC3,DNAJB14
HERC3,GAR1
HERC3,CDS1
HERC3,BBS12
HERC3,CISD2
HERC3,CFI
HERC3,C4orf3
HERC5,ANKRD50
HERC5,HADH
HERC6,HADH
HERC6,HERC5
HERC6,CXCL9
HERC6,CNOT6L
HERC6,CXCL10
HERC6,CCNI
HHIP,ARSJ
HHIP,CDKL2
HHIP,FAT4
HPGDS,CFI
HPGDS,BMP2K
HPGDS,ELF2
HPSE,ANTXR2
HPSE,BMP2K
HPSE,CCNA2
HPSE,CXCL3
HPSE,EMCN
HSD17B11,CDKL2
